"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
7.892534745E0	2.180370092E-1	-3.218318701E0	-4.351949692E-1	3.254920899E0
7.902798945E0	2.236965895E-1	-3.164133787E0	-4.398441315E-1	3.202381246E0
7.913063111E0	2.346386909E-1	-3.148465872E0	-4.512519836E-1	3.189282210E0
7.923327277E0	2.370886803E-1	-3.094479561E0	-4.558553696E-1	3.136848564E0
7.933591443E0	2.226953506E-1	-3.088425636E0	-4.055414200E-1	3.122888082E0
7.943855609E0	2.468007803E-1	-3.068555355E0	-4.055652618E-1	3.105064536E0
7.954119775E0	2.252370119E-1	-3.009504795E0	-4.827070236E-1	3.056281547E0
7.964383941E0	1.975437403E-1	-2.724946022E0	-5.410976410E-1	2.785164449E0
7.974648107E0	1.685273647E-1	-2.490602493E0	-5.254135132E-1	2.550992280E0
7.984912273E0	1.882736683E-1	-2.278835058E0	-4.686727524E-1	2.334135888E0
7.995176439E0	2.360799313E-1	-2.067917347E0	-5.049924850E-1	2.141736048E0
8.005440605E0	2.241970301E-1	-1.881746888E0	-5.003499985E-1	1.959996373E0
8.015704771E0	2.228791714E-1	-1.661143184E0	-6.858997345E-1	1.810947334E0
8.025935571E0	2.077242136E-1	-1.447723031E0	-7.193098068E-1	1.629864388E0
8.036166404E0	1.981776953E-1	-1.297968864E0	-6.826868057E-1	1.479884741E0
8.046363904E0	1.920416355E-1	-1.156377196E0	-6.245994568E-1	1.328236685E0
8.056561404E0	1.479712725E-1	-1.037659049E0	-5.238552094E-1	1.171774756E0
8.066725570E0	1.394014359E-1	-9.667925835E-1	-5.171031952E-1	1.105222319E0
8.076889736E0	1.489202976E-1	-8.471330404E-1	-4.395647049E-1	9.659341453E-1
8.087020569E0	1.373771429E-1	-7.964661121E-1	-4.349889755E-1	9.178486564E-1
8.097151402E0	1.020218134E-1	-6.863335371E-1	-4.838123322E-1	8.458939338E-1
8.107248902E0	1.047185659E-1	-5.375170708E-1	-4.779577255E-1	7.268659896E-1
8.117346435E0	1.168076992E-1	-4.875516891E-1	-3.454809189E-1	6.088577449E-1
8.127443968E0	1.096289158E-1	-4.615818262E-1	-3.429126740E-1	5.853762751E-1
8.137541501E0	1.068681479E-1	-3.861562014E-1	-1.507282257E-1	4.280845838E-1
8.147639034E0	1.020984650E-1	-3.096803427E-1	-8.560562134E-2	3.371265839E-1
8.157736567E0	1.064797640E-1	-2.649165392E-1	-5.379867554E-2	2.905391718E-1
8.167834100E0	7.187652588E-2	-1.619386673E-1	-4.837036133E-3	1.772392842E-1
8.177931633E0	5.827391148E-2	-8.494055271E-2	8.278369904E-2	1.321510011E-1
8.188029166E0	3.681731224E-2	-3.647100925E-2	1.443738937E-1	1.533931882E-1
8.198126699E0	3.264939785E-2	-3.578972816E-2	1.438131332E-1	1.517534353E-1
8.208190865E0	5.431413651E-3	1.205533743E-1	3.345642090E-1	3.556625173E-1
8.218255098E0	-2.911925316E-3	1.216154099E-1	3.334093094E-1	3.549092205E-1
8.228319298E0	-3.032696247E-2	3.183473349E-1	4.642114639E-1	5.636994177E-1
8.238383498E0	-4.588758945E-2	3.822147846E-1	5.521059036E-1	6.730636978E-1
8.248447698E0	-3.811943531E-2	4.884943962E-1	6.473617554E-1	8.118849111E-1
8.258511898E0	-4.947781563E-2	5.697373748E-1	7.017612457E-1	9.052721008E-1
8.268609464E0	-5.053615570E-2	6.900027990E-1	7.197494507E-1	9.983471528E-1
8.278706997E0	-6.506371498E-2	8.030347824E-1	7.371568680E-1	1.092015749E0
8.288837897E0	-7.032144070E-2	7.959690094E-1	7.353353500E-1	1.085923499E0
8.298968763E0	-6.567847729E-2	9.094944000E-1	7.668962479E-1	1.191479576E0
8.309132996E0	-7.752704620E-2	9.971625805E-1	8.653020859E-1	1.322532175E0
8.319297162E0	-1.084297895E-1	1.187911153E0	9.894361496E-1	1.549797993E0
8.329494728E0	-1.178985834E-1	1.264008641E0	9.929008484E-1	1.611666844E0
8.339692228E0	-1.224954128E-1	1.235908628E0	9.884119034E-1	1.587272299E0
8.349889728E0	-1.161270142E-1	1.420885444E0	1.014717102E0	1.749871917E0
8.360087261E0	-1.167680025E-1	1.383288145E0	1.009805679E0	1.716632858E0
8.370284761E0	-1.249299049E-1	1.437348843E0	1.057525635E0	1.788837512E0
8.380482294E0	-9.737920761E-2	1.604678392E0	1.009152412E0	1.898121188E0
8.390679794E0	-1.235440969E-1	1.646868467E0	9.509277344E-1	1.905702613E0
8.400877327E0	-9.733009338E-2	1.686797619E0	8.806962967E-1	1.905357006E0
8.411074827E0	-9.626638889E-2	1.702284336E0	8.825168610E-1	1.919863325E0
8.421272360E0	-1.162912846E-1	1.883188248E0	9.401464462E-1	2.108031541E0
8.431503226E0	-1.243979931E-1	1.961809635E0	1.012245178E0	2.211065853E0
8.441734059E0	-1.212588549E-1	1.981156588E0	1.014904976E0	2.229286263E0
8.451931525E0	-1.467522383E-1	2.127541304E0	1.103831291E0	2.401335407E0
8.462129058E0	-1.702066660E-1	2.222681999E0	1.166657448E0	2.516023684E0
8.472293191E0	-1.718854904E-1	2.341264725E0	1.167616844E0	2.621906602E0
8.482457391E0	-1.550875902E-1	2.437998295E0	1.106592178E0	2.681871379E0
8.492621557E0	-1.149889231E-1	2.507885456E0	1.043055534E0	2.718579916E0
8.502785757E0	-1.086403131E-1	2.599178791E0	1.048190117E0	2.804681020E0
8.512949957E0	-1.083682775E-1	2.706107378E0	1.067006111E0	2.910886955E0
8.523114123E0	-9.557414055E-2	2.739101887E0	1.054537773E0	2.936641530E0
8.533311656E0	-1.023468971E-1	2.840937614E0	1.104263306E0	3.049721113E0
8.543509156E0	-1.073975563E-1	2.927797794E0	1.151484489E0	3.147927999E0
8.553740022E0	-1.023511887E-1	2.932625055E0	1.152910233E0	3.152771398E0
8.563970855E0	-8.193039894E-2	3.082057476E0	1.127345085E0	3.282788116E0
8.574168321E0	-7.601833344E-2	3.075561047E0	1.127433777E0	3.276577705E0
8.584365821E0	-3.828084469E-2	3.182345390E0	8.678483963E-1	3.298779842E0
8.594563321E0	-2.875816822E-2	3.293833256E0	7.575159073E-1	3.379940073E0
8.604760821E0	3.703832626E-3	3.347443104E0	6.696844101E-1	3.413775953E0
8.614924954E0	-4.918217659E-3	3.371707678E0	6.339921951E-1	3.430799172E0
8.625089154E0	9.465456009E-3	3.376504421E0	5.914754868E-1	3.427931585E0
8.635253320E0	1.954662800E-2	3.325446129E0	5.873374939E-1	3.376971921E0
8.645384186E0	5.797946453E-2	3.393675327E0	4.320383072E-1	3.421556801E0
8.655515052E0	9.847044945E-2	3.406280518E0	2.928743362E-1	3.420265892E0
8.665645885E0	1.018875837E-1	3.339719534E0	2.871656418E-1	3.353590874E0
8.675776751E0	1.297357082E-1	3.424272299E0	2.504634857E-2	3.426820604E0
8.685907584E0	1.484721899E-1	3.406538486E0	-1.050968170E-1	3.411391768E0
8.696071817E0	1.504567862E-1	3.426135778E0	-1.961765289E-1	3.435044228E0
8.706235983E0	1.592243910E-1	3.451696157E0	-2.573804855E-1	3.464939175E0
8.716433516E0	1.678739786E-1	3.367810726E0	-2.605171204E-1	3.382040794E0
8.726631049E0	2.242637873E-1	3.498413086E0	-4.956216812E-1	3.540456075E0
8.736795215E0	2.277820110E-1	3.475831270E0	-6.633653641E-1	3.545890758E0
8.746959381E0	2.656879425E-1	3.410895824E0	-8.042593002E-1	3.514489071E0
8.757156914E0	2.911051512E-1	3.350092411E0	-9.157505035E-1	3.485177235E0
8.767354414E0	2.932993174E-1	3.271399021E0	-9.162597656E-1	3.409927859E0
8.777585280E0	3.051081896E-1	3.224325657E0	-9.592208862E-1	3.377790943E0
8.787816113E0	3.077423573E-1	3.209151268E0	-9.967594147E-1	3.374446110E0
8.798046946E0	3.017723560E-1	3.156545401E0	-1.028851509E0	3.333673777E0
8.808277779E0	3.133192062E-1	3.124114752E0	-1.031665802E0	3.304935133E0
8.818508612E0	3.171718121E-1	3.061327696E0	-1.029416084E0	3.245307797E0
8.828739445E0	3.428268433E-1	3.027599335E0	-1.067996025E0	3.228699968E0
8.838936945E0	3.688499928E-1	2.961392164E0	-1.149808884E0	3.198117311E0
8.849134445E0	3.674908876E-1	2.910694122E0	-1.147854805E0	3.150358786E0
8.859298611E0	3.451917171E-1	2.830078125E0	-1.172051430E0	3.082564528E0
8.869462777E0	3.192260265E-1	2.762675762E0	-1.124202728E0	2.999685716E0
8.879626977E0	3.172492981E-1	2.674717188E0	-1.042831421E0	2.888296475E0
8.889791143E0	3.073234558E-1	2.616157055E0	-9.496431351E-1	2.800097771E0
8.899921976E0	3.089231253E-1	2.550705194E0	-8.805103302E-1	2.716031835E0
8.910052842E0	2.796463966E-1	2.470489264E0	-7.874107361E-1	2.607975264E0
8.920183708E0	2.789988518E-1	2.384703875E0	-7.541933060E-1	2.516636738E0
8.930314574E0	2.681649923E-1	2.347620249E0	-6.851282120E-1	2.460210146E0
8.940445440E0	2.781586647E-1	2.287307501E0	-6.544561386E-1	2.395299706E0
8.950609640E0	2.732183933E-1	2.210819244E0	-6.166543961E-1	2.311413564E0
8.960773806E0	2.604937553E-1	2.147133827E0	-6.004877090E-1	2.244688432E0
8.970938006E0	2.279682159E-1	2.084165096E0	-5.556783676E-1	2.168984118E0
8.981102172E0	2.235568762E-1	2.058131695E0	-5.540828705E-1	2.143103259E0
8.991266372E0	1.752855778E-1	1.963726997E0	-5.095443726E-1	2.036316336E0
9.001430538E0	1.621875763E-1	1.882801771E0	-4.268960953E-1	1.937391957E0
9.011594738E0	1.067903042E-1	1.681170464E0	-1.933546066E-1	1.695619150E0
9.021758938E0	1.032395363E-1	1.660834551E0	-1.919202805E-1	1.675071103E0
9.031923104E0	9.541881084E-2	1.553461552E0	-9.474468231E-2	1.559270373E0
9.042087270E0	7.285726070E-2	1.430948138E0	-4.944801331E-3	1.432810248E0
9.052251470E0	6.339192390E-2	1.281024218E0	1.013021469E-1	1.286586067E0
9.062382303E0	5.386054516E-2	1.188454032E0	2.049264908E-1	1.207194604E0
9.072513169E0	4.936707020E-2	1.178513885E0	2.052679062E-1	1.197274821E0
9.082610669E0	1.317799091E-2	9.569126368E-1	3.535566330E-1	1.020224361E0
9.092708202E0	-3.429913521E-2	8.444094658E-1	4.006061554E-1	9.352481320E-1
9.102805735E0	-4.296004772E-2	7.284843922E-1	4.349813461E-1	8.495550876E-1
9.112903268E0	-8.392703533E-2	6.158815622E-1	4.903631210E-1	7.917132287E-1
9.123000801E0	-9.336411953E-2	6.236443520E-1	4.880304337E-1	7.973850016E-1
9.133098334E0	-1.300606728E-1	3.899508715E-1	6.747989655E-1	7.901462552E-1
9.143229200E0	-1.353046894E-1	4.029264450E-1	6.726055145E-1	7.956476967E-1
9.153360066E0	-1.567701101E-1	1.543905735E-1	8.690500259E-1	8.964715635E-1
9.163524266E0	-1.615353823E-1	1.707430482E-1	8.666305542E-1	8.979395223E-1
9.173688466E0	-1.979000568E-1	3.737002611E-2	9.454622269E-1	9.666745956E-1
9.183852632E0	-2.201590538E-1	-1.937935948E-1	1.105658531E0	1.143899801E0
9.194016832E0	-2.253531218E-1	-1.760782003E-1	1.103139877E0	1.139607455E0
9.204214365E0	-2.467653751E-1	-3.231058121E-1	1.144018173E0	1.214112061E0
9.214411865E0	-3.042962551E-1	-6.157357693E-1	1.237749100E0	1.415538619E0
9.224609365E0	-3.097547293E-1	-6.046617031E-1	1.235894203E0	1.410318492E0
9.234806865E0	-3.320372105E-1	-8.602737188E-1	1.284626961E0	1.581324131E0
9.245004365E0	-3.375482559E-1	-8.561254144E-1	1.283418655E0	1.579257102E0
9.255201865E0	-3.699003458E-1	-1.092756987E0	1.342552185E0	1.770138545E0
9.265432731E0	-3.875514269E-1	-1.249956965E0	1.358310699E0	1.886159187E0
9.275663564E0	-3.910181522E-1	-1.243660212E0	1.357227325E0	1.881927716E0
9.285927764E0	-3.752448559E-1	-1.425365210E0	1.339298248E0	1.991530688E0
9.296191964E0	-3.586459160E-1	-1.500738144E0	1.311837196E0	2.025279906E0
9.306456130E0	-3.941345215E-1	-1.607676029E0	1.313113213E0	2.112872581E0
9.316720296E0	-3.995020390E-1	-1.636442184E0	1.314968109E0	2.136980587E0
9.326951096E0	-3.850445747E-1	-1.823399305E0	1.255006790E0	2.246794693E0
9.337181929E0	-4.136915207E-1	-1.904800653E0	1.176214218E0	2.276595285E0
9.347412762E0	-4.199141264E-1	-1.939813137E0	1.178880692E0	2.308454584E0
9.357643595E0	-3.918745518E-1	-2.087882042E0	1.021079063E0	2.356993750E0
9.367907795E0	-3.815213442E-1	-2.187632561E0	9.685811996E-1	2.422693604E0
9.378171961E0	-3.893923759E-1	-2.223540783E0	9.715137482E-1	2.457559562E0
9.388436127E0	-3.931820393E-1	-2.332285404E0	8.908634186E-1	2.527406764E0
9.398700293E0	-3.783649206E-1	-2.404947758E0	8.150815964E-1	2.567351113E0
9.408964459E0	-3.805615902E-1	-2.433006763E0	8.182353973E-1	2.594967861E0
9.419228625E0	-3.457176685E-1	-2.479907513E0	7.611255646E-1	2.617016260E0
9.429526125E0	-3.587083817E-1	-2.541988850E0	6.817035675E-1	2.656143590E0
9.439823625E0	-3.501682281E-1	-2.666445255E0	6.178073883E-1	2.759390160E0
9.450087758E0	-3.137537241E-1	-2.738075495E0	3.304853439E-1	2.775737628E0
9.460351924E0	-3.309984207E-1	-2.756398201E0	1.623706818E-1	2.780945026E0
9.470582724E0	-3.367627859E-1	-2.798254967E0	1.761512756E-1	2.823945698E0
9.480813557E0	-2.676682472E-1	-2.839621067E0	1.612930298E-1	2.856765573E0
9.491044423E0	-3.013415337E-1	-2.853623867E0	5.475425720E-2	2.870012879E0
9.501275256E0	-2.687833309E-1	-2.873846531E0	3.326988220E-2	2.886580199E0
9.511506089E0	-2.424187660E-1	-2.890956402E0	1.392364502E-3	2.901102844E0
9.521736922E0	-2.401841879E-1	-2.927992105E0	-5.102443695E-2	2.938269849E0
9.532001088E0	-2.580916882E-1	-2.975478172E0	-4.883289337E-2	2.987049769E0
9.542265254E0	-2.632050514E-1	-2.976506472E0	-7.307052612E-2	2.989014382E0
9.552496054E0	-2.566338778E-1	-3.027759314E0	-7.279682159E-2	3.039487915E0
9.562726887E0	-2.269663811E-1	-3.033828259E0	-1.006937027E-1	3.043972218E0
9.572957720E0	-1.772158146E-1	-3.026139498E0	-2.381887436E-1	3.040667621E0
9.583188553E0	-1.639479399E-1	-3.004901409E0	-3.397426605E-1	3.028487491E0
9.593386019E0	-1.388542652E-1	-2.937670469E0	-4.701728821E-1	2.978296633E0
9.603583485E0	-1.296278238E-1	-2.920931578E0	-5.167350769E-1	2.969117679E0
9.613780985E0	-1.321355104E-1	-2.907055616E0	-5.031080246E-1	2.953227020E0
9.623978485E0	-1.223883629E-1	-2.884582043E0	-4.316492081E-1	2.919265920E0
9.634209351E0	-1.162006855E-1	-2.836892128E0	-4.339122772E-1	2.872235960E0
9.644440184E0	-1.190116405E-1	-2.850182533E0	-3.588132858E-1	2.875143686E0
9.654671017E0	-1.245220900E-1	-2.794709921E0	-4.774265289E-1	2.837929771E0
9.664901850E0	-1.188920736E-1	-2.749573469E0	-4.789390564E-1	2.793505362E0
9.675132683E0	-4.430079460E-2	-2.460555792E0	-6.625823975E-1	2.548590355E0
9.685363516E0	-1.864683628E-2	-2.238614082E0	-6.671495438E-1	2.335985708E0
9.695594349E0	2.680981159E-2	-2.024765968E0	-6.476888657E-1	2.126004906E0
9.705825182E0	1.805579662E-2	-1.819365025E0	-6.350374222E-1	1.927093052E0
9.716056015E0	1.466012001E-2	-1.654985666E0	-5.897026062E-1	1.756969447E0
9.726286848E0	2.010321617E-2	-1.472483635E0	-4.976873398E-1	1.554446809E0
9.736484314E0	5.032169819E-2	-1.316287994E0	-4.607534409E-1	1.395507109E0
9.746681814E0	5.072665215E-2	-1.214344025E0	-4.510345459E-1	1.296393754E0
9.756879347E0	1.485657692E-2	-1.102289915E0	-4.064140320E-1	1.174919631E0
9.767076847E0	4.794740677E-2	-9.431786537E-1	-3.864765167E-1	1.020416104E0
9.777274380E0	5.021607876E-2	-8.876607418E-1	-3.795166016E-1	9.666933836E-1
9.787471880E0	4.485929012E-2	-7.849189043E-1	-4.238910675E-1	8.931929687E-1
9.797669380E0	6.656992435E-2	-7.300424576E-1	-4.230251312E-1	8.463709626E-1
9.807866880E0	5.025720596E-2	-6.963266134E-1	-3.717775345E-1	7.909583266E-1
9.818031046E0	6.281471252E-2	-6.906927824E-1	-3.108444214E-1	7.600174091E-1
9.828195212E0	7.965207100E-2	-6.554516554E-1	-2.762165070E-1	7.157212332E-1
9.838326078E0	7.629072666E-2	-6.096920967E-1	-2.153005600E-1	6.510753097E-1
9.848456944E0	6.070232391E-2	-5.221079588E-1	-1.542873383E-1	5.478011277E-1
9.858587810E0	6.209647655E-2	-4.598932266E-1	-1.003074646E-1	4.747834662E-1
9.868718676E0	6.220507622E-2	-3.630111217E-1	-5.080699921E-2	3.717901252E-1
9.878816176E0	3.932750225E-2	-3.006964922E-1	2.533531189E-2	3.043138362E-1
9.888913709E0	3.714120388E-2	-2.357127666E-1	6.132125854E-2	2.463742562E-1
9.899011242E0	1.089775562E-2	-1.573897600E-1	1.525135040E-1	2.194326014E-1
9.909108775E0	9.811997414E-3	-1.542859077E-1	1.527013779E-1	2.172973249E-1
9.919172975E0	2.564787865E-3	-8.040213585E-2	2.198715210E-1	2.341251104E-1
9.929237175E0	-9.335875511E-3	2.336752415E-2	2.943820953E-1	2.954556106E-1
9.939268041E0	-1.525652409E-2	1.761496663E-1	4.649829865E-1	4.974642139E-1
9.949298907E0	-1.536667347E-2	1.839945912E-1	4.658861160E-1	5.011387207E-1
9.959329807E0	-3.216910362E-2	2.696444392E-1	5.507450104E-1	6.140545915E-1
9.969360673E0	-2.598702908E-2	4.593012333E-1	6.188297272E-1	7.710921993E-1
9.979358206E0	-2.127110958E-2	5.594572425E-1	6.629371643E-1	8.677157081E-1
9.989355739E0	-2.322196960E-2	5.714778304E-1	6.640949249E-1	8.764406653E-1
9.999353305E0	-3.857088089E-2	6.604061127E-1	7.396774292E-1	9.923440158E-1
1.000935087E1	-9.393036366E-2	8.785641193E-1	9.159336090E-1	1.272647713E0
1.001934844E1	-9.498286247E-2	9.817219973E-1	9.651823044E-1	1.379991560E0
1.002934600E1	-9.719347954E-2	9.933104515E-1	9.663085938E-1	1.389195639E0
1.003934357E1	-9.360945225E-2	1.191213489E0	9.815444946E-1	1.546344690E0
1.004934114E1	-1.119604111E-1	1.301917315E0	1.015759468E0	1.655080398E0
1.005933867E1	-1.057211161E-1	1.409238338E0	1.035592079E0	1.752021862E0
1.006933627E1	-1.090244055E-1	1.417480469E0	1.036164284E0	1.759196869E0
1.007933380E1	-1.302422285E-1	1.511803746E0	1.067679405E0	1.855384844E0
1.008933137E1	-1.230806112E-1	1.624587297E0	1.024836540E0	1.924765611E0
1.009932893E1	-1.182265282E-1	1.739003301E0	9.675474167E-1	1.993554111E0
1.010932650E1	-1.170874834E-1	1.893630981E0	9.319095612E-1	2.113765172E0
1.011932406E1	-1.201899052E-1	1.899463177E0	9.322261810E-1	2.119304515E0
1.012932163E1	-1.241816282E-1	2.053440332E0	1.076029778E0	2.321611156E0
1.013931920E1	-1.487562656E-1	2.101691246E0	1.097464561E0	2.375639489E0
1.014931673E1	-1.642098427E-1	2.223282814E0	1.092380524E0	2.482588680E0
1.015931430E1	-1.686917543E-1	2.227018356E0	1.092223167E0	2.486165545E0
1.016931183E1	-2.181702852E-1	2.414685249E0	1.020611763E0	2.630580069E0
1.017930940E1	-2.047415972E-1	2.505804062E0	9.849061966E-1	2.700187648E0
1.018930696E1	-2.083704472E-1	2.508556843E0	9.847469330E-1	2.702961746E0
1.019930453E1	-1.930875778E-1	2.650092602E0	1.022498131E0	2.847064460E0
1.020930209E1	-2.183474302E-1	2.735639095E0	1.014659882E0	2.925906959E0
1.021929963E1	-2.023477554E-1	2.809892178E0	1.009062767E0	2.992431508E0
1.022929719E1	-2.076730728E-1	2.807737827E0	1.007988930E0	2.990411593E0
1.023929472E1	-2.252186537E-1	2.932485819E0	1.011343956E0	3.110146800E0
1.024929229E1	-2.155988216E-1	3.004245520E0	1.002136230E0	3.174311109E0
1.025928982E1	-2.236469984E-1	2.992329121E0	9.993591309E-1	3.162715640E0
1.026928739E1	-2.360718250E-1	3.110425711E0	9.099264145E-1	3.249375954E0
1.027931829E1	-2.428491116E-1	3.089293957E0	9.061632156E-1	3.228597933E0
1.028934919E1	-2.252322435E-1	3.232023716E0	7.365226746E-1	3.322525021E0
1.029938006E1	-2.298972607E-1	3.296416759E0	5.444993973E-1	3.348984293E0
1.030941092E1	-2.284051180E-1	3.305517197E0	4.595947266E-1	3.345121844E0
1.031944182E1	-1.972473860E-1	3.337454557E0	4.556503296E-1	3.374185335E0
1.032947269E1	-1.979093552E-1	3.358994484E0	4.059619904E-1	3.389220735E0
1.033950359E1	-1.774681807E-1	3.360628128E0	3.421373367E-1	3.382657879E0
1.034953445E1	-1.782528162E-1	3.358453512E0	2.642097473E-1	3.373542774E0
1.035959872E1	-1.919838190E-1	3.381303787E0	1.720733643E-1	3.391118153E0
1.036966289E1	-1.695317030E-1	3.386271954E0	6.805229187E-2	3.391195933E0
1.037972712E1	-1.770931482E-1	3.388047218E0	-4.079055786E-2	3.392917595E0
1.038979132E1	-1.810973883E-1	3.319937706E0	-4.661083221E-2	3.325200025E0
1.039988889E1	-1.325606108E-1	3.404969931E0	-2.771940231E-1	3.418805211E0
1.040998642E1	-1.338503361E-1	3.331886768E0	-2.819643021E-1	3.346474147E0
1.042011728E1	-1.229063272E-1	3.446914911E0	-4.585876465E-1	3.479458435E0
1.043024815E1	-1.243107319E-1	3.372352123E0	-4.623250961E-1	3.406164485E0
1.044037902E1	-1.139886379E-1	3.403163910E0	-6.570615768E-1	3.467888107E0
1.045050988E1	-1.160560846E-1	3.329429865E0	-6.597166061E-1	3.396144614E0
1.046067408E1	-9.539318085E-2	3.039614201E0	-7.599601746E-1	3.134628178E0
1.047083828E1	-3.873729706E-2	2.753183842E0	-8.465871811E-1	2.880665149E0
1.048100248E1	-3.087401390E-2	2.547303200E0	-8.879747391E-1	2.697815030E0
1.049116665E1	-3.021585941E-2	2.312949181E0	-8.713827133E-1	2.471832264E0
1.050133085E1	-1.999568939E-2	2.115833282E0	-8.581304550E-1	2.283317364E0
1.051149501E1	-1.540684700E-2	1.928141117E0	-8.351573944E-1	2.101298030E0
1.052165921E1	-3.066062927E-3	1.755761981E0	-8.466920853E-1	1.949255505E0
1.053182338E1	2.950310707E-3	1.587666035E0	-8.192386627E-1	1.786573292E0
1.054198758E1	2.648329735E-2	1.484965801E0	-8.366203308E-1	1.704628515E0
1.055215175E1	3.567600250E-2	1.334978700E0	-9.107332230E-1	1.616439269E0
1.056231595E1	9.037613869E-3	1.180439949E0	-8.741769791E-1	1.468913048E0
1.057248015E1	3.747129440E-2	1.069904566E0	-8.133707047E-1	1.344496851E0
1.058264435E1	3.160381317E-2	9.773962498E-1	-7.403945923E-1	1.226575062E0
1.059280851E1	3.744125366E-2	8.915688992E-1	-6.479196548E-1	1.102767804E0
1.060297271E1	5.549192429E-3	7.941551208E-1	-5.500755310E-1	9.660725849E-1
1.061313691E1	8.825898170E-3	7.106561661E-1	-5.041494370E-1	8.713648706E-1
1.062330108E1	1.401376724E-2	6.705999374E-1	-4.934415817E-1	8.326975780E-1
1.063346528E1	1.617670059E-3	6.298878193E-1	-4.412364960E-1	7.690584679E-1
1.064362944E1	2.453470230E-2	5.661010742E-1	-4.119977951E-1	7.005815877E-1
1.065379364E1	2.600860596E-2	4.903969765E-1	-3.934869766E-1	6.292834361E-1
1.066392444E1	3.017044067E-2	4.724135399E-1	-3.881645203E-1	6.121735889E-1
1.067405531E1	1.532411575E-2	3.922352791E-1	-3.577194214E-1	5.310805279E-1
1.068418614E1	-1.412510872E-2	3.502480984E-1	-3.117675781E-1	4.691186117E-1
1.069431701E1	-3.387606144E-2	2.818591595E-1	-2.263355255E-1	3.630701632E-1
1.070444784E1	-4.583871365E-2	2.136230469E-1	-1.397218704E-1	2.593418495E-1
1.071457871E1	-5.406951904E-2	1.330106258E-1	-1.574802399E-2	1.444414751E-1
1.072470957E1	-9.221053123E-2	-5.380058289E-2	1.816062927E-1	2.106611743E-1
1.073484044E1	-9.167337418E-2	-1.125891209E-1	2.392444611E-1	2.798539437E-1
1.074497131E1	-9.219431877E-2	-1.635262966E-1	2.947015762E-1	3.494133099E-1
1.075510217E1	-8.625566959E-2	-1.422190666E-1	2.901363373E-1	3.344329494E-1
1.076519967E1	-8.746302128E-2	-3.023014069E-1	4.482946396E-1	5.477262131E-1
1.077529721E1	-8.174574375E-2	-2.798185349E-1	4.435071945E-1	5.307347837E-1
1.078539474E1	-9.849715233E-2	-4.461102486E-1	5.821962357E-1	7.400462821E-1
1.079549227E1	-1.215307713E-1	-5.594074726E-1	6.368303299E-1	8.563056218E-1
1.080562314E1	-1.434667110E-1	-6.435343027E-1	6.768455505E-1	9.449015797E-1
1.081575400E1	-1.612317562E-1	-7.441995144E-1	7.478961945E-1	1.067322498E0
1.082588487E1	-1.423822641E-1	-8.470374346E-1	8.382263184E-1	1.200153526E0
1.083601574E1	-1.672325134E-1	-9.309201241E-1	9.217691422E-1	1.320695780E0
1.084617994E1	-1.791005135E-1	-1.067366600E0	1.005513191E0	1.477296595E0
1.085634414E1	-1.742260456E-1	-1.043237686E0	1.000696182E0	1.456053719E0
1.086650834E1	-2.059111595E-1	-1.246509314E0	1.156245232E0	1.712626028E0
1.087670587E1	-2.167042494E-1	-1.375690937E0	1.206436157E0	1.842545654E0
1.088687000E1	-2.255084515E-1	-1.453378797E0	1.276045799E0	1.947166369E0
1.089703420E1	-2.225219011E-1	-1.430858016E0	1.271536827E0	1.927090180E0
1.090723173E1	-2.342095375E-1	-1.562012196E0	1.315016747E0	2.055238490E0
1.091742923E1	-2.536289692E-1	-1.810932279E0	1.317856789E0	2.254007517E0
1.092762673E1	-2.880495787E-1	-1.921598196E0	1.344717026E0	2.363001495E0
1.093782427E1	-2.852542400E-1	-1.996989131E0	1.359614372E0	2.432670716E0
1.094805513E1	-2.810893059E-1	-2.109228134E0	1.369797707E0	2.530652145E0
1.095828597E1	-2.905696630E-1	-2.191347122E0	1.411579132E0	2.622782603E0
1.096851680E1	-2.983005047E-1	-2.282742500E0	1.396255493E0	2.692475797E0
1.097874763E1	-2.922548056E-1	-2.376437426E0	1.393299103E0	2.770225640E0
1.098897850E1	-2.912766933E-1	-2.440174580E0	1.376671791E0	2.816827881E0
1.099920933E1	-2.950530052E-1	-2.526515484E0	1.372730255E0	2.890454137E0
1.100940683E1	-2.792289257E-1	-2.580124378E0	1.369507790E0	2.934375945E0
1.101960433E1	-3.061640263E-1	-2.684613705E0	1.326245308E0	3.009952453E0
1.102976850E1	-3.069280386E-1	-2.746231079E0	1.276305199E0	3.043837203E0
1.103993266E1	-2.999598980E-1	-2.816253424E0	1.222024918E0	3.084575204E0
1.105009683E1	-2.999463081E-1	-2.894890070E0	1.148550034E0	3.128821421E0
1.106026100E1	-2.996158600E-1	-2.962063313E0	1.067687035E0	3.162838019E0
1.107042520E1	-3.097575903E-1	-2.971482277E0	1.068047523E0	3.172756246E0
1.108058940E1	-2.982512712E-1	-3.049497604E0	1.020384789E0	3.229485188E0
1.109075356E1	-2.968057394E-1	-3.109844685E0	9.608707428E-1	3.268409429E0
1.110091776E1	-2.693759203E-1	-3.139053583E0	9.658269882E-1	3.295306140E0
1.111104859E1	-2.695624828E-1	-3.172258377E0	8.769121170E-1	3.302251051E0
