"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
8.671875000E3	1.371562675E-1
8.695312500E3	1.154220270E-1
8.718750000E3	1.441143370E-1
8.742187500E3	1.460059302E-1
8.765625000E3	1.335490607E-1
8.789062500E3	1.308072701E-1
8.812500000E3	1.251936938E-1
8.835937500E3	1.245691315E-1
8.859375000E3	1.127043520E-1
8.882812500E3	1.220643299E-1
8.906250000E3	1.603035223E-1
8.929687500E3	1.327060576E-1
8.953125000E3	3.091527421E-1
8.976562500E3	1.155861974E0
9.000000000E3	1.077197166E0
9.023437500E3	4.420185243E-1
9.046875000E3	3.257868020E-1
9.070312500E3	2.846225094E-1
9.093750000E3	2.572176408E-1
9.117187500E3	2.370543267E-1
9.140625000E3	2.184567855E-1
9.164062500E3	2.097887717E-1
9.187500000E3	1.950052380E-1
9.210937500E3	1.899512193E-1
9.234375000E3	1.940138306E-1
9.257812500E3	1.860496703E-1
9.281250000E3	1.549314061E-1
9.304687500E3	1.597827853E-1
9.328125000E3	1.694591500E-1
9.351562500E3	1.595712495E-1
9.375000000E3	1.578745151E-1
9.398437500E3	1.556488409E-1
9.421875000E3	1.664144667E-1
9.445312500E3	1.707892116E-1
9.468750000E3	1.492941332E-1
9.492187500E3	1.659910385E-1
9.515625000E3	1.605025946E-1
9.539062500E3	1.784187369E-1
9.562500000E3	1.507814217E-1
9.585937500E3	1.700776973E-1
9.609375000E3	1.545408499E-1
9.632812500E3	1.596281253E-1
9.656250000E3	1.644266984E-1
9.679687500E3	1.394263254E-1
9.703125000E3	1.482108067E-1
9.726562500E3	1.438338648E-1
9.750000000E3	1.675262933E-1
9.773437500E3	1.560880853E-1
9.796875000E3	1.659323575E-1
9.820312500E3	1.407855983E-1
9.843750000E3	1.759859743E-1
9.867187500E3	1.477507650E-1
9.890625000E3	1.507647356E-1
9.914062500E3	1.528217058E-1
9.937500000E3	1.360338785E-1
9.960937500E3	1.454200400E-1
9.984375000E3	1.370837520E-1
1.000781250E4	1.395931860E-1
1.003125000E4	1.460438623E-1
1.005468750E4	1.478663294E-1
1.007812500E4	1.408247836E-1
1.010156250E4	1.456227707E-1
1.012500000E4	1.339873448E-1
1.014843750E4	1.523771210E-1
1.017187500E4	1.311567328E-1
1.019531250E4	1.467802748E-1
1.021875000E4	1.522175505E-1
1.024218750E4	1.281706447E-1
1.026562500E4	1.469046926E-1
1.028906250E4	1.357743479E-1
1.031250000E4	1.573142742E-1
1.033593750E4	1.412056444E-1
1.035937500E4	1.404198459E-1
1.038281250E4	1.157869282E-1
1.040625000E4	1.249444220E-1
1.042968750E4	1.352363334E-1
1.045312500E4	1.551178651E-1
1.047656250E4	1.574722124E-1
1.050000000E4	1.401103544E-1
1.052343750E4	1.526232627E-1
1.054687500E4	1.548834049E-1
1.057031250E4	1.368059461E-1
1.059375000E4	1.092668963E-1
1.061718750E4	1.321656484E-1
1.064062500E4	1.175328567E-1
1.066406250E4	1.122653088E-1
1.068750000E4	1.283088811E-1
1.071093750E4	1.387027685E-1
1.073437500E4	1.590991753E-1
1.075781250E4	1.362910167E-1
1.078125000E4	9.216399433E-2
1.080468750E4	1.067040682E-1
1.082812500E4	8.549341319E-2
1.085156250E4	8.846587090E-2
1.087500000E4	1.232029382E-1
1.089843750E4	1.233186253E-1
1.092187500E4	5.468423515E-2
1.094531250E4	4.136923385E-2
1.096875000E4	1.387850855E-1
1.099218750E4	7.173325619E-1
1.101562500E4	2.631216240E-1
1.103906250E4	2.141243092E-1
1.106250000E4	1.788036022E-1
1.108593750E4	1.495627127E-1
1.110937500E4	1.831341308E-1
1.113281250E4	1.773359852E-1
1.115625000E4	1.799437440E-1
1.117968750E4	1.629665148E-1
1.120312500E4	1.159550626E-1
1.122656250E4	1.481974300E-1
1.125000000E4	1.632303999E-1
1.127343750E4	1.172515160E-1
1.129687500E4	1.410712191E-1
1.132031250E4	1.758590887E-1
1.134375000E4	1.666800905E-1
1.136718750E4	1.610303917E-1
1.139062500E4	1.292220201E-1
1.141406250E4	1.043988235E-1
1.143750000E4	1.623103835E-1
1.146093750E4	1.303010535E-1
1.148437500E4	1.255808255E-1
1.150781250E4	1.284069125E-1
1.153125000E4	1.264031563E-1
1.155468750E4	1.359845966E-1
1.157812500E4	1.507733717E-1
1.160156250E4	1.307219346E-1
1.162500000E4	1.120368003E-1
1.164843750E4	1.469485995E-1
1.167187500E4	1.415814838E-1
1.169531250E4	1.158857746E-1
1.171875000E4	1.147688583E-1
1.174218750E4	1.136009454E-1
1.176562500E4	1.421326426E-1
1.178906250E4	1.547394550E-1
1.181250000E4	1.375830010E-1
1.183593750E4	1.586923638E-1
1.185937500E4	1.478400273E-1
1.188281250E4	1.314931563E-1
1.190625000E4	1.247244722E-1
1.192968750E4	1.145336717E-1
1.195312500E4	1.180377038E-1
1.197656250E4	1.535036062E-1
1.200000000E4	1.655519335E-1
1.202343750E4	1.096193370E-1
1.204687500E4	1.454405234E-1
1.207031250E4	9.438531526E-2
1.209375000E4	1.209027702E-1
1.211718750E4	1.395035083E-1
1.214062500E4	9.703573465E-2
1.216406250E4	1.185159475E-1
1.218750000E4	1.072760748E-1
1.221093750E4	7.617955203E-2
1.223437500E4	1.045020352E-1
1.225781250E4	8.470941969E-2
1.228125000E4	1.386274732E-1
1.230468750E4	1.018043404E-1
1.232812500E4	1.485536854E-1
1.235156250E4	9.953195240E-2
1.237500000E4	1.108970799E-1
1.239843750E4	1.529020185E-1
1.242187500E4	1.090208809E-1
1.244531250E4	1.337635445E-1
1.246875000E4	1.128925227E-1
1.249218750E4	1.371946435E-1
1.251562500E4	1.071426446E-1
1.253906250E4	1.783768747E-1
1.256250000E4	1.029331896E-1
1.258593750E4	1.287948072E-1
1.260937500E4	1.366389020E-1
1.263281250E4	1.302464274E-1
1.265625000E4	1.096336300E-1
1.267968750E4	9.696011009E-2
1.270312500E4	1.253282502E-1
1.272656250E4	1.336801169E-1
1.275000000E4	1.478983434E-1
1.277343750E4	1.331929082E-1
1.279687500E4	1.407983757E-1
1.282031250E4	1.156032532E-1
1.284375000E4	1.053048998E-1
1.286718750E4	1.239027997E-1
1.289062500E4	1.216973649E-1
1.291406250E4	7.547896186E-2
1.293750000E4	1.243525988E-1
1.296093750E4	6.191291521E-2
1.298437500E4	4.415812840E-1
1.300781250E4	1.812485350E-1
1.303125000E4	1.763281005E-1
1.305468750E4	1.681221845E-1
1.307812500E4	1.463467409E-1
1.310156250E4	1.140975338E-1
1.312500000E4	1.514090807E-1
1.314843750E4	1.286298646E-1
1.317187500E4	1.272599195E-1
1.319531250E4	1.385194422E-1
1.321875000E4	1.498410343E-1
1.324218750E4	1.417402549E-1
1.326562500E4	1.211112321E-1
1.328906250E4	1.226213417E-1
1.331250000E4	1.432231548E-1
1.333593750E4	1.015916673E-1
1.335937500E4	9.413946664E-2
1.338281250E4	1.426808565E-1
1.340625000E4	1.323507435E-1
1.342968750E4	1.302204585E-1
1.345312500E4	1.327270654E-1
1.347656250E4	1.118904089E-1
1.350000000E4	1.116793788E-1
1.352343750E4	9.000519641E-2
1.354687500E4	1.191803266E-1
1.357031250E4	1.346024884E-1
1.359375000E4	1.002631726E-1
1.361718750E4	1.337048766E-1
1.364062500E4	1.245655828E-1
1.366406250E4	6.038981060E-2
1.368750000E4	7.928938482E-2
1.371093750E4	1.120764198E-1
1.373437500E4	1.108049948E-1
1.375781250E4	1.216585646E-1
1.378125000E4	9.709229969E-2
1.380468750E4	1.019637122E-1
1.382812500E4	1.067869980E-1
1.385156250E4	1.104824654E-1
1.387500000E4	1.088778538E-1
1.389843750E4	7.984148233E-2
1.392187500E4	9.115747706E-2
1.394531250E4	1.373137127E-1
1.396875000E4	9.183278004E-2
1.399218750E4	7.779453172E-2
1.401562500E4	1.322837051E-1
1.403906250E4	1.143299380E-1
1.406250000E4	1.182160909E-1
1.408593750E4	1.400391297E-1
1.410937500E4	1.615463430E-1
1.413281250E4	1.123203501E-1
1.415625000E4	1.215782677E-1
1.417968750E4	1.315659973E-1
