"Time (s)"	"Recording (a.u.)"
8.833333333E-3	6.393627735E-2
8.854166667E-3	6.018250069E-2
8.875000000E-3	5.706961272E-2
8.895833333E-3	5.334635456E-2
8.916666667E-3	4.968413343E-2
8.937500000E-3	4.516739402E-2
8.958333333E-3	4.123050630E-2
8.979166667E-3	3.729361858E-2
9.000000000E-3	3.256324961E-2
9.020833333E-3	2.786339915E-2
9.041666667E-3	2.346873379E-2
9.062500000E-3	1.879940184E-2
9.083333333E-3	1.403851436E-2
9.104166667E-3	8.545182653E-3
9.125000000E-3	4.699850459E-3
9.145833333E-3	-8.850367748E-4
9.166666667E-3	-5.737479781E-3
9.187500000E-3	-1.025421918E-2
9.208333333E-3	-1.568651387E-2
9.229166667E-3	-1.962340159E-2
9.250000000E-3	-2.505569628E-2
9.270833333E-3	-2.960295419E-2
9.291666667E-3	-3.399761956E-2
9.312500000E-3	-3.854487747E-2
9.333333333E-3	-4.324472793E-2
9.354166667E-3	-4.705954161E-2
9.375000000E-3	-5.050813318E-2
9.395833333E-3	-5.545213172E-2
9.416666667E-3	-5.829035310E-2
9.437500000E-3	-6.186101871E-2
9.458333333E-3	-6.500442518E-2
9.479166667E-3	-6.802575762E-2
9.500000000E-3	-7.083346049E-2
9.520833333E-3	-7.348857082E-2
9.541666667E-3	-7.580797754E-2
9.562500000E-3	-7.815790277E-2
9.583333333E-3	-8.026367992E-2
9.604166667E-3	-8.160649434E-2
9.625000000E-3	-8.285775323E-2
9.645833333E-3	-8.420056764E-2
9.666666667E-3	-8.453627125E-2
9.687500000E-3	-8.539078951E-2
9.708333333E-3	-8.523819697E-2
9.729166667E-3	-8.560441908E-2
9.750000000E-3	-8.523819697E-2
9.770833333E-3	-8.432264168E-2
9.791666667E-3	-8.325449385E-2
9.812500000E-3	-8.267464217E-2
9.833333333E-3	-8.087405011E-2
9.854166667E-3	-7.895138401E-2
9.875000000E-3	-7.776116214E-2
9.895833333E-3	-7.525864437E-2
9.916666667E-3	-7.257301553E-2
9.937500000E-3	-7.000946074E-2
9.958333333E-3	-6.653035066E-2
9.979166667E-3	-6.378368480E-2
1.000000000E-2	-6.018250069E-2
1.002083333E-2	-5.630664998E-2
1.004166667E-2	-5.298013245E-2
1.006250000E-2	-4.910428175E-2
1.008333333E-2	-4.461806085E-2
1.010416667E-2	-4.022339549E-2
1.012500000E-2	-3.573717460E-2
1.014583333E-2	-3.173924986E-2
1.016666667E-2	-2.673421430E-2
1.018750000E-2	-2.191228980E-2
1.020833333E-2	-1.721243934E-2
1.022916667E-2	-1.287881100E-2
1.025000000E-2	-7.171849727E-3
1.027083333E-2	-1.922666097E-3
1.029166667E-2	1.922666097E-3
1.031250000E-2	7.385479293E-3
1.033333333E-2	1.266518143E-2
1.035416667E-2	1.687673574E-2
1.037500000E-2	2.182073428E-2
1.039583333E-2	2.649006623E-2
1.041666667E-2	3.149510178E-2
1.043750000E-2	3.570665609E-2
1.045833333E-2	3.985717338E-2
1.047916667E-2	4.440443129E-2
1.050000000E-2	4.846339305E-2
1.052083333E-2	5.310220649E-2
1.054166667E-2	5.566576128E-2
1.056250000E-2	6.057924131E-2
1.058333333E-2	6.378368480E-2
1.060416667E-2	6.625568407E-2
1.062500000E-2	6.973479415E-2
1.064583333E-2	7.251197851E-2
1.066666667E-2	7.464827418E-2
1.068750000E-2	7.702871792E-2
1.070833333E-2	7.916501358E-2
1.072916667E-2	8.062990204E-2
1.075000000E-2	8.270516068E-2
1.077083333E-2	8.310190130E-2
1.079166667E-2	8.423108615E-2
1.081250000E-2	8.514664144E-2
1.083333333E-2	8.523819697E-2
1.085416667E-2	8.496353038E-2
1.087500000E-2	8.542130802E-2
1.089583333E-2	8.435316019E-2
1.091666667E-2	8.395641957E-2
1.093750000E-2	8.249153111E-2
1.095833333E-2	8.163701285E-2
1.097916667E-2	7.934812464E-2
1.100000000E-2	7.788323618E-2
1.102083333E-2	7.559434797E-2
1.104166667E-2	7.309183020E-2
1.106250000E-2	7.092501602E-2
1.108333333E-2	6.750694296E-2
1.110416667E-2	6.509598071E-2
1.112500000E-2	6.155583361E-2
1.114583333E-2	5.798516800E-2
1.116666667E-2	5.429242836E-2
1.118750000E-2	5.041657765E-2
1.120833333E-2	4.660176397E-2
1.122916667E-2	4.193243202E-2
1.125000000E-2	3.747672964E-2
1.127083333E-2	3.314310129E-2
1.129166667E-2	2.850428785E-2
1.131250000E-2	2.417065950E-2
1.133333333E-2	1.882992035E-2
1.135416667E-2	1.431318094E-2
1.137500000E-2	9.674367504E-3
1.139583333E-2	5.127109592E-3
1.141666667E-2	-8.239997559E-4
1.143750000E-2	-5.340739158E-3
1.145833333E-2	-9.277626881E-3
1.147916667E-2	-1.498458815E-2
1.150000000E-2	-1.989806818E-2
1.152083333E-2	-2.407910398E-2
1.154166667E-2	-2.887050996E-2
