"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
8.273437500E3	1.289910898E-1
8.296875000E3	3.520063555E-3
8.320312500E3	1.576370795E-1
8.343750000E3	1.129405702E-1
8.367187500E3	1.477372519E-1
8.390625000E3	1.983955002E-2
8.414062500E3	1.407903831E-1
8.437500000E3	2.795168049E-1
8.460937500E3	8.354162861E-2
8.484375000E3	1.642620793E-1
8.507812500E3	1.515611274E-1
8.531250000E3	1.125897908E-1
8.554687500E3	2.145930375E-1
8.578125000E3	1.260183305E-1
8.601562500E3	1.258125873E-2
8.625000000E3	9.799797359E-2
8.648437500E3	1.913966607E-1
8.671875000E3	1.283857591E-1
8.695312500E3	1.517254530E-1
8.718750000E3	2.654393183E-1
8.742187500E3	2.024801026E-1
8.765625000E3	2.881036463E-1
8.789062500E3	5.927169362E-3
8.812500000E3	1.496940488E-1
8.835937500E3	1.051390626E-1
8.859375000E3	3.109944281E-1
8.882812500E3	1.017615757E-1
8.906250000E3	2.078928094E-1
8.929687500E3	1.135138212E-1
8.953125000E3	4.266488900E-1
8.976562500E3	1.688612441E-1
9.000000000E3	3.395627891E-1
9.023437500E3	1.735221914E-1
9.046875000E3	1.768046753E-1
9.070312500E3	2.120712262E-1
9.093750000E3	5.290364989E-2
9.117187500E3	1.889113278E-1
9.140625000E3	3.279912513E-2
9.164062500E3	2.807596425E-1
9.187500000E3	2.661583047E-1
9.210937500E3	1.331849245E-1
9.234375000E3	1.165799258E-1
9.257812500E3	1.331647067E-1
9.281250000E3	1.174376008E-1
9.304687500E3	1.999811242E-1
9.328125000E3	1.540783339E-1
9.351562500E3	2.127699466E-1
9.375000000E3	1.182723796E-1
9.398437500E3	6.720230244E-2
9.421875000E3	1.502871199E-1
9.445312500E3	2.609846545E-1
9.468750000E3	3.004856243E-1
9.492187500E3	7.482804987E-2
9.515625000E3	7.016822960E-2
9.539062500E3	2.896926376E-1
9.562500000E3	1.309841939E-1
9.585937500E3	1.432026454E-1
9.609375000E3	1.634185361E-1
9.632812500E3	1.841842974E-2
9.656250000E3	5.130210228E-2
9.679687500E3	1.719773762E-1
9.703125000E3	2.324378901E-2
9.726562500E3	1.018056021E-1
9.750000000E3	2.362451602E-1
9.773437500E3	2.438548900E-1
9.796875000E3	1.274871408E-1
9.820312500E3	2.582873166E-1
9.843750000E3	3.227329918E-1
9.867187500E3	1.468252062E-1
9.890625000E3	6.012831565E-2
9.914062500E3	1.603404567E-1
9.937500000E3	1.120742937E-1
9.960937500E3	1.428177945E-1
9.984375000E3	6.922313871E-2
1.000781250E4	2.830361217E-1
1.003125000E4	1.216529013E-1
1.005468750E4	9.853724710E-2
1.007812500E4	1.453325453E-1
1.010156250E4	4.316005406E-1
1.012500000E4	1.636167565E-1
1.014843750E4	4.043308493E-2
1.017187500E4	1.529639889E-1
1.019531250E4	1.526690355E-1
1.021875000E4	1.285922357E-1
1.024218750E4	1.235103325E-1
1.026562500E4	2.230856809E-1
1.028906250E4	3.249816916E-1
1.031250000E4	1.698475318E-1
1.033593750E4	9.927284153E-2
1.035937500E4	1.192621035E-1
1.038281250E4	1.886971855E-1
1.040625000E4	2.361066644E-1
1.042968750E4	1.656216124E-1
1.045312500E4	6.549932701E-2
1.047656250E4	2.226020208E-1
1.050000000E4	2.681094885E-1
