"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
8.976562500E3	5.649487347E-2
9.000000000E3	5.514711290E-2
9.023437500E3	5.459925030E-2
9.046875000E3	5.126333237E-2
9.070312500E3	5.034559799E-2
9.093750000E3	5.070812345E-2
9.117187500E3	5.118769344E-2
9.140625000E3	5.153792656E-2
9.164062500E3	4.992766691E-2
9.187500000E3	4.918684303E-2
9.210937500E3	4.857110524E-2
9.234375000E3	4.590782729E-2
9.257812500E3	5.152692514E-2
9.281250000E3	4.568474338E-2
9.304687500E3	4.161219901E-2
9.328125000E3	4.754821619E-2
9.351562500E3	4.459220793E-2
9.375000000E3	4.870971914E-2
9.398437500E3	4.813281791E-2
9.421875000E3	4.739294721E-2
9.445312500E3	4.016140291E-2
9.468750000E3	4.522138575E-2
9.492187500E3	4.739346941E-2
9.515625000E3	4.685402732E-2
9.539062500E3	5.359296558E-2
9.562500000E3	4.851581705E-2
9.585937500E3	4.265307989E-2
9.609375000E3	4.467153944E-2
9.632812500E3	4.703012590E-2
9.656250000E3	5.015938335E-2
9.679687500E3	4.424148147E-2
9.703125000E3	4.349940577E-2
9.726562500E3	4.821207857E-2
9.750000000E3	4.857489372E-2
9.773437500E3	4.374732963E-2
9.796875000E3	4.756752222E-2
9.820312500E3	4.762686284E-2
9.843750000E3	4.179007906E-2
9.867187500E3	4.465978094E-2
9.890625000E3	4.712564429E-2
9.914062500E3	4.432862203E-2
9.937500000E3	3.827631168E-2
9.960937500E3	4.341968910E-2
9.984375000E3	3.869859253E-2
1.000781250E4	4.238454122E-2
1.003125000E4	4.102511647E-2
1.005468750E4	4.505870185E-2
1.007812500E4	3.905652042E-2
1.010156250E4	4.232363398E-2
1.012500000E4	3.902851223E-2
1.014843750E4	4.360003843E-2
1.017187500E4	3.134625666E-2
1.019531250E4	3.886657178E-2
1.021875000E4	3.616776490E-2
1.024218750E4	3.920262197E-2
1.026562500E4	4.257338735E-2
1.028906250E4	4.057370040E-2
1.031250000E4	4.319418936E-2
1.033593750E4	2.992038557E-2
1.035937500E4	4.737668876E-2
1.038281250E4	4.823833817E-2
1.040625000E4	3.950663738E-2
1.042968750E4	5.850974623E-2
1.045312500E4	4.153746886E-2
1.047656250E4	3.693911072E-2
1.050000000E4	4.288596760E-2
1.052343750E4	4.238804959E-2
1.054687500E4	4.884706725E-2
1.057031250E4	5.124265392E-2
1.059375000E4	5.734939583E-2
1.061718750E4	3.673216857E-2
1.064062500E4	4.751596746E-2
1.066406250E4	4.966684043E-2
1.068750000E4	5.109215944E-2
1.071093750E4	3.528568729E-2
