"Time (s)"	"Frequency (Hz)"	"Speed (m/s)"
1.220188509E1	1.000902565E3	3.065954943E-1
1.222188550E1	1.000992285E3	3.370423282E-1
1.224188592E1	1.001346621E3	4.572354777E-1
1.226188634E1	1.001655561E3	5.619602566E-1
1.228188675E1	1.001997941E3	6.779452877E-1
1.230188717E1	1.001954292E3	6.631632183E-1
1.232188759E1	1.001789479E3	6.073358905E-1
1.234188800E1	1.001267751E3	4.304895418E-1
1.236188842E1	1.000355249E3	1.207417980E-1
1.238188884E1	9.995923324E2	-1.386635094E-1
1.240188925E1	9.991609432E2	-2.855188659E-1
1.242188967E1	9.989963212E2	-3.415936376E-1
1.244189009E1	9.989815550E2	-3.466243187E-1
1.246189050E1	9.988175285E2	-4.025162733E-1
1.248614930E1	9.989033918E2	-3.732560883E-1
1.250614972E1	9.990371994E2	-3.276676893E-1
1.252615013E1	9.991073523E2	-3.037713957E-1
1.254615055E1	9.992205640E2	-2.652149699E-1
1.256615097E1	9.992849972E2	-2.432748927E-1
1.258615138E1	9.993939014E2	-2.061984920E-1
1.260615180E1	9.994983650E2	-1.706414837E-1
1.262615222E1	9.996847464E2	-1.072200366E-1
1.264615263E1	9.998465587E2	-5.217806188E-2
1.266615305E1	9.999477818E2	-1.775510094E-2
1.268615347E1	9.999922325E2	-2.640984096E-3
1.270615388E1	1.000019901E3	6.766130366E-3
1.272615430E1	1.000274814E3	9.341119665E-2
1.274615472E1	1.000466015E3	1.583712342E-1
1.276615513E1	1.000644371E3	2.189451588E-1
1.278615555E1	1.000876721E3	2.978241709E-1
1.280615597E1	1.000955884E3	3.246901915E-1
1.282615638E1	1.001081551E3	3.673300515E-1
1.284615680E1	1.001174860E3	3.989838180E-1
1.286615722E1	1.001182472E3	4.015657629E-1
1.288615763E1	1.001284932E3	4.363163852E-1
1.290615805E1	1.001307725E3	4.440459767E-1
1.292615847E1	1.001421341E3	4.825701706E-1
1.294615888E1	1.001402038E3	4.760255813E-1
1.296615930E1	1.001440516E3	4.890707894E-1
1.298615972E1	1.001518009E3	5.153407061E-1
1.300616013E1	1.001517969E3	5.153272962E-1
1.302616055E1	1.001516091E3	5.146905578E-1
1.304616097E1	1.001567384E3	5.320767516E-1
1.306616138E1	1.001512206E3	5.133735619E-1
1.308616180E1	1.001636632E3	5.555456744E-1
1.310616222E1	1.001717259E3	5.828671986E-1
1.312616263E1	1.001549307E3	5.259496633E-1
1.314616305E1	1.001636824E3	5.556107716E-1
1.316616347E1	1.001521182E3	5.164162525E-1
1.318905441E1	1.001385709E3	4.704890027E-1
1.320905483E1	1.001098911E3	3.732194479E-1
1.322905525E1	1.000767763E3	2.608390651E-1
1.324905566E1	1.000465500E3	1.581962405E-1
1.326905608E1	1.000121293E3	4.123468974E-2
1.328905650E1	9.999196723E2	-2.731360068E-2
1.330905691E1	9.997861132E2	-7.273707196E-2
1.332905733E1	9.998196895E2	-6.131663397E-2
1.334905775E1	1.000192233E3	6.534649939E-2
1.336905816E1	1.000009142E3	3.108340564E-3
1.338905858E1	9.997565493E2	-8.279338706E-2
1.340905900E1	1.000418150E3	1.421116551E-1
1.342905941E1	1.000459148E3	1.560386047E-1
1.344905983E1	1.000770319E3	2.617069169E-1
1.346906025E1	1.000846737E3	2.876471072E-1
1.348906066E1	1.000996422E3	3.384460977E-1
1.350906108E1	1.001067539E3	3.625760517E-1
1.352906150E1	1.001152441E3	3.913787537E-1
1.354906191E1	1.000992986E3	3.372802295E-1
1.356906233E1	1.001020384E3	3.465769773E-1
1.358906275E1	1.000969359E3	3.292628153E-1
1.360906316E1	1.000930258E3	3.159937831E-1
1.362906358E1	1.000871020E3	2.958891573E-1
1.364906400E1	1.000969555E3	3.293292858E-1
1.366906441E1	1.000945519E3	3.211729053E-1
1.368906483E1	1.000890995E3	3.026684922E-1
1.370906525E1	1.000870231E3	2.956213592E-1
1.372906566E1	1.000857749E3	2.913847323E-1
1.374906608E1	1.000912225E3	3.098737870E-1
1.376906650E1	1.000853686E3	2.900057815E-1
1.378906691E1	1.000815502E3	2.770445850E-1
1.380906733E1	1.000792141E3	2.691147083E-1
1.382906775E1	1.000789304E3	2.681516609E-1
1.384906816E1	1.000846800E3	2.876684078E-1
1.386906858E1	1.000834021E3	2.833307286E-1
1.388294114E1	1.000825292E3	2.803678398E-1
1.390294156E1	1.000977786E3	3.321223379E-1
1.392294198E1	1.001272987E3	4.322654326E-1
1.394294239E1	1.001557904E3	5.288633343E-1
1.396294281E1	1.001757413E3	5.964722318E-1
1.398294323E1	1.002032381E3	6.896080312E-1
1.400294364E1	1.002130980E3	7.229925165E-1
1.402294406E1	1.001890049E3	6.414042153E-1
1.404294448E1	1.001259112E3	4.275597231E-1
1.406294489E1	1.000203863E3	6.929936406E-2
1.408294531E1	9.993708031E2	-2.140616212E-1
1.410294573E1	9.990299049E2	-3.301526214E-1
1.412294614E1	9.989712594E2	-3.501319947E-1
1.414294656E1	9.986149932E2	-4.715554215E-1
1.416294698E1	9.985603843E2	-4.901750104E-1
1.418294739E1	9.984430432E2	-5.301907988E-1
1.420294781E1	9.983866151E2	-5.494373183E-1
1.422294823E1	9.983688033E2	-5.555130228E-1
1.424294864E1	9.984867782E2	-5.152751524E-1
1.426294906E1	9.984947480E2	-5.125572006E-1
1.428294948E1	9.985858390E2	-4.814956693E-1
1.430294989E1	9.986707667E2	-4.525408566E-1
1.432295031E1	9.988276587E2	-3.990638725E-1
1.434295073E1	9.989493548E2	-3.575950629E-1
1.436295114E1	9.991222542E2	-2.986957667E-1
1.438295156E1	9.993616300E2	-2.171844351E-1
1.440295198E1	9.994728699E2	-1.793187584E-1
1.442295239E1	9.996080016E2	-1.333317140E-1
1.444295281E1	9.997567453E2	-8.272671026E-2
1.446295323E1	9.999696197E2	-1.032963203E-2
1.448295364E1	1.000211287E3	7.182243120E-2
1.450295406E1	1.000350724E3	1.192044057E-1
1.452295448E1	1.000499592E3	1.697764876E-1
1.454295489E1	1.000604454E3	2.053901121E-1
1.456295531E1	1.000851073E3	2.891188698E-1
1.457963964E1	1.000929779E3	3.158312950E-1
1.459964006E1	1.001028152E3	3.492126356E-1
1.461964048E1	1.001095424E3	3.720366355E-1
1.463964089E1	1.001083928E3	3.681363946E-1
1.465964131E1	1.001118737E3	3.799453788E-1
1.467964173E1	1.001177461E3	3.998659817E-1
1.469964214E1	1.001136371E3	3.859276955E-1
1.471964256E1	1.001187893E3	4.034045635E-1
1.473964298E1	1.001115546E3	3.788629218E-1
1.475964339E1	1.001117089E3	3.793862994E-1
1.477964381E1	1.001002310E3	3.404442806E-1
1.479964423E1	1.001048721E3	3.561916880E-1
1.481964464E1	1.000967038E3	3.284751462E-1
1.483964506E1	1.000767286E3	2.606771856E-1
1.485964548E1	1.000728658E3	2.475633988E-1
1.487964589E1	1.000548374E3	1.863449979E-1
1.489964631E1	1.000148731E3	5.056111871E-2
1.491964673E1	1.000141238E3	4.801404994E-2
1.493964714E1	9.998903848E2	-3.727325068E-2
1.495964756E1	9.998735007E2	-4.301521779E-2
1.497964798E1	1.000043417E3	1.476129864E-2
1.499964839E1	1.000077728E3	2.642556405E-2
1.501964881E1	1.000352270E3	1.197295339E-1
1.503964923E1	1.000594778E3	2.021043362E-1
1.505964964E1	1.000378525E3	1.286497410E-1
1.507965006E1	1.000896341E3	3.044830058E-1
1.509965048E1	1.000811943E3	2.758365412E-1
1.511965089E1	1.001058851E3	3.596286752E-1
1.513965131E1	1.000838355E3	2.848019407E-1
1.515965173E1	1.000641703E3	2.180391069E-1
1.517965214E1	1.001114064E3	3.783601939E-1
1.519965256E1	1.001301563E3	4.419562432E-1
1.521965298E1	1.001487268E3	5.049201043E-1
1.523965339E1	1.001406575E3	4.775638652E-1
1.525965381E1	1.001376906E3	4.675043507E-1
1.528200022E1	1.001263900E3	4.291835023E-1
1.530200064E1	1.001125301E3	3.821723950E-1
1.532200105E1	1.001085645E3	3.687190303E-1
1.534200147E1	1.001025402E3	3.482795302E-1
1.536200189E1	1.001021885E3	3.470860758E-1
1.538200230E1	1.001007932E3	3.423519490E-1
1.540200272E1	1.000952982E3	3.237052288E-1
1.542200314E1	1.000935119E3	3.176434844E-1
1.544200355E1	1.001009279E3	3.428090058E-1
1.546200397E1	1.000887241E3	3.013946586E-1
1.548200439E1	1.000959035E3	3.257595261E-1
1.550200480E1	1.000830967E3	2.822940886E-1
1.552200522E1	1.000816220E3	2.772886117E-1
1.554200564E1	1.000826297E3	2.807090370E-1
1.556200605E1	1.000942239E3	3.200597579E-1
1.558200647E1	1.001007360E3	3.421578872E-1
1.560200689E1	1.001122046E3	3.810679750E-1
1.562200730E1	1.001301100E3	4.417992552E-1
1.564200772E1	1.001492073E3	5.065488854E-1
1.566200814E1	1.001665789E3	5.654264613E-1
1.568200855E1	1.001910519E3	6.483378839E-1
1.570200897E1	1.001756544E3	5.961776583E-1
1.572200939E1	1.001562584E3	5.304496385E-1
1.574200980E1	1.001026635E3	3.486977524E-1
1.576201022E1	1.000169211E3	5.752203282E-2
1.578201064E1	9.995572086E2	-1.506157730E-1
1.580201105E1	9.990748498E2	-3.148423462E-1
1.582201147E1	9.990234696E2	-3.323448862E-1
1.584201189E1	9.989553557E2	-3.555504700E-1
1.586201230E1	9.988469774E2	-3.924802249E-1
1.588201272E1	9.987133911E2	-4.380105717E-1
1.590201314E1	9.983740485E2	-5.537238229E-1
1.592201355E1	9.982006739E2	-6.128736278E-1
1.594201397E1	9.980848204E2	-6.524105492E-1
1.596201439E1	9.981281969E2	-6.376065239E-1
1.598609514E1	9.981233692E2	-6.392541300E-1
1.600609556E1	9.982029116E2	-6.121100799E-1
1.602609598E1	9.982078121E2	-6.104379165E-1
1.604609639E1	9.983085459E2	-5.760687842E-1
1.606609681E1	9.984915294E2	-5.136548460E-1
1.608609723E1	9.986610437E2	-4.558555287E-1
1.610609764E1	9.987637901E2	-4.208315998E-1
1.612609806E1	9.990718418E2	-3.158669472E-1
1.614609848E1	9.991195914E2	-2.996027060E-1
1.616609889E1	9.994632048E2	-1.826083821E-1
1.618609931E1	9.996206413E2	-1.290309195E-1
1.620609973E1	9.997190656E2	-9.554454880E-2
1.622610014E1	9.999516915E2	-1.642569295E-2
1.624610056E1	1.000097053E3	3.299486146E-2
1.626610098E1	1.000228227E3	7.757961462E-2
1.628610139E1	1.000405735E3	1.378940746E-1
1.630610181E1	1.000422547E3	1.436054616E-1
1.632610223E1	1.000505085E3	1.716422419E-1
1.634610264E1	1.000508470E3	1.727919168E-1
1.636610306E1	1.000614957E3	2.089567541E-1
1.638610348E1	1.000614236E3	2.087120414E-1
1.640610389E1	1.000607380E3	2.063838409E-1
1.642610431E1	1.000566729E3	1.925788309E-1
1.644610473E1	1.000475561E3	1.616137577E-1
1.646610514E1	1.000517331E3	1.758017301E-1
1.648610556E1	1.000577580E3	1.962637870E-1
1.650610598E1	1.000373156E3	1.268256060E-1
1.652610639E1	1.000323845E3	1.100716940E-1
1.654610681E1	1.000232409E3	7.900080773E-2
1.656610723E1	1.000089762E3	3.051633598E-2
1.658610764E1	9.998342823E2	-5.635334651E-2
1.660610806E1	9.998027468E2	-6.707932893E-2
1.662610848E1	9.996656347E2	-1.137222211E-1
1.664610889E1	9.997558568E2	-8.302897124E-2
1.666610931E1	9.998916142E2	-3.685517265E-2
1.668063457E1	1.000223878E3	7.610136962E-2
1.670063498E1	1.000391203E3	1.329569747E-1
1.672063540E1	1.000632094E3	2.147762049E-1
1.674063582E1	1.000701468E3	2.383318900E-1
1.676063623E1	1.000670185E3	2.277104294E-1
1.678063665E1	1.000748424E3	2.542737407E-1
1.680063707E1	1.000659300E3	2.240141920E-1
1.682063748E1	1.000908242E3	3.085222293E-1
1.684063790E1	1.000858387E3	2.916013229E-1
1.686063832E1	1.000380229E3	1.292286742E-1
1.688063873E1	1.000476024E3	1.617710882E-1
1.690063915E1	1.000900933E3	3.060414588E-1
1.692063957E1	1.001259593E3	4.277227712E-1
1.694063998E1	1.001310062E3	4.448382885E-1
1.696064040E1	1.001441458E3	4.893904414E-1
1.698064082E1	1.001336761E3	4.538919217E-1
1.700064123E1	1.001347524E3	4.575417626E-1
1.702064165E1	1.001204638E3	4.090840133E-1
1.704064207E1	1.001136548E3	3.859874866E-1
1.706064248E1	1.001117096E3	3.793889691E-1
1.708064290E1	1.001143661E3	3.884006348E-1
1.710064332E1	1.000995207E3	3.380340012E-1
1.712064373E1	1.001037979E3	3.525469094E-1
1.714064415E1	1.000956467E3	3.248880027E-1
1.716064457E1	1.000977901E3	3.321613946E-1
1.718064498E1	1.000925168E3	3.142663399E-1
1.720064540E1	1.000838618E3	2.848913189E-1
1.722064582E1	1.000842011E3	2.860430079E-1
1.724064623E1	1.000930791E3	3.161748057E-1
1.726064665E1	1.000907947E3	3.084218391E-1
1.728064707E1	1.000883443E3	3.001054646E-1
1.730064748E1	1.000913020E3	3.101436086E-1
1.732064790E1	1.001022020E3	3.471318917E-1
1.734064832E1	1.001159036E3	3.936161783E-1
1.736064873E1	1.001171292E3	3.977734192E-1
1.738335999E1	1.001244891E3	4.227367145E-1
1.740336040E1	1.001303726E3	4.426896562E-1
1.742336082E1	1.000933018E3	3.169305512E-1
1.744336124E1	1.000534678E3	1.816933568E-1
1.746336165E1	1.000119725E3	4.070147206E-2
1.748336207E1	9.996341840E2	-1.244229476E-1
1.750336249E1	9.993012608E2	-2.377374585E-1
1.752336290E1	9.992415688E2	-2.580623280E-1
1.754336332E1	9.990471506E2	-3.242777701E-1
1.756336374E1	9.991060241E2	-3.042237782E-1
1.758336415E1	9.990162628E2	-3.348000091E-1
1.760336457E1	9.988584944E2	-3.885554489E-1
1.762336499E1	9.986796408E2	-4.495156446E-1
1.764336540E1	9.986000236E2	-4.766592820E-1
1.766336582E1	9.984180344E2	-5.387205567E-1
1.768336624E1	9.981681489E2	-6.239723895E-1
1.770336665E1	9.980835157E2	-6.528558397E-1
1.772336707E1	9.980505604E2	-6.641040976E-1
1.774336749E1	9.979434543E2	-7.006664818E-1
1.776336790E1	9.980042096E2	-6.799257125E-1
1.778336832E1	9.980359745E2	-6.690827546E-1
1.780336874E1	9.982948891E2	-5.807279048E-1
1.782336915E1	9.984461597E2	-5.291278743E-1
1.784336957E1	9.985547206E2	-4.921062350E-1
1.786336999E1	9.987461150E2	-4.268561221E-1
1.788337040E1	9.988181366E2	-4.023090434E-1
1.790337082E1	9.989941499E2	-3.423333571E-1
1.792337124E1	9.991411016E2	-2.922765060E-1
1.794337165E1	9.993430781E2	-2.235002833E-1
1.796337207E1	9.994958051E2	-1.715127536E-1
1.798337249E1	9.995422923E2	-1.556918806E-1
1.800337290E1	9.998103604E2	-6.448970794E-2
1.802337332E1	9.998097122E2	-6.471016052E-2
1.804337374E1	9.998410585E2	-5.404869333E-2
1.806337415E1	9.999521316E2	-1.627603078E-2
1.808308549E1	1.000017257E3	5.867380797E-3
1.810308590E1	1.000004011E3	1.363566419E-3
1.812308632E1	1.000045075E3	1.532469460E-2
1.814308674E1	1.000121942E3	4.145531451E-2
1.816308715E1	1.000072205E3	2.454789535E-2
1.818308757E1	9.999991970E2	-2.730253261E-4
1.820308799E1	9.999122723E2	-2.983004255E-2
1.822308840E1	9.998923003E2	-3.662183003E-2
1.824308882E1	9.997597222E2	-8.171407441E-2
1.826308924E1	9.995909679E2	-1.391278304E-1
1.828308965E1	9.996479136E2	-1.197515495E-1
1.830309007E1	9.995748273E2	-1.446201996E-1
1.832309049E1	9.994989945E2	-1.704272561E-1
1.834309090E1	9.998182263E2	-6.181427824E-2
1.836309132E1	1.000048856E3	1.661027855E-2
1.838309174E1	1.000362367E3	1.231603051E-1
1.840309215E1	1.000645546E3	2.193439938E-1
1.842309257E1	1.000701570E3	2.383664062E-1
1.844309299E1	1.000670226E3	2.277240949E-1
1.846309340E1	1.000744542E3	2.529560353E-1
1.848309382E1	1.000735030E3	2.497264815E-1
1.850309424E1	1.000862245E3	2.929106024E-1
1.852309465E1	1.001060119E3	3.600588832E-1
1.854309507E1	1.001132030E3	3.844550138E-1
1.856309549E1	1.000771574E3	2.621329741E-1
1.858309590E1	1.000231676E3	7.875152199E-2
1.860309632E1	1.000235175E3	7.994086620E-2
1.862309674E1	1.000658591E3	2.237735422E-1
1.864309715E1	1.001055564E3	3.585132463E-1
1.866309757E1	1.000995462E3	3.381203872E-1
1.868309799E1	1.000966863E3	3.284158299E-1
1.870309840E1	1.001103604E3	3.748116864E-1
1.872309882E1	1.001171691E3	3.979087520E-1
1.874309924E1	1.001167735E3	3.965669214E-1
1.876309965E1	1.001141767E3	3.877580082E-1
1.878494683E1	1.001161263E3	3.943714271E-1
1.880494725E1	1.001030375E3	3.499668085E-1
1.882494767E1	1.000926249E3	3.146332630E-1
1.884494808E1	1.000893403E3	3.034859737E-1
1.886494850E1	1.000877298E3	2.980200353E-1
1.888494892E1	1.000825726E3	2.805151127E-1
1.890494933E1	1.000734411E3	2.495164124E-1
1.892494975E1	1.000756209E3	2.569169044E-1
1.894495017E1	1.000670860E3	2.279395034E-1
1.896495058E1	1.000640446E3	2.176122448E-1
1.898495100E1	1.000537117E3	1.825219043E-1
1.900495142E1	1.000465505E3	1.581980737E-1
1.902495183E1	1.000454607E3	1.544960171E-1
1.904495225E1	1.000451649E3	1.534914096E-1
1.906495267E1	1.000352940E3	1.199572096E-1
1.908495308E1	1.000359471E3	1.221761368E-1
1.910495350E1	1.000270015E3	9.178034576E-2
1.912495392E1	1.000249882E3	8.493877064E-2
1.914495433E1	1.000146737E3	4.988316329E-2
1.916495475E1	9.999790184E2	-7.133892969E-3
1.918495517E1	9.998143173E2	-6.314383402E-2
1.920495558E1	9.995201303E2	-1.632340296E-1
1.922495600E1	9.993580447E2	-2.184050184E-1
1.924495642E1	9.993483070E2	-2.217201026E-1
1.926495683E1	9.991909157E2	-2.753114081E-1
1.928495725E1	9.993450278E2	-2.228365128E-1
1.930495767E1	9.993427169E2	-2.236232315E-1
1.932495808E1	9.992482981E2	-2.557709094E-1
1.934495850E1	9.991525575E2	-2.883748250E-1
1.936495892E1	9.990498346E2	-3.233634995E-1
1.938495933E1	9.989366244E2	-3.619325685E-1
1.940495975E1	9.986516053E2	-4.590732114E-1
1.942496017E1	9.984188257E2	-5.384506587E-1
1.944496058E1	9.982180344E2	-6.069498726E-1
1.946496100E1	9.980798780E2	-6.540974246E-1
1.947985887E1	9.980038444E2	-6.800503812E-1
1.949985929E1	9.980016848E2	-6.807875947E-1
1.951985970E1	9.981162414E2	-6.416867174E-1
1.953986012E1	9.981656519E2	-6.248244846E-1
1.955986054E1	9.982485031E2	-5.965538063E-1
1.957986095E1	9.984084419E2	-5.419923721E-1
1.959986137E1	9.985470387E2	-4.947256685E-1
1.961986179E1	9.986128631E2	-4.722816514E-1
1.963986220E1	9.987526224E2	-4.246380547E-1
1.965986262E1	9.988824529E2	-3.803911344E-1
1.967986304E1	9.990503667E2	-3.231822099E-1
1.969986345E1	9.990310801E2	-3.297522677E-1
1.971986387E1	9.991721743E2	-2.816939447E-1
1.973986429E1	9.991499639E2	-2.892581695E-1
1.975986470E1	9.993202087E2	-2.312862778E-1
1.977986512E1	9.993558803E2	-2.191418652E-1
1.979986554E1	9.994601051E2	-1.836634242E-1
1.981986595E1	9.994529865E2	-1.860863674E-1
1.983986637E1	9.994933612E2	-1.723445189E-1
1.985986679E1	9.994161043E2	-1.986405133E-1
1.987986720E1	9.994124909E2	-1.998705088E-1
1.989986762E1	9.993354792E2	-2.260873235E-1
1.991986804E1	9.994605603E2	-1.835084972E-1
1.993986845E1	9.993100671E2	-2.347391488E-1
1.995986887E1	9.993487684E2	-2.215630350E-1
1.997986929E1	9.994937041E2	-1.722278169E-1
1.999986970E1	9.994368484E2	-1.915794430E-1
2.001987012E1	9.997136885E2	-9.737379507E-2
2.003987054E1	1.000048551E3	1.650669259E-2
2.005987095E1	1.000319555E3	1.086138538E-1
2.007987137E1	1.000603043E3	2.049111743E-1
2.009987179E1	1.000695466E3	2.362940558E-1
2.011987220E1	1.000781571E3	2.655266169E-1
2.013987262E1	1.000673646E3	2.288856093E-1
2.015987304E1	1.000612907E3	2.082607794E-1
2.018437160E1	1.000709778E3	2.411533159E-1
2.020437202E1	1.000957986E3	3.254035037E-1
2.022437243E1	1.001111458E3	3.774762639E-1
2.024437285E1	1.001379885E3	4.685144350E-1
2.026437327E1	1.001100272E3	3.736814193E-1
2.028437368E1	1.000723404E3	2.457796543E-1
2.030437410E1	1.000459150E3	1.560392296E-1
2.032437452E1	9.988975466E2	-3.752478633E-1
2.034437493E1	9.999010033E2	-3.366219886E-2
2.036437535E1	1.000253354E3	8.611841349E-2
2.038437577E1	1.000603577E3	2.050923602E-1
2.040437618E1	1.000343516E3	1.167554792E-1
2.042437660E1	1.000891803E3	3.029428337E-1
2.044437702E1	1.000772362E3	2.624005744E-1
2.046437743E1	1.000814387E3	2.766661747E-1
2.048437785E1	1.000756710E3	2.570870257E-1
2.050437827E1	1.000733205E3	2.491069021E-1
2.052437868E1	1.000714886E3	2.428875124E-1
2.054437910E1	1.000581913E3	1.977354131E-1
2.056437952E1	1.000551994E3	1.875743157E-1
2.058437993E1	1.000480652E3	1.633432840E-1
2.060438035E1	1.000333179E3	1.132430440E-1
2.062438077E1	1.000315666E3	1.072924802E-1
2.064438118E1	1.000300591E3	1.021701386E-1
2.066438160E1	1.000163567E3	5.560366203E-2
2.068438202E1	1.000051456E3	1.749419497E-2
2.070438243E1	1.000050863E3	1.729249146E-2
2.072438285E1	9.999337181E2	-2.253733626E-2
2.074438327E1	9.998885901E2	-3.788357255E-2
2.076438368E1	9.996693003E2	-1.124751048E-1
2.078438410E1	9.996903907E2	-1.052997685E-1
2.080438452E1	9.996302913E2	-1.257474625E-1
2.082438493E1	9.998564029E2	-4.883001427E-2
2.084438535E1	1.000028124E3	9.561957474E-3
2.086438577E1	9.999908249E2	-3.119561390E-3
2.088448045E1	1.000195022E3	6.629449778E-2
2.090448086E1	9.999460768E2	-1.833487185E-2
2.092448128E1	9.999584309E2	-1.413408849E-2
2.094448170E1	9.997238463E2	-9.391818863E-2
2.096448211E1	9.998613172E2	-4.715867666E-2
2.098448253E1	9.997006945E2	-1.017943525E-1
2.100448295E1	9.996330846E2	-1.247970122E-1
2.102448336E1	9.995516170E2	-1.525185955E-1
2.104448378E1	9.995426834E2	-1.555587670E-1
2.106448420E1	9.996779887E2	-1.095191067E-1
2.108448461E1	9.997193625E2	-9.544353506E-2
2.110448503E1	9.995149349E2	-1.650021805E-1
2.112448545E1	9.994660945E2	-1.816248309E-1
2.114448586E1	9.991806566E2	-2.788051827E-1
2.116448628E1	9.988837962E2	-3.799333811E-1
2.118448670E1	9.986458448E2	-4.610370739E-1
2.120448711E1	9.984321396E2	-5.339096279E-1
2.122448753E1	9.982290957E2	-6.031756452E-1
2.124448795E1	9.982315542E2	-6.023367824E-1
2.126448836E1	9.982276741E2	-6.036606752E-1
2.128448878E1	9.981648666E2	-6.250924856E-1
2.130448920E1	9.983045721E2	-5.774244560E-1
2.132448961E1	9.982861586E2	-5.837064655E-1
2.134449003E1	9.985269785E2	-5.015661123E-1
2.136449045E1	9.984142200E2	-5.400215571E-1
2.138449086E1	9.984327717E2	-5.336940323E-1
2.140449128E1	9.986580415E2	-4.568790119E-1
2.142449170E1	9.986484676E2	-4.601429253E-1
2.144449211E1	9.987879821E2	-4.125861640E-1
2.146449253E1	9.988476758E2	-3.922422268E-1
2.148449295E1	9.989193737E2	-3.678104135E-1
2.150449336E1	9.989415424E2	-3.602569118E-1
2.152449378E1	9.990497123E2	-3.234051568E-1
2.154449420E1	9.990159444E2	-3.349084832E-1
2.156449461E1	9.989996502E2	-3.404595121E-1
2.158428018E1	9.990975803E2	-3.070998426E-1
2.160428059E1	9.991016864E2	-3.057012284E-1
2.162428101E1	9.991718948E2	-2.817891151E-1
2.164428143E1	9.992469385E2	-2.562338566E-1
2.166428184E1	9.994263251E2	-1.951614147E-1
2.168428226E1	9.995332097E2	-1.587828360E-1
2.170428268E1	9.998424047E2	-5.359085499E-2
2.172428309E1	1.000182570E3	6.206230057E-2
2.174428351E1	1.000483009E3	1.641436834E-1
2.176428393E1	1.000727401E3	2.471365029E-1
2.178428434E1	1.000744580E3	2.529688450E-1
2.180428476E1	1.000929317E3	3.156744615E-1
2.182428518E1	1.000715922E3	2.432392819E-1
2.184428559E1	1.000773059E3	2.626368907E-1
2.186428601E1	1.000706395E3	2.400048805E-1
2.188428643E1	1.000863018E3	2.931730862E-1
2.190428684E1	1.000903708E3	3.069833325E-1
2.192428726E1	1.001094221E3	3.716283955E-1
2.194428768E1	1.001256655E3	4.267265916E-1
2.196428809E1	1.001645762E3	5.586395780E-1
2.198428851E1	1.001595103E3	5.414713109E-1
2.200428893E1	1.001124761E3	3.819891590E-1
2.202428934E1	1.000585245E3	1.988668487E-1
2.204428976E1	1.000360710E3	1.225973136E-1
2.206429018E1	9.999214595E2	-2.670587142E-2
2.208429059E1	1.000414676E3	1.409314794E-1
2.210429101E1	1.000113892E3	3.871882599E-2
2.212429143E1	1.000382369E3	1.299559027E-1
2.214429184E1	1.000440298E3	1.496355032E-1
2.216429226E1	1.000453949E3	1.542726964E-1
2.218429268E1	1.000412554E3	1.402104725E-1
2.220429309E1	1.000464831E3	1.579690020E-1
2.222429351E1	1.000276816E3	9.409138100E-2
2.224429393E1	1.000281566E3	9.570533163E-2
2.226429434E1	1.000175542E3	5.967389978E-2
2.228477660E1	1.000126620E3	4.304551105E-2
2.230477702E1	9.999084432E2	-3.113214838E-2
2.232477743E1	1.000008063E3	2.741503438E-3
2.234477785E1	9.998858234E2	-3.882448464E-2
2.236477827E1	9.998892376E2	-3.766339248E-2
2.238477868E1	9.997742686E2	-7.676601382E-2
2.240477910E1	9.996348525E2	-1.241955138E-1
2.242477952E1	9.995050747E2	-1.683579136E-1
2.244477993E1	9.994625636E2	-1.828266476E-1
2.246478035E1	9.994298000E2	-1.939786035E-1
2.248478077E1	9.995737612E2	-1.449829980E-1
2.250478118E1	9.997085560E2	-9.911985933E-2
2.252478160E1	9.999922561E2	-2.632942946E-3
2.254478202E1	1.000133806E3	4.548806629E-2
2.256478243E1	1.000575232E3	1.954663998E-1
2.258478285E1	1.000784624E3	2.665628502E-1
2.260478327E1	1.000877590E3	2.981188316E-1
2.262478368E1	1.000951336E3	3.231467702E-1
2.264478410E1	1.000517302E3	1.757917388E-1
2.266478452E1	1.000203347E3	6.912400926E-2
2.268478493E1	1.000185197E3	6.295520835E-2
2.270478535E1	1.000068054E3	2.313664035E-2
2.272478577E1	1.000055572E3	1.889346795E-2
2.274478618E1	9.999096160E2	-3.073334919E-2
2.276478660E1	9.998867728E2	-3.850162102E-2
2.278478702E1	9.999898587E2	-3.448066421E-3
2.280478743E1	9.999961692E2	-1.302474281E-3
2.282478785E1	1.000019942E3	6.780146524E-3
2.284478827E1	9.999243248E2	-2.573151258E-2
2.286478868E1	9.998114392E2	-6.412275837E-2
2.288478910E1	9.996353334E2	-1.240318698E-1
2.290478952E1	9.994304087E2	-1.937714088E-1
2.292478993E1	9.992116852E2	-2.682384978E-1
2.294479035E1	9.989409769E2	-3.604495682E-1
2.296479077E1	9.987485766E2	-4.260170763E-1
2.298410710E1	9.985578017E2	-4.910556191E-1
2.300410752E1	9.985492032E2	-4.939876001E-1
2.302410793E1	9.983975501E2	-5.457074207E-1
2.304410835E1	9.984669098E2	-5.220510244E-1
2.306410877E1	9.983778272E2	-5.524348982E-1
2.308410918E1	9.984643940E2	-5.229090136E-1
2.310410960E1	9.985688452E2	-4.872900191E-1
2.312411002E1	9.985881425E2	-4.807102604E-1
2.314411043E1	9.985916987E2	-4.794977146E-1
2.316411085E1	9.986762075E2	-4.506860804E-1
