"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.096875000E4	1.324891387E0
1.099218750E4	4.487839156E0
1.101562500E4	7.605284047E0
1.103906250E4	3.656333513E0
1.106250000E4	2.060154809E0
1.108593750E4	1.924590506E0
1.110937500E4	7.262146733E-1
1.113281250E4	1.377244576E0
1.115625000E4	1.887832178E0
1.117968750E4	1.597490994E0
1.120312500E4	1.535807779E0
1.122656250E4	1.938643464E0
1.125000000E4	2.454939114E0
1.127343750E4	1.501907660E0
1.129687500E4	1.140817210E0
1.132031250E4	3.860802733E0
1.134375000E4	1.058214108E0
1.136718750E4	1.576245049E0
1.139062500E4	1.605253915E0
1.141406250E4	3.014754504E0
1.143750000E4	2.604954612E0
1.146093750E4	2.908532618E0
1.148437500E4	4.838361951E0
1.150781250E4	3.216699460E0
1.153125000E4	4.053527110E0
1.155468750E4	1.346609328E0
1.157812500E4	4.652230106E0
1.160156250E4	5.170595622E0
1.162500000E4	5.040799393E0
1.164843750E4	3.648190836E0
1.167187500E4	1.811109205E0
1.169531250E4	6.345030355E-1
1.171875000E4	3.681005816E0
1.174218750E4	6.678798381E0
1.176562500E4	2.763287138E0
1.178906250E4	1.490676969E0
1.181250000E4	1.882062107E0
1.183593750E4	1.610121176E0
1.185937500E4	2.658584248E-1
1.188281250E4	2.423893501E0
1.190625000E4	2.875500628E0
1.192968750E4	2.074776088E0
1.195312500E4	3.719094437E0
1.197656250E4	1.835589123E0
1.200000000E4	7.607889883E-1
1.202343750E4	2.232418134E0
1.204687500E4	2.802026037E0
1.207031250E4	1.747288744E0
1.209375000E4	1.858155401E0
1.211718750E4	3.115237506E0
1.214062500E4	4.608238709E0
1.216406250E4	1.451670834E0
1.218750000E4	4.081051260E0
1.221093750E4	7.361796721E-1
1.223437500E4	1.380784302E0
1.225781250E4	3.317491459E0
1.228125000E4	2.308492031E0
1.230468750E4	1.101164868E0
1.232812500E4	1.936260142E0
1.235156250E4	9.675913243E-1
1.237500000E4	6.101623367E-1
1.239843750E4	2.038711797E0
1.242187500E4	1.438761067E-1
1.244531250E4	1.061005576E0
1.246875000E4	1.270049429E-1
1.249218750E4	1.006506671E0
1.251562500E4	2.269160926E0
1.253906250E4	1.886264374E0
1.256250000E4	3.749363928E0
1.258593750E4	4.027297360E0
1.260937500E4	1.722406425E0
1.263281250E4	2.614518451E0
1.265625000E4	2.120530503E0
1.267968750E4	3.237282506E0
1.270312500E4	2.498553785E0
1.272656250E4	3.924414214E0
1.275000000E4	5.573317866E0
1.277343750E4	4.978339125E0
1.279687500E4	2.611154140E0
1.282031250E4	6.462909966E0
1.284375000E4	4.326226394E0
1.286718750E4	5.636817514E0
1.289062500E4	1.316862987E0
1.291406250E4	2.574577214E0
1.293750000E4	2.356629352E0
1.296093750E4	2.125608783E0
1.298437500E4	1.509193820E0
1.300781250E4	3.131548476E0
1.303125000E4	2.511237981E0
1.305468750E4	2.052601827E0
1.307812500E4	2.820938630E0
1.310156250E4	1.466029267E0
1.312500000E4	4.239161997E-1
1.314843750E4	1.097512821E0
1.317187500E4	7.979038324E-1
1.319531250E4	1.532525097E0
1.321875000E4	2.072348475E0
1.324218750E4	7.118870641E-1
1.326562500E4	4.492683482E0
1.328906250E4	3.193147559E0
1.331250000E4	2.972071042E0
1.333593750E4	9.588901406E-1
1.335937500E4	1.993956106E-1
1.338281250E4	7.324413393E-1
1.340625000E4	9.922560291E-1
1.342968750E4	1.211617517E0
1.345312500E4	1.580752542E0
1.347656250E4	2.128270071E0
1.350000000E4	6.110359693E-1
1.352343750E4	1.422480690E0
1.354687500E4	2.836334079E0
1.357031250E4	2.668030145E0
1.359375000E4	7.456208368E-1
1.361718750E4	2.418313508E0
1.364062500E4	1.770868107E0
1.366406250E4	9.093804672E-1
1.368750000E4	1.555420467E0
1.371093750E4	1.348062366E0
1.373437500E4	1.222636218E0
1.375781250E4	2.366333926E0
1.378125000E4	3.047214473E0
1.380468750E4	3.145399610E0
1.382812500E4	3.603700178E0
1.385156250E4	1.465510332E0
1.387500000E4	3.308723212E0
1.389843750E4	2.940883313E0
1.392187500E4	3.183818573E0
1.394531250E4	3.187809869E0
1.396875000E4	9.826690037E-1
1.399218750E4	1.607278775E0
1.401562500E4	3.784087337E0
1.403906250E4	1.791045114E0
1.406250000E4	1.763651513E0
1.408593750E4	9.243195082E-1
1.410937500E4	1.166909592E0
1.413281250E4	2.361100374E0
1.415625000E4	1.379380050E0
1.417968750E4	1.435267421E0
1.420312500E4	1.736130931E0
1.422656250E4	1.264038719E0
1.425000000E4	1.327373579E0
1.427343750E4	2.253470231E0
1.429687500E4	3.251560818E0
1.432031250E4	2.856933410E0
1.434375000E4	3.956588192E0
1.436718750E4	7.065228805E0
1.439062500E4	1.011464823E0
1.441406250E4	1.051729264E1
1.443750000E4	7.503370380E0
1.446093750E4	7.427751640E0
1.448437500E4	5.459469803E0
1.450781250E4	1.135267098E1
1.453125000E4	1.478919001E1
1.455468750E4	6.172693610E0
1.457812500E4	4.462002774E0
1.460156250E4	4.281039067E0
1.462500000E4	1.060238335E1
1.464843750E4	4.657443745E0
1.467187500E4	5.226300529E0
1.469531250E4	3.411887422E0
1.471875000E4	3.717876546E0
1.474218750E4	4.040770715E0
1.476562500E4	1.002218806E0
1.478906250E4	1.461393290E0
1.481250000E4	1.935066005E0
1.483593750E4	1.197396886E0
1.485937500E4	1.229946382E0
1.488281250E4	2.390724925E0
1.490625000E4	2.671300981E0
1.492968750E4	1.412878955E0
1.495312500E4	5.352211460E0
1.497656250E4	2.061188211E0
1.500000000E4	4.819512487E0
1.502343750E4	4.720683209E0
1.504687500E4	2.357838887E0
1.507031250E4	4.028235127E0
1.509375000E4	7.189548742E0
1.511718750E4	2.045983519E0
1.514062500E4	6.946711255E0
1.516406250E4	3.429632582E0
