"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.340625000E4	1.797842195E-2
1.342968750E4	2.505877623E-2
1.345312500E4	2.355426779E-2
1.347656250E4	1.970140497E-2
1.350000000E4	2.186048736E-2
1.352343750E4	1.684920871E-2
1.354687500E4	2.037927573E-2
1.357031250E4	2.967814257E-2
1.359375000E4	1.524205991E-2
1.361718750E4	1.235179171E-2
1.364062500E4	1.135679735E-2
1.366406250E4	3.984808688E-3
1.368750000E4	3.264998809E-2
1.371093750E4	1.943079023E-2
1.373437500E4	1.877080062E-2
1.375781250E4	2.364487137E-2
1.378125000E4	2.428279288E-2
1.380468750E4	2.573602135E-2
1.382812500E4	6.315008355E-3
1.385156250E4	3.386449252E-2
1.387500000E4	3.062795727E-2
1.389843750E4	1.476659710E-2
1.392187500E4	5.527507342E-3
1.394531250E4	1.251735851E-2
1.396875000E4	1.155917524E-2
1.399218750E4	3.342108734E-2
1.401562500E4	2.198095291E-2
1.403906250E4	1.115140693E-2
1.406250000E4	8.785072986E-3
1.408593750E4	1.561294095E-2
1.410937500E4	9.277191430E-3
1.413281250E4	2.008847728E-2
1.415625000E4	8.683672956E-3
1.417968750E4	1.306643653E-2
1.420312500E4	2.413912349E-2
1.422656250E4	1.433745713E-2
1.425000000E4	8.339465982E-3
1.427343750E4	3.679177984E-3
1.429687500E4	9.060784901E-3
1.432031250E4	1.683254212E-2
1.434375000E4	3.367498120E-2
1.436718750E4	6.226383548E-3
1.439062500E4	8.222310010E-3
1.441406250E4	1.994400762E-2
1.443750000E4	3.684701462E-3
1.446093750E4	3.457532908E-2
1.448437500E4	2.386933201E-2
1.450781250E4	1.386555391E-2
1.453125000E4	1.085879806E-2
1.455468750E4	3.615697362E-2
1.457812500E4	1.207709989E-2
1.460156250E4	6.438324588E-3
1.462500000E4	2.855874267E-2
1.464843750E4	3.436651166E-2
1.467187500E4	2.589112550E-2
1.469531250E4	1.707023755E-2
1.471875000E4	9.935685598E-3
1.474218750E4	6.059913976E-2
1.476562500E4	4.002622902E-3
1.478906250E4	5.613776856E-2
1.481250000E4	5.431499119E-2
1.483593750E4	3.080715489E-2
1.485937500E4	1.645824419E-2
1.488281250E4	1.087951022E-2
1.490625000E4	6.150708295E-2
1.492968750E4	7.017418497E-2
1.495312500E4	2.125021611E-2
1.497656250E4	8.682729553E-2
1.500000000E4	2.290132994E0
1.502343750E4	1.328384512E-1
1.504687500E4	2.381190666E-2
1.507031250E4	5.808411663E-2
1.509375000E4	3.068889716E-2
1.511718750E4	1.932278257E-2
1.514062500E4	3.200075648E-2
1.516406250E4	1.170249719E-2
1.518750000E4	4.604093168E-2
1.521093750E4	4.544141187E-2
1.523437500E4	3.390323195E-2
1.525781250E4	2.262389891E-2
1.528125000E4	4.449155620E-2
1.530468750E4	4.607244602E-2
1.532812500E4	5.466913724E-2
1.535156250E4	6.883339727E-3
1.537500000E4	4.829929873E-2
1.539843750E4	2.547336865E-2
1.542187500E4	3.882952516E-2
1.544531250E4	4.161913875E-2
1.546875000E4	5.605290330E-2
1.549218750E4	5.109060326E-2
1.551562500E4	1.181454180E-2
1.553906250E4	2.998279206E-2
1.556250000E4	2.791381961E-2
1.558593750E4	5.984145325E-2
1.560937500E4	3.416826887E-2
1.563281250E4	8.587455387E-3
1.565625000E4	2.836339159E-2
1.567968750E4	4.099583362E-2
1.570312500E4	2.104161842E-2
1.572656250E4	3.700464751E-2
1.575000000E4	1.412794112E-2
1.577343750E4	7.502069266E-3
1.579687500E4	7.889423185E-2
1.582031250E4	9.513053798E-3
1.584375000E4	6.023158125E-2
1.586718750E4	2.816931993E-2
1.589062500E4	4.247489836E-2
1.591406250E4	2.175425907E-2
1.593750000E4	7.203674464E-2
1.596093750E4	3.943807528E-2
1.598437500E4	4.663944855E-2
1.600781250E4	7.636582592E-2
1.603125000E4	2.276123201E-2
1.605468750E4	4.589831510E-2
1.607812500E4	7.337002693E-3
1.610156250E4	2.292468168E-2
1.612500000E4	3.727141560E-2
1.614843750E4	2.167958082E-2
1.617187500E4	1.834640007E-2
1.619531250E4	2.717233632E-2
1.621875000E4	1.481193243E-2
1.624218750E4	1.932289409E-2
1.626562500E4	2.819167197E-2
1.628906250E4	5.797502687E-3
1.631250000E4	3.103189160E-2
1.633593750E4	2.742667733E-2
1.635937500E4	1.423262441E-2
1.638281250E4	9.624690826E-3
1.640625000E4	3.687908693E-2
1.642968750E4	2.646062651E-2
1.645312500E4	2.545279103E-2
1.647656250E4	1.177479757E-2
1.650000000E4	1.017171412E-2
1.652343750E4	8.765191047E-3
