"Time (s)"	"Frequency (Hz)"	"Speed (m/s)"
9.638516633E0	1.001018584E3	3.459660737E-1
9.653516945E0	1.000954911E3	3.243601065E-1
9.668517258E0	1.000892928E3	3.033245542E-1
9.683517570E0	1.000765984E3	2.602353118E-1
9.698517883E0	1.000874282E3	2.969963881E-1
9.713518195E0	1.000679877E3	2.310009631E-1
9.728518508E0	1.000755132E3	2.565512651E-1
9.743518820E0	1.000904258E3	3.071699797E-1
9.758519133E0	1.000926361E3	3.146710902E-1
9.773519445E0	1.000994497E3	3.377929944E-1
9.788519758E0	1.001435266E3	4.872910614E-1
9.803520070E0	1.001278128E3	4.340088805E-1
9.818520383E0	1.001358845E3	4.613803782E-1
9.833520695E0	1.001052878E3	3.576020463E-1
9.848521008E0	1.000894708E3	3.039288019E-1
9.863521320E0	1.000526947E3	1.790675043E-1
9.878521633E0	9.999138534E2	-2.929236392E-2
9.893521945E0	9.990718603E2	-3.158606447E-1
9.908522258E0	9.986284299E2	-4.669743378E-1
9.923522570E0	9.986673451E2	-4.537072892E-1
9.938522883E0	9.989173759E2	-3.684911175E-1
9.953523195E0	9.988729433E2	-3.836316572E-1
9.968523508E0	9.987498320E2	-4.255891612E-1
9.983523820E0	9.986854873E2	-4.475225895E-1
9.998524133E0	9.982822508E2	-5.850396725E-1
1.001352445E1	9.978520959E2	-7.318593672E-1
1.002852476E1	9.975134716E2	-8.475270423E-1
1.004352507E1	9.971082523E2	-9.860456056E-1
1.005852538E1	9.970666834E2	-1.000261722E0
1.007352570E1	9.970441597E2	-1.007965094E0
1.008852601E1	9.970537843E2	-1.004673331E0
1.010352632E1	9.976711922E2	-7.936428883E-1
1.011852663E1	9.979601538E2	-6.949653360E-1
1.013352695E1	9.982496841E2	-5.961508688E-1
1.014852726E1	9.985294573E2	-5.007208428E-1
1.016352757E1	9.989534837E2	-3.561882970E-1
1.017852788E1	9.992094670E2	-2.689938806E-1
1.019352820E1	9.993904270E2	-2.073812274E-1
1.020852851E1	9.995722777E2	-1.454878245E-1
1.022352882E1	9.997865293E2	-7.259554730E-2
1.023852913E1	9.999077003E2	-3.138477988E-2
1.026290080E1	1.000078838E3	2.680265650E-2
1.027790111E1	1.000080488E3	2.736363574E-2
1.029290143E1	1.000128065E3	4.353664043E-2
1.030790174E1	1.000228691E3	7.773711471E-2
1.032290205E1	1.000369930E3	1.257296204E-1
1.033790236E1	1.000585508E3	1.989562271E-1
1.035290268E1	1.000670741E3	2.278990994E-1
1.036790299E1	1.000749505E3	2.546407754E-1
1.038290330E1	1.000973252E3	3.305837923E-1
1.039790361E1	1.001044844E3	3.548763358E-1
1.041290393E1	1.001132863E3	3.847376037E-1
1.042790424E1	1.001231563E3	4.182163904E-1
1.044290455E1	1.001184007E3	4.020863800E-1
1.045790486E1	1.001287798E3	4.372883370E-1
1.047290518E1	1.001310050E3	4.448340876E-1
1.048790549E1	1.001337797E3	4.542434127E-1
1.050290580E1	1.001324120E3	4.496054716E-1
1.051790611E1	1.001324908E3	4.498726965E-1
1.053290643E1	1.001342296E3	4.557687397E-1
1.054790674E1	1.001380544E3	4.687379477E-1
1.056290705E1	1.001343650E3	4.562280856E-1
1.057790736E1	1.001420680E3	4.823460167E-1
1.059290768E1	1.001459168E3	4.953942123E-1
1.060790799E1	1.001406533E3	4.775495379E-1
1.062290830E1	1.001551513E3	5.266971203E-1
1.063790861E1	1.001402461E3	4.761689808E-1
1.065290893E1	1.001201470E3	4.080095692E-1
1.066790924E1	1.000928055E3	3.152461905E-1
1.068290955E1	1.000639143E3	2.171698000E-1
1.069790986E1	1.000268156E3	9.114844047E-2
1.071291018E1	9.999439289E2	-1.906525480E-2
1.072791049E1	9.998144010E2	-6.311536633E-2
1.074291080E1	1.000201295E3	6.842643253E-2
1.075791111E1	1.000580981E3	1.974189415E-1
1.077291143E1	1.000745075E3	2.531368403E-1
1.078791174E1	1.000963687E3	3.273382905E-1
1.080291205E1	1.000813185E3	2.762580951E-1
1.081791236E1	1.000642147E3	2.181898020E-1
1.083291268E1	1.000595399E3	2.023151130E-1
1.084791299E1	1.000626786E3	2.129736095E-1
1.086291330E1	1.000958345E3	3.255252652E-1
1.087791361E1	1.000992645E3	3.371647848E-1
1.089291393E1	1.001178719E3	4.002924588E-1
1.090791424E1	1.000979920E3	3.328465734E-1
1.092291455E1	1.000307346E3	1.044654149E-1
1.093791486E1	1.000154765E3	5.261211312E-2
1.096269845E1	1.000011494E3	3.907935154E-3
1.097769877E1	1.000198211E3	6.737850308E-2
1.099269908E1	1.000534600E3	1.816668713E-1
1.100769939E1	1.000779911E3	2.649630410E-1
1.102269970E1	1.000987299E3	3.353505678E-1
1.103770002E1	1.000989429E3	3.360733290E-1
1.105270033E1	1.000905091E3	3.074525850E-1
1.106770064E1	1.001092150E3	3.709259379E-1
1.108270095E1	1.001037998E3	3.525533713E-1
1.109770127E1	1.001107170E3	3.760213352E-1
1.111270158E1	1.001179668E3	4.006145811E-1
1.112770189E1	1.001245139E3	4.228209035E-1
1.114270220E1	1.001448463E3	4.917650675E-1
1.115770252E1	1.000904220E3	3.071569409E-1
1.117270283E1	1.000962246E3	3.268492731E-1
1.118770314E1	1.000780043E3	2.650079223E-1
1.120270345E1	1.001033226E3	3.509341323E-1
1.121770377E1	1.001030049E3	3.498561659E-1
1.123270408E1	1.000999701E3	3.395588825E-1
1.124770439E1	1.001107700E3	3.762013284E-1
1.126270470E1	1.001207912E3	4.101945789E-1
1.127770502E1	1.001104597E3	3.751487257E-1
1.129270533E1	1.001212038E3	4.115941467E-1
1.130770564E1	1.001340208E3	4.550608789E-1
1.132270595E1	1.001280431E3	4.347897450E-1
1.133770627E1	1.001301199E3	4.418326400E-1
1.135270658E1	1.001263504E3	4.290490921E-1
1.136770689E1	1.001183081E3	4.017722303E-1
1.138270720E1	1.001032413E3	3.506585574E-1
1.139770752E1	1.000953089E3	3.237415480E-1
1.141270783E1	1.000691565E3	2.349697468E-1
1.142770814E1	1.000410804E3	1.396158527E-1
1.144270845E1	1.000250970E3	8.530855643E-2
1.145770877E1	1.000035675E3	1.212901848E-2
1.147270908E1	1.000484753E3	1.647360209E-1
1.148770939E1	1.001045715E3	3.551718361E-1
1.150270970E1	1.002138225E3	7.254453695E-1
1.151771002E1	1.001584777E3	5.379715011E-1
1.153271033E1	1.001629941E3	5.532780243E-1
1.154771064E1	1.001270808E3	4.315262502E-1
1.156271095E1	1.000722554E3	2.454909533E-1
1.157771127E1	1.000612435E3	2.081004640E-1
1.159271158E1	1.000324205E3	1.101940288E-1
1.160771189E1	9.999838248E2	-5.499643751E-3
1.162271220E1	1.000165761E3	5.634933454E-2
1.163771252E1	1.000066775E3	2.270193016E-2
1.166681357E1	1.000110324E3	3.750602715E-2
1.168181388E1	1.000154832E3	5.263471661E-2
1.169681419E1	1.000335981E3	1.141953401E-1
1.171181451E1	1.000522061E3	1.774082457E-1
1.172681482E1	1.000466255E3	1.584527530E-1
1.174181513E1	1.000555206E3	1.886651415E-1
1.175681544E1	1.000077634E3	2.639349620E-2
1.177181576E1	9.996073458E2	-1.335548623E-1
1.178681607E1	9.986966580E2	-4.437145846E-1
1.180181638E1	9.978082022E2	-7.468481797E-1
1.181681669E1	9.970352124E2	-1.011025254E0
1.183181701E1	9.968630863E2	-1.069906874E0
1.184681732E1	9.969269015E2	-1.048074332E0
1.186181763E1	9.972695846E2	-9.308829476E-1
1.187681794E1	9.976496866E2	-8.009891343E-1
1.189181826E1	9.978547220E2	-7.309626424E-1
1.190681857E1	9.981942465E2	-6.150668611E-1
1.192181888E1	9.983553191E2	-5.601127091E-1
1.193681919E1	9.983381024E2	-5.659858037E-1
1.195181951E1	9.987900898E2	-4.118678036E-1
1.196681982E1	9.986733469E2	-4.516612472E-1
1.198182013E1	9.990049033E2	-3.386698907E-1
1.199682044E1	9.990847004E2	-3.114869566E-1
1.201182076E1	9.993297529E2	-2.280368673E-1
1.202682107E1	9.994655237E2	-1.818191137E-1
1.204182138E1	9.995409065E2	-1.561634709E-1
1.205682169E1	9.997413405E2	-8.796698375E-2
1.207182201E1	9.998076536E2	-6.541035800E-2
1.208682232E1	9.999464193E2	-1.821841756E-2
1.210182263E1	1.000162535E3	5.525275779E-2
1.211682294E1	1.000248995E3	8.463718491E-2
1.213182326E1	1.000258998E3	8.803646191E-2
1.214682357E1	1.000388816E3	1.321459136E-1
1.216182388E1	1.000507373E3	1.724193112E-1
1.217682419E1	1.000464700E3	1.579247646E-1
1.219182451E1	1.000587745E3	1.997160495E-1
1.220682482E1	1.000582906E3	1.980726636E-1
1.222182513E1	1.000764727E3	2.598085536E-1
1.223682544E1	1.000802684E3	2.726938346E-1
1.225182576E1	1.000843910E3	2.866875124E-1
1.226682607E1	1.000892013E3	3.030139821E-1
1.228182638E1	1.000914901E3	3.107821350E-1
1.229682669E1	1.000762834E3	2.591657371E-1
1.231182701E1	1.000927298E3	3.149892069E-1
1.232682732E1	1.000777040E3	2.639885807E-1
1.234182763E1	1.000703680E3	2.390830855E-1
1.236606468E1	1.000292190E3	9.931546995E-2
1.238106500E1	1.000571443E3	1.941795148E-1
1.239606531E1	1.000665634E3	2.261650353E-1
1.241106562E1	1.001394558E3	4.734893440E-1
1.242606593E1	1.002247828E3	7.625475494E-1
1.244106625E1	1.002622425E3	8.892923442E-1
1.245606656E1	1.002692944E3	9.131420456E-1
1.247106687E1	1.002916817E3	9.888334057E-1
1.248606718E1	1.002603774E3	8.829840164E-1
1.250106750E1	1.002388623E3	8.101965911E-1
1.251606781E1	1.002032093E3	6.895103091E-1
1.253106812E1	1.001795938E3	6.095241033E-1
1.254606843E1	1.001709525E3	5.802464118E-1
1.256106875E1	1.001623413E3	5.510656729E-1
1.257606906E1	1.001642050E3	5.573817338E-1
1.259106937E1	1.001754517E3	5.954908507E-1
1.260606968E1	1.001781677E3	6.046928310E-1
1.262107000E1	1.001883859E3	6.393078545E-1
1.263607031E1	1.001815671E3	6.162094174E-1
1.265107062E1	1.001733081E3	5.882280517E-1
1.266607093E1	1.001715336E3	5.822155883E-1
1.268107125E1	1.001574716E3	5.345615336E-1
1.269607156E1	1.001814268E3	6.157341233E-1
1.271107187E1	1.001707036E3	5.794030369E-1
1.272607218E1	1.001177190E3	3.997741220E-1
1.274107250E1	1.000479350E3	1.629008308E-1
1.275607281E1	1.000645628E3	2.193719101E-1
1.277107312E1	1.000586434E3	1.992706116E-1
1.278607343E1	1.000541359E3	1.839625959E-1
1.280107375E1	1.000837138E3	2.843889997E-1
1.281607406E1	1.000913945E3	3.104574333E-1
1.283107437E1	1.000484494E3	1.646483349E-1
1.284607468E1	1.000329483E3	1.119871672E-1
1.286107500E1	1.000400114E3	1.359844286E-1
1.287607531E1	9.998484445E2	-5.153667975E-2
1.289107562E1	9.997148000E2	-9.699566389E-2
1.290607593E1	9.996920281E2	-1.047427004E-1
1.292107625E1	9.993144132E2	-2.332594343E-1
1.293607656E1	9.993906955E2	-2.072898225E-1
1.295107687E1	9.992763747E2	-2.462107658E-1
1.296607718E1	9.992397556E2	-2.586797623E-1
1.298107750E1	9.992227057E2	-2.644856407E-1
1.299607781E1	9.991960791E2	-2.735530073E-1
1.301107812E1	9.991253867E2	-2.976288250E-1
1.302607843E1	9.991877112E2	-2.764027075E-1
1.304107875E1	9.992130723E2	-2.677661318E-1
1.306359357E1	9.993511747E2	-2.207438199E-1
1.307859388E1	9.994037221E2	-2.028554596E-1
1.309359419E1	9.996349888E2	-1.241491166E-1
1.310859450E1	9.996013458E2	-1.355964712E-1
1.312359482E1	9.996701433E2	-1.121882841E-1
1.313859513E1	9.996440885E2	-1.210529804E-1
1.315359544E1	9.995750052E2	-1.445596768E-1
1.316859575E1	9.996238810E2	-1.279285831E-1
1.318359607E1	1.000312486E3	1.062121625E-1
1.319859638E1	1.001241570E3	4.216102267E-1
1.321359669E1	1.002901176E3	9.835464703E-1
1.322859700E1	1.002342936E3	7.947363193E-1
1.324359732E1	1.001925135E3	6.532882649E-1
1.325859763E1	1.002071162E3	7.027396845E-1
1.327359794E1	1.001406572E3	4.775627988E-1
1.328859825E1	1.001008544E3	3.425595277E-1
1.330359857E1	1.000833403E3	2.831212274E-1
1.331859888E1	1.000408190E3	1.387278414E-1
1.333359919E1	1.000226286E3	7.691995149E-2
1.334859950E1	1.000185897E3	6.319314395E-2
1.336359982E1	1.000061596E3	2.094143797E-2
1.337860013E1	1.000009788E3	3.327821835E-3
1.339360044E1	9.999844062E2	-5.301961974E-3
1.340860075E1	1.000011383E3	3.870156931E-3
1.342360107E1	1.000312159E3	1.061010871E-1
1.343860138E1	1.000347302E3	1.180416984E-1
1.345360169E1	1.000422152E3	1.434711229E-1
1.346860200E1	1.000414511E3	1.408754778E-1
1.348360232E1	1.000152417E3	5.181386452E-2
1.349860263E1	9.997469926E2	-8.604430198E-2
1.351360294E1	9.989510530E2	-3.570164653E-1
1.352860325E1	9.981545533E2	-6.286119547E-1
1.354360357E1	9.975418392E2	-8.378342170E-1
1.355860388E1	9.970433294E2	-1.008249072E0
1.357360419E1	9.967768070E2	-1.099429308E0
1.358860450E1	9.968705094E2	-1.067367113E0
1.360360482E1	9.971912910E2	-9.576508296E-1
1.361860513E1	9.975721187E2	-8.274886841E-1
1.363360544E1	9.980671517E2	-6.584410722E-1
1.364860575E1	9.983461999E2	-5.632234907E-1
1.366360607E1	9.988124985E2	-4.042305370E-1
1.367860638E1	9.990756428E2	-3.145722395E-1
1.369360669E1	9.992878230E2	-2.423127516E-1
1.370860700E1	9.995856955E2	-1.409219183E-1
1.372360732E1	9.997962176E2	-6.930012253E-2
1.373860763E1	1.000047375E3	1.610677980E-2
1.376605507E1	1.000245995E3	8.361788680E-2
1.378105538E1	1.000268359E3	9.121744733E-2
1.379605569E1	1.000399659E3	1.358298453E-1
1.381105600E1	1.000549356E3	1.866786542E-1
1.382605632E1	1.000638300E3	2.168834725E-1
1.384105663E1	1.000668440E3	2.271177164E-1
1.385605694E1	1.000754446E3	2.563181908E-1
1.387105725E1	1.000880090E3	2.989675549E-1
1.388605757E1	1.000879462E3	2.987544812E-1
1.390105788E1	1.000927065E3	3.149101737E-1
1.391605819E1	1.001076332E3	3.655593843E-1
1.393105850E1	1.000990164E3	3.363229073E-1
1.394605882E1	1.001074923E3	3.650812855E-1
1.396105913E1	1.001032049E3	3.505348072E-1
1.397605944E1	1.001081142E3	3.671914412E-1
1.399105975E1	1.001206183E3	4.096079894E-1
1.400606007E1	1.001049809E3	3.565605919E-1
1.402106038E1	1.000939657E3	3.191832886E-1
1.403606069E1	1.000822357E3	2.793715500E-1
1.405106100E1	1.000566057E3	1.923505138E-1
1.406606132E1	1.000498455E3	1.693902453E-1
1.408106163E1	1.000415722E3	1.412868268E-1
1.409606194E1	1.000517941E3	1.760088481E-1
1.411106225E1	1.000921522E3	3.130290768E-1
1.412606257E1	1.001766923E3	5.996941964E-1
1.414106288E1	1.002379513E3	8.071139325E-1
1.415606319E1	1.002638330E3	8.946717055E-1
1.417106350E1	1.002219121E3	7.528304926E-1
1.418606382E1	1.001951425E3	6.621924377E-1
1.420106413E1	1.001746451E3	5.927581354E-1
1.421606444E1	1.001345817E3	4.569627662E-1
1.423106475E1	1.001333783E3	4.528821625E-1
1.424606507E1	1.001229944E3	4.176673863E-1
1.426106538E1	1.001273883E3	4.325693240E-1
1.427606569E1	1.001339347E3	4.547687379E-1
1.429106600E1	1.001182990E3	4.017413037E-1
1.430606632E1	1.001430844E3	4.857918300E-1
1.432106663E1	1.001551631E3	5.267372770E-1
1.433606694E1	1.001461838E3	4.962995317E-1
1.435106725E1	1.001596895E3	5.420786079E-1
1.436606757E1	1.001429926E3	4.854807625E-1
1.438106788E1	1.001346143E3	4.570733999E-1
1.439606819E1	1.001219714E3	4.141977142E-1
1.441106850E1	1.000662370E3	2.250567333E-1
1.442606882E1	1.000868736E3	2.951137850E-1
1.444106913E1	9.997822178E2	-7.406209218E-2
1.446663214E1	9.988800453E2	-3.812115358E-1
1.448163246E1	9.989919833E2	-3.430715009E-1
1.449663277E1	9.989132570E2	-3.698946010E-1
1.451163308E1	9.988623302E2	-3.872482809E-1
1.452663339E1	9.990113217E2	-3.364832902E-1
1.454163371E1	9.987859282E2	-4.132861685E-1
1.455663402E1	9.985060585E2	-5.087000908E-1
1.457163433E1	9.984010299E2	-5.445204938E-1
1.458663464E1	9.986461883E2	-4.609199787E-1
1.460163496E1	9.985290175E2	-5.008708061E-1
1.461663527E1	9.984343239E2	-5.331646211E-1
1.463163558E1	9.983801293E2	-5.516496390E-1
1.464663589E1	9.983653013E2	-5.567076197E-1
1.466163621E1	9.983890223E2	-5.486162367E-1
1.467663652E1	9.983094942E2	-5.757452803E-1
1.469163683E1	9.983260850E2	-5.700853688E-1
1.470663714E1	9.983822556E2	-5.509243520E-1
1.472163746E1	9.982477705E2	-5.968037569E-1
1.473663777E1	9.983748873E2	-5.534377072E-1
1.475163808E1	9.983854322E2	-5.498408110E-1
1.476663839E1	9.983399642E2	-5.653506780E-1
1.478163871E1	9.984128538E2	-5.404875455E-1
1.479663902E1	9.985114262E2	-5.068695941E-1
1.481163933E1	9.985527237E2	-4.927871576E-1
1.482663964E1	9.986154506E2	-4.713994615E-1
1.484163996E1	9.987433257E2	-4.278068668E-1
1.485664027E1	9.985591594E2	-4.905926767E-1
1.487164058E1	9.987449336E2	-4.272588264E-1
1.488664089E1	9.988884151E2	-3.783594429E-1
1.490164121E1	9.993437376E2	-2.232757479E-1
1.491664152E1	1.000447582E3	1.521097367E-1
1.493164183E1	1.001311618E3	4.453659943E-1
1.494664214E1	1.002204413E3	7.478519367E-1
1.496164246E1	1.002527070E3	8.570378367E-1
1.497664277E1	1.002438701E3	8.271413461E-1
1.499164308E1	1.002304895E3	7.818623050E-1
1.500664339E1	1.002105062E3	7.142176808E-1
1.502164371E1	1.002010161E3	6.820837769E-1
1.503664402E1	1.001535637E3	5.213159470E-1
1.505164433E1	1.000856786E3	2.910578069E-1
1.506664464E1	1.000808301E3	2.746004770E-1
1.508164496E1	1.000443265E3	1.506434849E-1
1.509664527E1	1.000370807E3	1.260275373E-1
1.511164558E1	1.000462104E3	1.570427463E-1
1.512664589E1	1.000364047E3	1.237309965E-1
1.514164621E1	1.000356104E3	1.210321075E-1
1.516842584E1	1.000660168E3	2.243091256E-1
1.518342615E1	1.000983122E3	3.339331391E-1
1.519842646E1	1.001253625E3	4.256988591E-1
1.521342677E1	1.001402140E3	4.760599595E-1
1.522842709E1	1.001515094E3	5.143525783E-1
1.524342740E1	1.001125109E3	3.821070562E-1
1.525842771E1	1.000722168E3	2.453597859E-1
1.527342802E1	1.000075774E3	2.576115713E-2
1.528842834E1	9.993031279E2	-2.371017296E-1
1.530342865E1	9.987495474E2	-4.256861829E-1
1.531842896E1	9.986238646E2	-4.685307945E-1
1.533342927E1	9.984405782E2	-5.310315091E-1
1.534842959E1	9.985615065E2	-4.897923401E-1
1.536342990E1	9.987504444E2	-4.253804344E-1
1.537843021E1	9.992339908E2	-2.606427788E-1
1.539343052E1	9.998166148E2	-6.236241071E-2
1.540843084E1	1.000129697E3	4.409127967E-2
1.542343115E1	1.000489875E3	1.664758472E-1
1.543843146E1	1.001074267E3	3.648589421E-1
1.545343177E1	1.000590599E3	2.006850854E-1
1.546843209E1	1.000934079E3	3.172905974E-1
1.548343240E1	1.000842208E3	2.861098583E-1
1.549843271E1	1.000860580E3	2.923456861E-1
1.551343302E1	1.000939122E3	3.190018903E-1
1.552843334E1	1.001064366E3	3.614997324E-1
1.554343365E1	1.001056334E3	3.587746899E-1
1.555843396E1	1.001176023E3	3.993782646E-1
1.557343427E1	1.001360962E3	4.620981316E-1
1.558843459E1	1.001356867E3	4.607096958E-1
1.560343490E1	1.001455442E3	4.941311448E-1
1.561843521E1	1.001645333E3	5.584943780E-1
1.563343552E1	1.001523833E3	5.173148159E-1
1.564843584E1	1.001584174E3	5.377671586E-1
1.566343615E1	1.001569659E3	5.328475610E-1
1.567843646E1	1.001751457E3	5.944542948E-1
1.569343677E1	1.001478483E3	5.019419430E-1
1.570843709E1	1.001337427E3	4.541176637E-1
1.572343740E1	1.001304340E3	4.428979705E-1
1.573843771E1	1.000996840E3	3.385880027E-1
1.575343802E1	1.000901759E3	3.063217697E-1
1.576843834E1	1.001064037E3	3.613880099E-1
1.578343865E1	1.002058005E3	6.982845744E-1
1.579843896E1	1.003136389E3	1.063038129E0
1.581343927E1	1.003929346E3	1.330748707E0
1.582843959E1	1.003930467E3	1.331126735E0
1.584343990E1	1.003684452E3	1.248114967E0
1.586746707E1	1.002446383E3	8.297403843E-1
1.588246738E1	1.001680324E3	5.703518107E-1
1.589746769E1	1.001155720E3	3.924912293E-1
1.591246800E1	1.001001205E3	3.400691942E-1
1.592746832E1	1.000634970E3	2.157526368E-1
1.594246863E1	1.000676492E3	2.298519255E-1
1.595746894E1	1.000526976E3	1.790774054E-1
1.597246925E1	1.000462403E3	1.571443140E-1
1.598746957E1	1.000545909E3	1.855079476E-1
1.600246988E1	1.000318403E3	1.082227036E-1
1.601747019E1	1.000374595E3	1.273147663E-1
1.603247050E1	1.000457462E3	1.554660021E-1
1.604747082E1	1.000458041E3	1.556624934E-1
1.606247113E1	1.000427835E3	1.454017384E-1
1.607747144E1	1.000379864E3	1.291045990E-1
1.609247175E1	1.000320899E3	1.090707702E-1
1.610747207E1	1.000415418E3	1.411833485E-1
1.612247238E1	1.000346785E3	1.178660820E-1
1.613747269E1	1.000165318E3	5.619887316E-2
1.615247300E1	1.000122273E3	4.156781299E-2
1.616747332E1	9.996676094E2	-1.130503914E-1
1.618247363E1	9.995352794E2	-1.580784720E-1
1.619747394E1	9.993980080E2	-2.048005721E-1
1.621247425E1	9.992447343E2	-2.569844230E-1
1.622747457E1	9.996111940E2	-1.322454444E-1
1.624247488E1	9.987760312E2	-4.166593814E-1
1.625747519E1	9.991271343E2	-2.970336111E-1
1.627247550E1	9.988319180E2	-3.976123175E-1
1.628747582E1	9.986493177E2	-4.598530922E-1
1.630247613E1	9.987519451E2	-4.248689327E-1
1.631747644E1	9.984426932E2	-5.303101733E-1
1.633247675E1	9.983262711E2	-5.700218898E-1
1.634747707E1	9.984512558E2	-5.273898175E-1
1.636247738E1	9.982405819E2	-5.992564799E-1
1.637747769E1	9.982217595E2	-6.056788133E-1
1.639247800E1	9.982186414E2	-6.067427390E-1
1.640747832E1	9.981406636E2	-6.333519979E-1
1.642247863E1	9.981047667E2	-6.456028746E-1
1.643747894E1	9.981710910E2	-6.229683994E-1
1.645247925E1	9.981275920E2	-6.378129640E-1
1.646747957E1	9.981348731E2	-6.353281299E-1
1.648247988E1	9.981560113E2	-6.281143804E-1
1.649748019E1	9.982633627E2	-5.914838584E-1
1.651248050E1	9.981530998E2	-6.291079607E-1
1.652748082E1	9.983386472E2	-5.657999457E-1
1.654248113E1	9.980925700E2	-6.497655836E-1
1.656462460E1	9.983157366E2	-5.736156634E-1
1.657962492E1	9.983452366E2	-5.635520879E-1
1.659462523E1	9.987488298E2	-4.259307873E-1
1.660962554E1	9.987003555E2	-4.424541757E-1
1.662462585E1	9.993415189E2	-2.240311040E-1
1.663962617E1	9.996761246E2	-1.101532991E-1
1.665462648E1	1.000092545E3	3.146232631E-2
1.666962679E1	1.000836213E3	2.840748332E-1
1.668462710E1	1.001250456E3	4.246241516E-1
1.669962742E1	1.001823291E3	6.187908258E-1
1.671462773E1	1.002140649E3	7.262661435E-1
1.672962804E1	1.001957464E3	6.642374258E-1
1.674462835E1	1.001796714E3	6.097872172E-1
1.675962867E1	1.001013335E3	3.441850878E-1
1.677462898E1	1.000530795E3	1.803746595E-1
1.678962929E1	1.000610130E3	2.073176886E-1
1.680462960E1	1.000450152E3	1.529826726E-1
1.681962992E1	1.000443971E3	1.508832481E-1
1.683463023E1	1.000521118E3	1.770876761E-1
1.684963054E1	1.000439664E3	1.494199563E-1
1.686463085E1	1.000584168E3	1.985010084E-1
1.687963117E1	1.000593878E3	2.017985204E-1
1.689463148E1	1.000649856E3	2.208076522E-1
1.690963179E1	1.000564742E3	1.919039499E-1
1.692463210E1	1.000569468E3	1.935088796E-1
1.693963242E1	1.000402825E3	1.369053513E-1
1.695463273E1	1.000385723E3	1.310952840E-1
1.696963304E1	1.000119103E3	4.049020075E-2
1.698463335E1	9.997637459E2	-8.034536394E-2
1.699963367E1	9.994511168E2	-1.867227905E-1
1.701463398E1	9.990711621E2	-3.160985064E-1
1.702963429E1	9.987041879E2	-4.411477703E-1
1.704463460E1	9.982371293E2	-6.004345343E-1
1.705963492E1	9.981371447E2	-6.345528661E-1
1.707463523E1	9.978472717E2	-7.335066671E-1
1.708963554E1	9.976794779E2	-7.908126249E-1
1.710463585E1	9.976287275E2	-8.081489789E-1
1.711963617E1	9.976487490E2	-8.013094215E-1
1.713463648E1	9.976076670E2	-8.153438048E-1
1.714963679E1	9.980220894E2	-6.738223805E-1
1.716463710E1	9.980230515E2	-6.734939378E-1
1.717963742E1	9.979916274E2	-6.842208378E-1
1.719463773E1	9.982093146E2	-6.099252352E-1
1.720963804E1	9.983229128E2	-5.711675377E-1
1.722463835E1	9.984450019E2	-5.295227657E-1
1.723963867E1	9.984596148E2	-5.245389580E-1
1.726688941E1	9.985903304E2	-4.799642576E-1
1.728188972E1	9.986992561E2	-4.428289188E-1
1.729689004E1	9.987221563E2	-4.350227650E-1
1.731189035E1	9.986718224E2	-4.521809451E-1
1.732689066E1	9.986626200E2	-4.553181242E-1
1.734189097E1	9.986748549E2	-4.511471827E-1
1.735689129E1	9.987499081E2	-4.255632447E-1
1.737189160E1	9.987048537E2	-4.409207887E-1
1.738689191E1	9.987311491E2	-4.319573913E-1
1.740189222E1	9.987391210E2	-4.292400772E-1
1.741689254E1	9.988215075E2	-4.011602022E-1
1.743189285E1	9.989675117E2	-3.514088604E-1
1.744689316E1	9.991387722E2	-2.930698653E-1
1.746189347E1	9.993868330E2	-2.086046771E-1
1.747689379E1	9.998169905E2	-6.223462351E-2
1.749189410E1	1.000149349E3	5.077106528E-2
1.750689441E1	1.000547183E3	1.859403700E-1
1.752189472E1	1.000836610E3	2.842095279E-1
1.753689504E1	1.001139450E3	3.869720499E-1
1.755189535E1	1.001372736E3	4.660902804E-1
1.756689566E1	1.001421791E3	4.827225338E-1
1.758189597E1	1.001386364E3	4.707110473E-1
1.759689629E1	1.001518262E3	5.154264620E-1
1.761189660E1	1.001513002E3	5.136436837E-1
1.762689691E1	1.001699114E3	5.767186992E-1
1.764189722E1	1.001527699E3	5.186255187E-1
1.765689754E1	1.001555023E3	5.278869854E-1
1.767189785E1	1.001528069E3	5.187508072E-1
1.768689816E1	1.001777810E3	6.033827468E-1
1.770189847E1	1.001753039E3	5.949903832E-1
1.771689879E1	1.001767899E3	6.000250334E-1
1.773189910E1	1.001758999E3	5.970095187E-1
1.774689941E1	1.001988489E3	6.747446318E-1
1.776189972E1	1.001966672E3	6.673560645E-1
1.777690004E1	1.001644010E3	5.580459481E-1
1.779190035E1	1.001011054E3	3.434111109E-1
1.780690066E1	1.000463997E3	1.576859397E-1
1.782190097E1	9.998173875E2	-6.209958342E-2
1.783690129E1	9.995100139E2	-1.666769415E-1
1.785190160E1	9.991386918E2	-2.930972504E-1
1.786690191E1	9.979988811E2	-6.817446635E-1
1.788190222E1	9.974858636E2	-8.569609019E-1
1.789690254E1	9.977749526E2	-7.582031674E-1
1.791190285E1	9.980658678E2	-6.588792919E-1
1.792690316E1	9.980301180E2	-6.710818385E-1
1.794190347E1	9.982692883E2	-5.894621570E-1
1.796778495E1	9.983400562E2	-5.653192803E-1
1.798278526E1	9.983664583E2	-5.563129332E-1
1.799778557E1	9.983869153E2	-5.493349120E-1
1.801278589E1	9.982566467E2	-5.937752804E-1
