"Time (s)"	"Frequency (Hz)"	"Speed (m/s)"
2.286982729E1	1.000238720E3	8.114537072E-2
2.287982749E1	9.998848053E2	-3.917071932E-2
2.288982770E1	9.995444863E2	-1.549452544E-1
2.289982791E1	9.993196929E2	-2.314618670E-1
2.290982812E1	9.989260297E2	-3.655424770E-1
2.291982833E1	9.987169180E2	-4.368083401E-1
2.292982854E1	9.984687637E2	-5.214187664E-1
2.293982874E1	9.983106526E2	-5.753500770E-1
2.294982895E1	9.982441051E2	-5.980543926E-1
2.295982916E1	9.982862095E2	-5.836890868E-1
2.296982937E1	9.981116250E2	-6.432622225E-1
2.297982958E1	9.981305809E2	-6.367929350E-1
2.298982979E1	9.982525640E2	-5.951682719E-1
2.299982999E1	9.982490856E2	-5.963550501E-1
2.300983020E1	9.982233827E2	-6.051249408E-1
2.301983041E1	9.979854317E2	-6.863358874E-1
2.302983062E1	9.981146755E2	-6.422211100E-1
2.303983083E1	9.980235777E2	-6.733143438E-1
2.304983104E1	9.979854881E2	-6.863166417E-1
2.305983124E1	9.978903015E2	-7.188139861E-1
2.307571460E1	9.977978094E2	-7.503973368E-1
2.308571481E1	9.983082984E2	-5.761532160E-1
2.309571502E1	9.981142398E2	-6.423698292E-1
2.310571522E1	9.986856023E2	-4.474833754E-1
2.311571543E1	9.990045393E2	-3.387938964E-1
2.312571564E1	9.995207984E2	-1.630066538E-1
2.313571585E1	9.996058650E2	-1.340587321E-1
2.314571606E1	1.000475340E3	1.615388230E-1
2.315571627E1	1.000450503E3	1.531019046E-1
2.316571647E1	1.000837201E3	2.844101043E-1
2.317571668E1	1.001482414E3	5.032748328E-1
2.318571689E1	1.001861309E3	6.316694814E-1
2.319571710E1	1.001509869E3	5.125814089E-1
2.320571731E1	1.002605485E3	8.835626694E-1
2.321571752E1	1.002057291E3	6.980427103E-1
2.322571772E1	1.001547902E3	5.254733002E-1
2.323571793E1	1.001726327E3	5.859396586E-1
2.324571814E1	1.001485439E3	5.043003086E-1
2.325571835E1	1.001445426E3	4.907354277E-1
2.326571856E1	1.001216031E3	4.129482800E-1
2.327571877E1	1.001364135E3	4.631741758E-1
2.328571897E1	1.001009208E3	3.427847625E-1
2.329571918E1	1.001050281E3	3.567207239E-1
2.330571939E1	1.000943646E3	3.205372955E-1
2.331571960E1	1.000846789E3	2.876648209E-1
2.332571981E1	1.001030744E3	3.500920847E-1
2.333572002E1	1.000660997E3	2.245904563E-1
2.334572022E1	1.000741018E3	2.517594138E-1
2.335572043E1	1.000931786E3	3.165121853E-1
2.336572064E1	1.000910572E3	3.093129261E-1
2.337572085E1	1.000751184E3	2.552108444E-1
2.338572106E1	1.000832090E3	2.826752371E-1
2.339572127E1	1.000825033E3	2.802799098E-1
2.340572147E1	1.000822702E3	2.794888953E-1
2.341572168E1	1.000957449E3	3.252212339E-1
2.342572189E1	1.000993690E3	3.375191802E-1
2.343572210E1	1.000930231E3	3.159845507E-1
2.344572231E1	1.001220939E3	4.146130745E-1
2.345572252E1	1.001066638E3	3.622706036E-1
2.346572272E1	1.001232032E3	4.183754415E-1
2.347572293E1	1.001555862E3	5.281711771E-1
2.348572314E1	1.001899975E3	6.447665178E-1
2.349572335E1	1.001787271E3	6.065880402E-1
2.350572356E1	1.002148625E3	7.289661506E-1
2.351572377E1	1.002307503E3	7.827449952E-1
2.352572397E1	1.002491550E3	8.450215958E-1
2.353572418E1	1.002504987E3	8.495672628E-1
2.354572439E1	1.002945765E3	9.986183517E-1
2.355572460E1	1.002933370E3	9.944288139E-1
2.356572481E1	1.003084837E3	1.045619093E0
2.357572502E1	1.003197446E3	1.083666816E0
2.358572522E1	1.003184816E3	1.079399777E0
2.359572543E1	1.003512479E3	1.190062765E0
2.360572564E1	1.003295391E3	1.116752839E0
2.361572585E1	1.003497746E3	1.185088343E0
2.362572606E1	1.003682598E3	1.247489272E0
2.363572627E1	1.003190793E3	1.081419166E0
2.364572647E1	1.003025129E3	1.025441610E0
2.365572668E1	1.001818814E3	6.172741019E-1
2.366572689E1	1.001453995E3	4.936404389E-1
2.367572710E1	1.000672100E3	2.283605683E-1
2.368572731E1	9.997950026E2	-6.971339193E-2
2.369572752E1	9.992080006E2	-2.694932380E-1
2.370572772E1	9.985532154E2	-4.926194628E-1
2.371572793E1	9.985927535E2	-4.791380788E-1
2.372572814E1	9.983746117E2	-5.535317269E-1
2.373572835E1	9.983371233E2	-5.663197989E-1
2.374572856E1	9.981364378E2	-6.347941123E-1
2.375572877E1	9.982845289E2	-5.842624713E-1
2.376572897E1	9.982882117E2	-5.830060093E-1
2.377434275E1	9.979849865E2	-6.864878800E-1
2.378434296E1	9.980431092E2	-6.666474409E-1
2.379434317E1	9.979935505E2	-6.835643655E-1
2.380434338E1	9.979374766E2	-7.027073042E-1
2.381434359E1	9.978615695E2	-7.286244703E-1
2.382434379E1	9.978549546E2	-7.308832094E-1
2.383434400E1	9.979303272E2	-7.051481863E-1
2.384434421E1	9.978412621E2	-7.355587526E-1
2.385434442E1	9.978695602E2	-7.258960152E-1
2.386434463E1	9.979756991E2	-6.896583978E-1
2.387434484E1	9.980986473E2	-6.476914053E-1
2.388434504E1	9.981929232E2	-6.155184037E-1
2.389434525E1	9.984217090E2	-5.374672147E-1
2.390434546E1	9.987262650E2	-4.336222059E-1
2.391434567E1	9.987975021E2	-4.093415104E-1
2.392434588E1	9.989345823E2	-3.626283664E-1
2.393434609E1	9.990501953E2	-3.232406128E-1
2.394434629E1	9.993277522E2	-2.287180110E-1
2.395434650E1	9.995498655E2	-1.531146556E-1
2.396434671E1	9.995785635E2	-1.433488164E-1
2.397434692E1	9.996268560E2	-1.269163274E-1
2.398434713E1	9.995459524E2	-1.544463229E-1
2.399434734E1	9.998328170E2	-5.685172678E-2
2.400434754E1	9.997703958E2	-7.808335201E-2
2.401434775E1	1.000102975E3	3.500786561E-2
2.402434796E1	9.999310522E2	-2.344386572E-2
2.403434817E1	1.000118025E3	4.012383266E-2
2.404434838E1	1.000212386E3	7.219576275E-2
2.405434859E1	1.000174938E3	5.946853924E-2
2.406434879E1	1.000288376E3	9.801953072E-2
2.407434900E1	1.000359523E3	1.221938590E-1
2.408434921E1	1.000456109E3	1.550063013E-1
2.409434942E1	1.000299978E3	1.019618361E-1
2.410434963E1	1.000470428E3	1.598703184E-1
2.411434984E1	1.000544287E3	1.849570144E-1
2.412435004E1	1.000675491E3	2.295118234E-1
2.413435025E1	1.000611894E3	2.079168254E-1
2.414435046E1	1.000722421E3	2.454458898E-1
2.415435067E1	1.000896196E3	3.044337526E-1
2.416435088E1	1.000753971E3	2.561571176E-1
2.417435109E1	1.000775003E3	2.632970249E-1
2.418435129E1	1.000845432E3	2.872040113E-1
2.419435150E1	1.001006611E3	3.419034834E-1
2.420435171E1	1.001065451E3	3.618677284E-1
2.421435192E1	1.000979994E3	3.328719165E-1
2.422435213E1	1.001128356E3	3.832085612E-1
2.423435234E1	1.001229903E3	4.176532252E-1
2.424435254E1	1.001289520E3	4.378720345E-1
2.425435275E1	1.001159989E3	3.939393578E-1
2.426435296E1	1.001403788E3	4.766188119E-1
2.427435317E1	1.001315903E3	4.468191097E-1
2.428435338E1	1.001407142E3	4.777559087E-1
2.429435359E1	1.001307666E3	4.440257701E-1
2.430435379E1	1.001480892E3	5.027588740E-1
2.431435400E1	1.001335082E3	4.533226961E-1
2.432435421E1	1.001470726E3	4.993124961E-1
2.433435442E1	1.001431156E3	4.858976344E-1
2.434435463E1	1.001421896E3	4.827583463E-1
2.435435484E1	1.001490506E3	5.060177519E-1
2.436435504E1	1.001458312E3	4.951039167E-1
2.437435525E1	1.001461447E3	4.961668149E-1
2.438435546E1	1.001445067E3	4.906138263E-1
2.439435567E1	1.001400696E3	4.755704845E-1
2.440435588E1	1.001418386E3	4.815683574E-1
2.441435609E1	1.001246535E3	4.232940986E-1
2.442435629E1	1.001308573E3	4.443332888E-1
2.443435650E1	1.001263188E3	4.289420452E-1
2.444435671E1	1.001103813E3	3.748825732E-1
2.445435692E1	1.001084720E3	3.684052622E-1
2.446435713E1	1.001026356E3	3.486031011E-1
2.447131898E1	1.000877529E3	2.980984382E-1
2.448131919E1	1.000621251E3	2.110942909E-1
2.449131940E1	1.000709054E3	2.409075604E-1
2.450131961E1	1.000256828E3	8.729917092E-2
2.451131982E1	1.000223996E3	7.614145791E-2
2.452132002E1	9.999331278E2	-2.273808488E-2
2.453132023E1	9.997169308E2	-9.627076302E-2
2.454132044E1	9.994390995E2	-1.908131914E-1
2.455132065E1	9.990661775E2	-3.177964166E-1
2.456132086E1	9.990590323E2	-3.202303514E-1
2.457132107E1	9.987996455E2	-4.086109919E-1
2.458132127E1	9.985873691E2	-4.809739277E-1
2.459132148E1	9.983775947E2	-5.525142009E-1
2.460132169E1	9.982470013E2	-5.970662221E-1
2.461132190E1	9.981263747E2	-6.382283950E-1
2.462132211E1	9.981688107E2	-6.237465476E-1
2.463132232E1	9.980778193E2	-6.548000937E-1
2.464132252E1	9.981774288E2	-6.208056790E-1
2.465132273E1	9.980588758E2	-6.612658378E-1
2.466132294E1	9.981537572E2	-6.288836304E-1
2.467132315E1	9.983411853E2	-5.649341090E-1
2.468132336E1	9.983103123E2	-5.754661898E-1
2.469132357E1	9.983598503E2	-5.585670407E-1
2.470132377E1	9.981775413E2	-6.207672972E-1
2.471132398E1	9.981208719E2	-6.401063856E-1
2.472132419E1	9.982742068E2	-5.877840968E-1
2.473132440E1	9.979914847E2	-6.842695796E-1
2.474132461E1	9.980623535E2	-6.600788031E-1
2.475132482E1	9.980197415E2	-6.746238034E-1
2.476132502E1	9.980769078E2	-6.551111876E-1
2.477132523E1	9.980351565E2	-6.693619662E-1
2.478132544E1	9.978987104E2	-7.159428837E-1
2.479132565E1	9.981474590E2	-6.310329412E-1
2.480132586E1	9.984444456E2	-5.297124827E-1
2.481132607E1	9.986217181E2	-4.692626084E-1
2.482132627E1	9.986642062E2	-4.547773733E-1
2.483132648E1	9.994095680E2	-2.008654827E-1
2.484132669E1	9.998812829E2	-4.036861689E-2
2.485132690E1	1.000110238E3	3.747671925E-2
2.486132711E1	1.000697888E3	2.371164321E-1
2.487132732E1	1.001254960E3	4.261517253E-1
2.488132752E1	1.001404768E3	4.769511574E-1
2.489132773E1	1.001244585E3	4.226329732E-1
2.490132794E1	1.001728570E3	5.866997637E-1
2.491132815E1	1.001894225E3	6.428188359E-1
2.492132836E1	1.001800823E3	6.111790757E-1
2.493132857E1	1.001708659E3	5.799531372E-1
2.494132877E1	1.001866230E3	6.333361545E-1
2.495132898E1	1.001662688E3	5.643753830E-1
2.496132919E1	1.001753420E3	5.951193395E-1
2.497132940E1	1.001544609E3	5.243571600E-1
2.498132961E1	1.001287702E3	4.372557735E-1
2.499132982E1	1.001821843E3	6.183002409E-1
2.500133002E1	1.001401460E3	4.758296732E-1
2.501133023E1	1.001458992E3	4.953345504E-1
2.502133044E1	1.001414996E3	4.804188470E-1
2.503133065E1	1.001418100E3	4.814713344E-1
2.504133086E1	1.001475656E3	5.009837358E-1
2.505133107E1	1.001417535E3	4.812797845E-1
2.506133127E1	1.001403591E3	4.765520466E-1
2.507133148E1	1.001678713E3	5.698058471E-1
2.508133169E1	1.001507373E3	5.117355185E-1
2.509133190E1	1.001533999E3	5.207609126E-1
2.510133211E1	1.001557292E3	5.286561362E-1
2.511133232E1	1.001865051E3	6.329370042E-1
2.512133252E1	1.001655846E3	5.620570404E-1
2.513133273E1	1.001790776E3	6.077755633E-1
2.514133294E1	1.001918917E3	6.511822896E-1
2.515133315E1	1.001830539E3	6.212459348E-1
2.516133336E1	1.002245853E3	7.618789241E-1
2.517415821E1	1.002177282E3	7.386674834E-1
2.518415842E1	1.002032638E3	6.896950344E-1
2.519415863E1	1.002733757E3	9.269432864E-1
2.520415884E1	1.002533981E3	8.593758270E-1
2.521415905E1	1.002669832E3	9.053256844E-1
2.522415925E1	1.002675964E3	9.073996853E-1
2.523415946E1	1.002916354E3	9.886770570E-1
2.524415967E1	1.003041274E3	1.030898019E0
2.525415988E1	1.002958288E3	1.002851184E0
2.526416009E1	1.003088711E3	1.046927945E0
2.527416030E1	1.002939347E3	9.964491074E-1
2.528416050E1	1.002885046E3	9.780939492E-1
2.529416071E1	1.002743539E3	9.302511341E-1
2.530416092E1	1.002640264E3	8.953258740E-1
2.531416113E1	1.002807186E3	9.517713401E-1
2.532416134E1	1.002785603E3	9.444742578E-1
2.533416155E1	1.002552640E3	8.656876849E-1
2.534416175E1	1.002390336E3	8.107761386E-1
2.535416196E1	1.001832295E3	6.218408528E-1
2.536416217E1	1.001309903E3	4.447843285E-1
2.537416238E1	1.000563548E3	1.914984012E-1
2.538416259E1	9.998814757E2	-4.030305090E-2
2.539416280E1	9.996425896E2	-1.215629978E-1
2.540416300E1	9.988717961E2	-3.840225946E-1
2.541416321E1	9.984536268E2	-5.265811815E-1
2.542416342E1	9.983972671E2	-5.458039549E-1
2.543416363E1	9.981957511E2	-6.145534248E-1
2.544416384E1	9.981313809E2	-6.365199094E-1
2.545416405E1	9.980212660E2	-6.741034338E-1
2.546416425E1	9.980063959E2	-6.791794103E-1
2.547416446E1	9.980794253E2	-6.542519347E-1
2.548416467E1	9.980247815E2	-6.729034193E-1
2.549416488E1	9.980277956E2	-6.718745781E-1
2.550416509E1	9.978626914E2	-7.282413925E-1
2.551416530E1	9.979334125E2	-7.040948350E-1
2.552416550E1	9.978205557E2	-7.426295756E-1
2.553416571E1	9.974283117E2	-8.766284226E-1
2.554416592E1	9.974844423E2	-8.574465646E-1
2.555416613E1	9.973877917E2	-8.904769457E-1
2.556416634E1	9.974299603E2	-8.760650098E-1
2.557416655E1	9.971399056E2	-9.752213150E-1
2.558416675E1	9.974245529E2	-8.779130364E-1
2.559416696E1	9.971139786E2	-9.840873635E-1
2.560416717E1	9.974262185E2	-8.773438082E-1
2.561416738E1	9.973837251E2	-8.918668387E-1
2.562416759E1	9.976231637E2	-8.100496853E-1
2.563416780E1	9.977676208E2	-7.607071015E-1
2.564416800E1	9.977216465E2	-7.764091128E-1
2.565416821E1	9.980374601E2	-6.685756723E-1
2.566416842E1	9.981391804E2	-6.338581617E-1
2.567416863E1	9.982536389E2	-5.948015200E-1
2.568416884E1	9.983761192E2	-5.530174974E-1
2.569416905E1	9.986242536E2	-4.683981719E-1
2.570416925E1	9.987245116E2	-4.342199006E-1
2.571416946E1	9.987671538E2	-4.196851126E-1
2.572416967E1	9.990373668E2	-3.276106519E-1
2.573416988E1	9.989584423E2	-3.544988548E-1
2.574417009E1	9.992233180E2	-2.642771422E-1
2.575417030E1	9.992704267E2	-2.482360117E-1
2.576417050E1	9.994390681E2	-1.908238810E-1
2.577417071E1	9.995316717E2	-1.593062186E-1
2.578417092E1	9.995696772E2	-1.463727370E-1
2.579417113E1	9.996830847E2	-1.077853696E-1
2.580417134E1	9.998553015E2	-4.920460032E-2
2.581417155E1	9.997133315E2	-9.749525373E-2
2.582417175E1	9.998510691E2	-5.064404525E-2
2.583417196E1	9.999339156E2	-2.247019443E-2
2.584417217E1	9.999435211E2	-1.920392227E-2
2.585417238E1	1.000013824E3	4.699961756E-3
2.586417259E1	1.000262442E3	8.920692010E-2
2.597121456E1	1.000181898E3	6.183417010E-2
2.598121477E1	1.000380071E3	1.291749731E-1
2.599121498E1	1.000395096E3	1.342797556E-1
2.600121518E1	1.000396854E3	1.348767222E-1
2.601121539E1	1.000250677E3	8.520879490E-2
2.602121560E1	1.000578489E3	1.965726608E-1
2.603121581E1	1.000510686E3	1.735445257E-1
2.604121602E1	1.000552342E3	1.876925452E-1
2.605121623E1	1.000592807E3	2.014351232E-1
2.606121643E1	1.000604162E3	2.052909505E-1
2.607121664E1	1.000650795E3	2.211264755E-1
2.608121685E1	1.000623272E3	2.117803604E-1
2.609121706E1	1.000713386E3	2.423784751E-1
2.610121727E1	1.000563449E3	1.914646663E-1
2.611121748E1	1.000716979E3	2.435981642E-1
2.612121768E1	1.000565461E3	1.921482077E-1
2.613121789E1	1.000671799E3	2.282583973E-1
2.614121810E1	1.000728419E3	2.474820662E-1
2.615121831E1	1.000532983E3	1.811176020E-1
2.616121852E1	1.000580387E3	1.972170057E-1
2.617121873E1	1.000525273E3	1.784991728E-1
2.618121893E1	1.000601317E3	2.043249630E-1
2.619121914E1	1.000480849E3	1.634100847E-1
2.620121935E1	1.000340252E3	1.156462717E-1
2.621121956E1	1.000306468E3	1.041671078E-1
2.622121977E1	1.000177955E3	6.049380570E-2
2.623121998E1	1.000153050E3	5.202889085E-2
2.624122018E1	9.999166999E2	-2.832439226E-2
2.625122039E1	9.998078095E2	-6.535733306E-2
2.626122060E1	9.995337555E2	-1.585970906E-1
2.627122081E1	9.995261846E2	-1.611736191E-1
2.628122102E1	9.993263966E2	-2.291795428E-1
2.629122123E1	9.991861193E2	-2.769448417E-1
2.630122143E1	9.988791482E2	-3.815172241E-1
2.631122164E1	9.987397040E2	-4.290413740E-1
2.632122185E1	9.985989714E2	-4.770180368E-1
2.633122206E1	9.983777548E2	-5.524596098E-1
2.634122227E1	9.982637108E2	-5.913651139E-1
2.635122248E1	9.980239272E2	-6.731950246E-1
2.636122268E1	9.979257106E2	-7.067243442E-1
2.637122289E1	9.978791610E2	-7.226178312E-1
2.638122310E1	9.979220688E2	-7.079677235E-1
2.639122331E1	9.979612584E2	-6.945882145E-1
2.640122352E1	9.979509002E2	-6.981244502E-1
2.641122373E1	9.980274939E2	-6.719775555E-1
2.642122393E1	9.980985972E2	-6.477085176E-1
2.643122414E1	9.981781402E2	-6.205629159E-1
2.644122435E1	9.982138163E2	-6.083891674E-1
2.645122456E1	9.984122074E2	-5.407080243E-1
2.646122477E1	9.983977063E2	-5.456541679E-1
2.647122498E1	9.983911123E2	-5.479033233E-1
2.648122518E1	9.984050574E2	-5.431467870E-1
2.649122539E1	9.985520503E2	-4.930167478E-1
2.650122560E1	9.985851092E2	-4.817444961E-1
2.651122581E1	9.983736186E2	-5.538704689E-1
2.652122602E1	9.982630481E2	-5.915912011E-1
2.653122623E1	9.982647177E2	-5.910215761E-1
2.654122643E1	9.981626735E2	-6.258408743E-1
2.655122664E1	9.982874917E2	-5.832516449E-1
2.656122685E1	9.977979312E2	-7.503557318E-1
2.657122706E1	9.978155277E2	-7.443465857E-1
2.658122727E1	9.976440931E2	-8.028998946E-1
2.659122748E1	9.976434837E2	-8.031080717E-1
2.660122768E1	9.972839914E2	-9.259578262E-1
2.661122789E1	9.976777214E2	-7.914126130E-1
2.662122810E1	9.978050732E2	-7.479167460E-1
2.663122831E1	9.984672880E2	-5.219220304E-1
2.664122852E1	9.984524867E2	-5.269700128E-1
2.665122873E1	9.990767825E2	-3.141839943E-1
2.666122893E1	9.995598071E2	-1.497314905E-1
2.667122914E1	9.999562531E2	-1.487460515E-2
2.668122935E1	9.999689847E2	-1.054553372E-2
2.669122956E1	1.000364274E3	1.238080411E-1
2.670122977E1	1.000653740E3	2.221265128E-1
2.671122998E1	1.000967905E3	3.287696138E-1
2.672123018E1	1.000980354E3	3.329937895E-1
2.673123039E1	1.001161390E3	3.944145051E-1
2.674123060E1	1.001609830E3	5.464623883E-1
2.675123081E1	1.001476891E3	5.014024322E-1
2.676123102E1	1.001727345E3	5.862844459E-1
2.667184267E1	1.001705069E3	5.787365746E-1
2.668184288E1	1.001506143E3	5.113184961E-1
2.669184309E1	1.001727066E3	5.861899946E-1
2.670184330E1	1.001845964E3	6.264713858E-1
2.671184351E1	1.001933295E3	6.560519021E-1
2.672184372E1	1.001751256E3	5.943861634E-1
2.673184392E1	1.001621556E3	5.504363263E-1
2.674184413E1	1.001671625E3	5.674038817E-1
2.675184434E1	1.001784448E3	6.056314839E-1
2.676184455E1	1.001575144E3	5.347068851E-1
2.677184476E1	1.001718817E3	5.833951959E-1
2.678184497E1	1.001530548E3	5.195910382E-1
2.679184517E1	1.001731929E3	5.878376205E-1
2.680184538E1	1.001764020E3	5.987107707E-1
2.681184559E1	1.001488222E3	5.052435568E-1
2.682184580E1	1.001772810E3	6.016885565E-1
2.683184601E1	1.001758430E3	5.968166690E-1
2.684184622E1	1.002069017E3	7.020131723E-1
2.685184642E1	1.001577483E3	5.354995052E-1
2.686184663E1	1.001786832E3	6.064391144E-1
2.687184684E1	1.001985394E3	6.736964095E-1
2.688184705E1	1.001786020E3	6.061642045E-1
2.689184726E1	1.001794832E3	6.091494664E-1
2.690184747E1	1.001841337E3	6.249039366E-1
2.691184767E1	1.002204797E3	7.479818522E-1
2.692184788E1	1.002087431E3	7.082482680E-1
2.693184809E1	1.001934834E3	6.565732111E-1
2.694184830E1	1.001757314E3	5.964385390E-1
2.695184851E1	1.002071155E3	7.027373006E-1
2.696184872E1	1.002125171E3	7.210257388E-1
2.697184892E1	1.002034202E3	6.902246375E-1
2.698184913E1	1.001825218E3	6.194434559E-1
2.699184934E1	1.001923186E3	6.526282682E-1
2.700184955E1	1.002209679E3	7.496343010E-1
2.701184976E1	1.002121615E3	7.198218386E-1
2.702184997E1	1.001676614E3	5.690946388E-1
2.703185017E1	1.001606675E3	5.453931320E-1
2.704185038E1	1.001655737E3	5.620198902E-1
2.705185059E1	1.001005547E3	3.415423913E-1
2.706185080E1	1.000386514E3	1.313638427E-1
2.707185101E1	1.000135106E3	4.592989275E-2
2.708185122E1	9.994475403E2	-1.879401268E-1
2.709185142E1	9.988299923E2	-3.982686089E-1
2.710185163E1	9.986731526E2	-4.517274942E-1
2.711185184E1	9.984370898E2	-5.322212858E-1
2.712185205E1	9.984917633E2	-5.135750833E-1
2.713185226E1	9.982687294E2	-5.896528446E-1
2.714185247E1	9.981599616E2	-6.267663154E-1
2.715185267E1	9.984687506E2	-5.214232295E-1
2.716185288E1	9.982918815E2	-5.817539782E-1
2.717185309E1	9.982832239E2	-5.847076706E-1
2.718185330E1	9.984232066E2	-5.369564393E-1
2.719185351E1	9.985831079E2	-4.824268549E-1
2.720185372E1	9.984921400E2	-5.134465961E-1
2.721185392E1	9.982410727E2	-5.990890205E-1
2.722185413E1	9.983151679E2	-5.738096851E-1
2.723185434E1	9.982088250E2	-6.100922889E-1
2.724185455E1	9.982005932E2	-6.129011541E-1
2.725185476E1	9.980235619E2	-6.733197264E-1
2.726185497E1	9.978222556E2	-7.420490731E-1
2.727185517E1	9.977026855E2	-7.828854567E-1
2.728185538E1	9.974693593E2	-8.626007679E-1
2.729185559E1	9.975660503E2	-8.295620190E-1
2.730185580E1	9.970723639E2	-9.983189964E-1
2.731185601E1	9.971831159E2	-9.604460761E-1
2.732185622E1	9.969305311E2	-1.046832632E0
2.733185642E1	9.968954719E2	-1.058826716E0
2.734185663E1	9.968783067E2	-1.064699381E0
2.735185684E1	9.969312887E2	-1.046573468E0
2.736185705E1	9.970403551E2	-1.009266328E0
2.736975067E1	9.969080807E2	-1.054513048E0
2.737975088E1	9.970871772E2	-9.932529075E-1
2.738975109E1	9.970385551E2	-1.009881984E0
2.739975130E1	9.973510758E2	-9.030262932E-1
2.740975151E1	9.971872417E2	-9.590353524E-1
2.741975171E1	9.974920916E2	-8.548327006E-1
2.742975192E1	9.976960053E2	-7.851672175E-1
2.743975213E1	9.976315707E2	-8.071777186E-1
2.744975234E1	9.977716085E2	-7.593452187E-1
2.745975255E1	9.978766033E2	-7.234911331E-1
2.746975276E1	9.981207192E2	-6.401585155E-1
2.747975296E1	9.982337059E2	-6.016025975E-1
2.748975317E1	9.984525696E2	-5.269417508E-1
2.749975338E1	9.984984717E2	-5.112873362E-1
2.750975359E1	9.986514439E2	-4.591282320E-1
2.751975380E1	9.987471000E2	-4.265203936E-1
2.752975401E1	9.988219467E2	-4.010105322E-1
2.753975421E1	9.991720666E2	-2.817306063E-1
2.754975442E1	9.990581617E2	-3.205269066E-1
2.755975463E1	9.994177544E2	-1.980788429E-1
2.756975484E1	9.992155425E2	-2.669249252E-1
2.757975505E1	9.995123785E2	-1.658721847E-1
2.758975526E1	9.994688274E2	-1.806946785E-1
2.759975546E1	9.995896864E2	-1.395638895E-1
2.760975567E1	9.995601070E2	-1.496294506E-1
2.761975588E1	9.996821667E2	-1.080976820E-1
2.762975609E1	9.996849803E2	-1.071404560E-1
2.763975630E1	9.997229715E2	-9.421580710E-2
2.764975651E1	9.999360669E2	-2.173865239E-2
2.765975671E1	9.997877601E2	-7.217689685E-2
2.766975692E1	9.998609730E2	-4.727576430E-2
2.767975713E1	9.998568455E2	-4.867949092E-2
2.768975734E1	9.998700931E2	-4.417407544E-2
2.769975755E1	9.998560565E2	-4.894783045E-2
2.770975776E1	9.998042143E2	-6.658016313E-2
2.771975796E1	9.999293277E2	-2.403027571E-2
2.772975817E1	9.996961879E2	-1.033275189E-1
2.773975838E1	9.997272490E2	-9.276062409E-2
2.774975859E1	9.996975903E2	-1.028503882E-1
2.775975880E1	9.995813734E2	-1.423926638E-1
2.776975901E1	9.994302734E2	-1.938174676E-1
2.777975921E1	9.993856113E2	-2.090205802E-1
2.778975942E1	9.993306031E2	-2.277474041E-1
2.779975963E1	9.990425286E2	-3.258522683E-1
2.780975984E1	9.990710775E2	-3.161273103E-1
2.781976005E1	9.988360803E2	-3.961938439E-1
2.782976026E1	9.987682251E2	-4.193199701E-1
2.783976046E1	9.985938201E2	-4.787744031E-1
2.784976067E1	9.986175053E2	-4.706989212E-1
2.785976088E1	9.984507421E2	-5.275650097E-1
2.786976109E1	9.983622230E2	-5.577576784E-1
2.787976130E1	9.981773561E2	-6.208304913E-1
2.788976151E1	9.981095983E2	-6.439539165E-1
2.789976171E1	9.980072297E2	-6.788947872E-1
2.790976192E1	9.979158710E2	-7.100837498E-1
2.791976213E1	9.978440868E2	-7.345942262E-1
2.792976234E1	9.979440893E2	-7.004496857E-1
2.793976255E1	9.977729833E2	-7.588757164E-1
2.794976276E1	9.978322378E2	-7.386403350E-1
2.795976296E1	9.977938115E2	-7.517626277E-1
2.796976317E1	9.979852499E2	-6.863979676E-1
2.797976338E1	9.978785732E2	-7.228185106E-1
2.798976359E1	9.979833980E2	-6.870301403E-1
2.799976380E1	9.981509021E2	-6.298579583E-1
2.800976401E1	9.981566619E2	-6.278923562E-1
2.801976421E1	9.982297172E2	-6.029635700E-1
2.802976442E1	9.981942332E2	-6.150713986E-1
2.803976463E1	9.983474411E2	-5.628000943E-1
2.804976484E1	9.984164357E2	-5.392658382E-1
2.805976505E1	9.984660392E2	-5.223479183E-1
2.807168860E1	9.983682537E2	-5.557004906E-1
2.808168880E1	9.984387714E2	-5.316477322E-1
2.809168901E1	9.983757888E2	-5.531301914E-1
2.810168922E1	9.984719791E2	-5.203221739E-1
2.811168943E1	9.983341032E2	-5.673500448E-1
2.812168964E1	9.983186780E2	-5.726122268E-1
2.813168985E1	9.982312575E2	-6.024380008E-1
2.814169005E1	9.981510707E2	-6.298004100E-1
2.815169026E1	9.981432085E2	-6.324835104E-1
2.816169047E1	9.980089693E2	-6.783009419E-1
2.817169068E1	9.978491560E2	-7.328632189E-1
2.818169089E1	9.977286575E2	-7.740145120E-1
2.819169110E1	9.974509027E2	-8.689080268E-1
2.820169130E1	9.975775596E2	-8.256297781E-1
2.821169151E1	9.970924060E2	-9.914647292E-1
2.822169172E1	9.971306654E2	-9.783810550E-1
2.823169193E1	9.968576555E2	-1.071764995E0
2.824169214E1	9.976246085E2	-8.095561076E-1
2.825169235E1	9.973364995E2	-9.080086478E-1
2.826169255E1	9.979217453E2	-7.080781684E-1
2.827169276E1	9.981923239E2	-6.157229090E-1
2.828169297E1	9.982068223E2	-6.107756467E-1
2.829169318E1	9.986104065E2	-4.731192284E-1
2.830169339E1	9.986788516E2	-4.497846895E-1
2.831169360E1	9.993781643E2	-2.115556919E-1
2.832169380E1	9.995524421E2	-1.522378295E-1
2.833169401E1	9.997153461E2	-9.680987644E-2
