"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.003125000E4	1.526493085E0
1.005468750E4	3.521706286E-1
1.007812500E4	3.462297828E-1
1.010156250E4	1.140443877E0
1.012500000E4	5.475890906E-1
1.014843750E4	2.094737635E-1
1.017187500E4	1.226546087E-1
1.019531250E4	5.334263393E-1
1.021875000E4	1.016857575E0
1.024218750E4	3.242081333E-1
1.026562500E4	8.021246608E-1
1.028906250E4	9.999619247E-1
1.031250000E4	1.945481500E-1
1.033593750E4	6.496358283E-1
1.035937500E4	1.148074241E0
1.038281250E4	6.621812841E-1
1.040625000E4	1.053872707E0
1.042968750E4	1.003731733E0
1.045312500E4	3.710939687E-1
1.047656250E4	9.607885898E-1
1.050000000E4	8.677066459E-1
1.052343750E4	1.025907966E0
1.054687500E4	2.666650723E-1
1.057031250E4	1.495948995E0
1.059375000E4	2.805647686E-1
1.061718750E4	3.240548101E-1
1.064062500E4	4.842204225E-1
1.066406250E4	8.607341353E-1
1.068750000E4	4.685279887E-1
1.071093750E4	1.712687384E-1
1.073437500E4	9.024324955E-1
1.075781250E4	7.912644607E-1
1.078125000E4	2.806181959E-1
1.080468750E4	4.853837347E-1
1.082812500E4	3.016389630E-1
1.085156250E4	6.475056732E-1
1.087500000E4	1.463069204E-1
1.089843750E4	5.451610340E-1
1.092187500E4	2.602860206E-1
1.094531250E4	6.451587844E-1
1.096875000E4	2.214418939E-1
1.099218750E4	2.271156938E-1
1.101562500E4	7.122124885E-1
1.103906250E4	6.214821525E-1
1.106250000E4	7.615547656E-1
1.108593750E4	2.408524371E-1
1.110937500E4	6.158585923E-1
1.113281250E4	1.012427156E0
1.115625000E4	2.003300144E-1
1.117968750E4	6.857097984E-1
1.120312500E4	5.030586795E-1
1.122656250E4	1.543066083E-1
1.125000000E4	3.495067968E-1
1.127343750E4	1.800084610E-1
1.129687500E4	6.396548689E-1
1.132031250E4	1.821454146E-1
1.134375000E4	3.777017448E-1
1.136718750E4	4.115752245E-1
1.139062500E4	4.761528975E-1
1.141406250E4	3.342962520E-1
1.143750000E4	6.847539831E-1
1.146093750E4	7.495924853E-1
1.148437500E4	6.127688138E-1
1.150781250E4	2.374738855E-1
1.153125000E4	6.645303118E-1
1.155468750E4	2.012536077E-1
1.157812500E4	8.068047613E-1
1.160156250E4	6.386063143E-1
1.162500000E4	3.775346658E-1
1.164843750E4	1.514444251E-1
1.167187500E4	2.993296597E-1
1.169531250E4	1.009677756E-1
1.171875000E4	7.094820817E-1
1.174218750E4	6.064710054E-1
1.176562500E4	7.844713105E-1
1.178906250E4	2.315492821E-1
1.181250000E4	5.650138423E-1
1.183593750E4	3.650192065E-1
1.185937500E4	7.885023888E-1
1.188281250E4	4.561631323E-1
1.190625000E4	5.112389035E-1
1.192968750E4	6.824341703E-1
1.195312500E4	3.649458826E-1
1.197656250E4	2.334288799E-1
1.200000000E4	1.663439511E-1
1.202343750E4	5.637693765E-1
1.204687500E4	6.322276015E-1
1.207031250E4	3.545062962E-1
1.209375000E4	5.057827896E-1
1.211718750E4	3.588545582E-1
1.214062500E4	2.341341929E-1
1.216406250E4	3.235462985E-1
1.218750000E4	1.190684841E-1
1.221093750E4	4.987935582E-1
1.223437500E4	8.401708208E-1
1.225781250E4	3.655392764E-1
1.228125000E4	4.415180518E-1
1.230468750E4	1.530289567E-1
1.232812500E4	4.267005655E-1
1.235156250E4	3.641944000E-1
1.237500000E4	1.332368804E-1
1.239843750E4	2.313189061E-1
1.242187500E4	3.291583007E-1
1.244531250E4	2.132893022E-1
1.246875000E4	2.912290311E-1
1.249218750E4	2.968200405E-1
1.251562500E4	3.760446398E-1
1.253906250E4	2.304742003E-1
1.256250000E4	1.625439988E-1
1.258593750E4	3.544099282E-1
1.260937500E4	6.554755931E-2
1.263281250E4	9.279165006E-1
1.265625000E4	5.200270341E-1
1.267968750E4	1.296914580E0
1.270312500E4	6.108435068E-1
1.272656250E4	2.794655582E-1
1.275000000E4	1.804083865E-1
1.277343750E4	3.581754070E-1
1.279687500E4	4.820615495E-1
1.282031250E4	3.246871941E-1
1.284375000E4	8.106553620E-2
1.286718750E4	5.246121885E-1
1.289062500E4	4.359767027E-1
1.291406250E4	1.220518839E-1
1.293750000E4	1.808266884E-1
1.296093750E4	3.174262388E-1
1.298437500E4	2.835943974E-1
1.300781250E4	3.052237965E-1
1.303125000E4	2.960400440E-1
1.305468750E4	1.199645213E0
1.307812500E4	2.999975774E-1
1.310156250E4	5.976099289E-1
1.312500000E4	4.990151983E-1
1.314843750E4	2.146001769E-1
1.317187500E4	1.454386171E-1
1.319531250E4	1.870607532E-1
1.321875000E4	2.048849951E-1
1.324218750E4	5.570528029E-2
1.326562500E4	6.016830734E-1
1.328906250E4	3.636372306E-1
1.331250000E4	5.654888171E-1
1.333593750E4	4.797557355E-1
1.335937500E4	7.186304097E-1
1.338281250E4	5.822134975E-1
1.340625000E4	2.063025487E-1
1.342968750E4	2.373780407E-1
1.345312500E4	4.355605306E-1
1.347656250E4	3.520152102E-1
1.350000000E4	3.220933458E-1
1.352343750E4	7.893671012E-2
1.354687500E4	1.579193864E-1
1.357031250E4	6.226654165E-1
1.359375000E4	2.252348908E-1
1.361718750E4	4.800120837E-1
1.364062500E4	2.794569703E-1
1.366406250E4	3.937191348E-1
1.368750000E4	3.329104341E-1
1.371093750E4	4.854774521E-1
1.373437500E4	3.551972296E-1
1.375781250E4	3.537374381E-1
1.378125000E4	1.547074132E-1
1.380468750E4	5.152248794E-1
1.382812500E4	1.112255941E-1
1.385156250E4	7.334330484E-1
1.387500000E4	5.218036533E-1
1.389843750E4	4.651087983E-1
1.392187500E4	3.006678684E-1
1.394531250E4	2.977427330E-1
1.396875000E4	1.541868928E-1
1.399218750E4	1.613256435E-1
1.401562500E4	5.355890322E-1
1.403906250E4	4.656362744E-1
1.406250000E4	1.649082331E-1
1.408593750E4	2.768737470E-1
1.410937500E4	1.676977781E-1
1.413281250E4	1.154131417E0
1.415625000E4	2.362041992E-1
1.417968750E4	6.138326893E-1
1.420312500E4	4.247006074E-1
