"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
6.000000000E3	3.578299897E-2
6.023437500E3	4.216660220E-2
6.046875000E3	5.549270991E-2
6.070312500E3	5.768063497E-2
6.093750000E3	3.813830034E-2
6.117187500E3	4.441710302E-2
6.140625000E3	3.112928205E-2
6.164062500E3	3.013040382E-2
6.187500000E3	5.818006423E-2
6.210937500E3	3.120252252E-2
6.234375000E3	5.673891918E-2
6.257812500E3	2.459426721E-2
6.281250000E3	7.217123347E-2
6.304687500E3	2.094893807E-2
6.328125000E3	3.230283591E-2
6.351562500E3	2.517665065E-2
6.375000000E3	6.048311112E-2
6.398437500E3	3.505392766E-2
6.421875000E3	1.037142332E-2
6.445312500E3	6.725745534E-2
6.468750000E3	3.837590481E-2
6.492187500E3	1.686311408E-2
6.515625000E3	1.149558544E-2
6.539062500E3	2.393177618E-2
6.562500000E3	3.324539922E-2
6.585937500E3	6.353301624E-2
6.609375000E3	3.509785938E-2
6.632812500E3	2.920201958E-2
6.656250000E3	7.957742918E-3
6.679687500E3	6.489711389E-2
6.703125000E3	2.915277378E-2
6.726562500E3	4.058802146E-2
6.750000000E3	2.532195573E-2
6.773437500E3	2.781862277E-2
6.796875000E3	1.945336478E-2
6.820312500E3	3.581752948E-2
6.843750000E3	3.892389088E-2
6.867187500E3	2.900133304E-2
6.890625000E3	2.247322636E-2
6.914062500E3	3.709343015E-2
6.937500000E3	2.310398834E-2
6.960937500E3	2.092075735E-2
6.984375000E3	4.026369023E-2
7.007812500E3	6.974190497E-2
7.031250000E3	1.787403933E-2
7.054687500E3	2.991589325E-2
7.078125000E3	4.778829065E-2
7.101562500E3	2.183658766E-2
7.125000000E3	3.487974892E-2
7.148437500E3	3.887051705E-2
7.171875000E3	2.867116275E-2
7.195312500E3	1.560806264E-2
7.218750000E3	3.050307652E-2
7.242187500E3	4.714375107E-2
7.265625000E3	1.571264319E-2
7.289062500E3	5.651891463E-2
7.312500000E3	2.098675567E-2
7.335937500E3	3.486831089E-2
7.359375000E3	2.059859803E-2
7.382812500E3	1.751531463E-2
7.406250000E3	2.457284118E-2
7.429687500E3	1.495018266E-2
7.453125000E3	1.600215259E-2
7.476562500E3	3.785233161E-2
7.500000000E3	9.656054435E-4
7.523437500E3	7.082772048E-3
7.546875000E3	2.531221273E-2
7.570312500E3	2.955683280E-2
7.593750000E3	1.451633062E-2
7.617187500E3	6.119840525E-3
7.640625000E3	8.575243190E-3
7.664062500E3	1.987926566E-2
7.687500000E3	1.718625206E-2
7.710937500E3	6.446114369E-3
7.734375000E3	3.307887389E-2
7.757812500E3	7.210881010E-3
7.781250000E3	1.786813715E-2
7.804687500E3	1.781958586E-2
7.828125000E3	5.106521671E-3
7.851562500E3	1.469284230E-2
7.875000000E3	2.655853049E-2
7.898437500E3	1.059666689E-2
7.921875000E3	4.768495403E-3
7.945312500E3	9.658595028E-3
7.968750000E3	1.385968805E-3
7.992187500E3	8.694112759E-3
8.015625000E3	1.325739932E-2
8.039062500E3	1.861081282E-3
8.062500000E3	7.750420425E-3
8.085937500E3	9.351535589E-3
8.109375000E3	6.687605297E-3
8.132812500E3	3.413445708E-3
8.156250000E3	7.744517525E-3
8.179687500E3	1.008816917E-2
8.203125000E3	6.995649061E-3
8.226562500E3	1.756847025E-3
8.250000000E3	5.982070946E-3
8.273437500E3	7.302709615E-3
8.296875000E3	2.682295043E-3
8.320312500E3	7.188401059E-3
8.343750000E3	5.100674525E-3
8.367187500E3	4.001488377E-3
8.390625000E3	4.908042434E-3
8.414062500E3	7.056757861E-3
8.437500000E3	6.331375818E-3
