"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
8.484375000E3	5.192455949E-1
8.507812500E3	6.658588588E-1
8.531250000E3	1.350279785E0
8.554687500E3	1.372805165E0
8.578125000E3	1.082717702E0
8.601562500E3	9.719899230E-1
8.625000000E3	3.940436371E-1
8.648437500E3	9.752856492E-1
8.671875000E3	6.905001189E-1
8.695312500E3	8.499825551E-1
8.718750000E3	1.752898903E0
8.742187500E3	1.087914395E0
8.765625000E3	1.400936043E0
8.789062500E3	1.512329280E0
8.812500000E3	2.503516558E0
8.835937500E3	2.736942619E0
8.859375000E3	1.163530685E0
8.882812500E3	9.225526911E-1
8.906250000E3	1.093044894E0
8.929687500E3	1.374813873E0
8.953125000E3	1.180786470E0
8.976562500E3	1.031118115E0
9.000000000E3	3.373824854E-1
9.023437500E3	4.489311101E-1
9.046875000E3	9.396708758E-1
9.070312500E3	3.932534488E-1
9.093750000E3	4.720655656E-1
9.117187500E3	8.237168795E-1
9.140625000E3	5.574482712E-1
9.164062500E3	5.713437023E-1
9.187500000E3	1.546819017E0
9.210937500E3	2.822111367E0
9.234375000E3	6.580329852E-1
9.257812500E3	1.034822827E0
9.281250000E3	8.322250397E-1
9.304687500E3	2.005641199E0
9.328125000E3	1.876009996E0
9.351562500E3	1.799218515E0
9.375000000E3	1.722251111E0
9.398437500E3	1.275444244E0
9.421875000E3	2.011997035E0
9.445312500E3	8.126690912E-1
9.468750000E3	2.722219257E0
9.492187500E3	1.566836608E0
9.515625000E3	1.491199549E-1
9.539062500E3	9.092440075E-1
9.562500000E3	9.786501585E-1
9.585937500E3	9.016762419E-2
9.609375000E3	8.238799994E-1
9.632812500E3	1.430858669E0
9.656250000E3	4.219568708E-1
9.679687500E3	8.108570310E-1
9.703125000E3	6.001789528E-1
9.726562500E3	1.275750032E0
9.750000000E3	9.830297790E-1
9.773437500E3	1.397546366E0
9.796875000E3	1.122413057E0
9.820312500E3	1.896253182E0
9.843750000E3	8.005149607E-1
9.867187500E3	3.449482078E-1
9.890625000E3	7.640879622E-1
9.914062500E3	6.979786457E-1
9.937500000E3	2.406353802E0
9.960937500E3	2.869909480E0
9.984375000E3	3.619897969E0
1.000781250E4	4.300917834E0
1.003125000E4	8.961048044E-1
1.005468750E4	1.488729326E0
1.007812500E4	3.660213242E0
1.010156250E4	4.180648680E0
1.012500000E4	9.981912296E-1
1.014843750E4	1.509453504E0
1.017187500E4	5.037671139E-1
1.019531250E4	5.957332933E-1
1.021875000E4	1.945285137E-1
1.024218750E4	1.253846405E0
1.026562500E4	1.060006882E0
1.028906250E4	1.358976484E0
1.031250000E4	4.035879834E0
1.033593750E4	2.843172051E0
1.035937500E4	1.771380701E0
1.038281250E4	4.474782897E0
1.040625000E4	2.961394074E0
