"Time (s)"	"Recording (a.u.)"
8.229166667E-3	-4.605243080E-2
8.250000000E-3	-4.229865413E-2
8.270833333E-3	-1.297036653E-2
8.291666667E-3	-3.402813807E-2
8.312500000E-3	-1.739555040E-3
8.333333333E-3	1.085543382E-1
8.354166667E-3	5.743583483E-2
8.375000000E-3	-8.758812220E-3
8.395833333E-3	4.864650410E-2
8.416666667E-3	3.039643544E-2
8.437500000E-3	2.523880734E-2
8.458333333E-3	-1.251258889E-3
8.479166667E-3	-6.982634968E-2
8.500000000E-3	-4.242072817E-3
8.520833333E-3	5.990783410E-2
8.541666667E-3	7.650990326E-2
8.562500000E-3	8.731345561E-2
8.583333333E-3	7.980590228E-2
8.604166667E-3	7.007049776E-2
8.625000000E-3	5.020294809E-2
8.645833333E-3	6.219672231E-2
8.666666667E-3	3.305154576E-2
8.687500000E-3	-2.221747490E-2
8.708333333E-3	-2.945036164E-2
8.729166667E-3	-2.392651143E-2
8.750000000E-3	-8.407849361E-2
8.770833333E-3	-5.667287210E-2
8.791666667E-3	5.383465072E-2
8.812500000E-3	1.605273598E-2
8.833333333E-3	3.140354625E-2
8.854166667E-3	9.546189764E-2
8.875000000E-3	7.455671865E-2
8.895833333E-3	4.602191229E-2
8.916666667E-3	1.748710593E-2
8.937500000E-3	3.057954649E-2
8.958333333E-3	2.044740135E-2
8.979166667E-3	2.282784509E-2
9.000000000E-3	6.512649922E-2
9.020833333E-3	9.198278756E-2
9.041666667E-3	8.215582751E-2
9.062500000E-3	8.349864193E-2
9.083333333E-3	1.579332865E-1
9.104166667E-3	1.467329936E-1
9.125000000E-3	8.404797510E-2
9.145833333E-3	7.168797876E-2
9.166666667E-3	3.912472915E-2
9.187500000E-3	-2.047791986E-2
9.208333333E-3	3.244117557E-2
9.229166667E-3	7.300027467E-2
9.250000000E-3	3.170873135E-2
9.270833333E-3	2.972502823E-2
9.291666667E-3	-3.363139744E-2
9.312500000E-3	-9.704886013E-3
9.333333333E-3	2.352977081E-2
9.354166667E-3	-2.920621357E-2
9.375000000E-3	-6.805627613E-3
9.395833333E-3	-3.897213660E-2
9.416666667E-3	-4.007080294E-2
9.437500000E-3	4.010132145E-2
9.458333333E-3	-1.910458693E-2
9.479166667E-3	-9.570604572E-2
9.500000000E-3	-4.144413587E-2
9.520833333E-3	1.861629078E-2
9.541666667E-3	5.029450362E-2
9.562500000E-3	2.447584460E-2
9.583333333E-3	-1.989806818E-2
9.604166667E-3	6.753746147E-2
9.625000000E-3	1.465193640E-1
9.645833333E-3	5.517746513E-2
9.666666667E-3	1.013214515E-2
9.687500000E-3	5.206457717E-2
9.708333333E-3	2.185125278E-2
9.729166667E-3	-8.850367748E-3
9.750000000E-3	-2.737510300E-2
9.770833333E-3	-5.124057741E-2
9.791666667E-3	-6.335642567E-2
9.812500000E-3	-5.233924375E-2
9.833333333E-3	-4.715109714E-2
