"Time (s)"	"Frequency (Hz)"	"Speed (m/s)"
1.781767452E1	1.001025845E3	3.484300040E-1
1.783267483E1	1.001158342E3	3.933804453E-1
1.784767514E1	1.001179479E3	4.005504380E-1
1.786267545E1	1.001448533E3	4.917890097E-1
1.787767577E1	1.001579597E3	5.362159411E-1
1.789267608E1	1.001646730E3	5.589676728E-1
1.790767639E1	1.001950507E3	6.618813328E-1
1.792267670E1	1.001649511E3	5.599102571E-1
1.793767702E1	1.001962190E3	6.658381478E-1
1.795267733E1	1.002010692E3	6.822635733E-1
1.796767764E1	1.002064479E3	7.004766397E-1
1.798267795E1	1.002132930E3	7.236525998E-1
1.799767827E1	1.002110707E3	7.161289772E-1
1.801267858E1	1.001973421E3	6.696418107E-1
1.802767889E1	1.002230005E3	7.565148007E-1
1.804267920E1	1.002187418E3	7.420987535E-1
1.806607891E1	1.002347339E3	7.962262337E-1
1.808107922E1	1.002336099E3	7.924224874E-1
1.809607954E1	1.002252258E3	7.640468210E-1
1.811107985E1	1.002239122E3	7.596008073E-1
1.812608016E1	1.002142452E3	7.268762270E-1
1.814108047E1	1.002144359E3	7.275219915E-1
1.815608079E1	1.001960823E3	6.653751704E-1
1.817108110E1	1.001707043E3	5.794056785E-1
1.818608141E1	1.001228056E3	4.170269582E-1
1.820108172E1	1.000751084E3	2.551768192E-1
1.821608204E1	1.000480652E3	1.633432098E-1
1.823108235E1	1.000099045E3	3.367211829E-2
1.824608266E1	9.996457820E2	-1.204767862E-1
1.826108297E1	9.992531533E2	-2.541176509E-1
1.827608329E1	9.993270250E2	-2.289655832E-1
1.829108360E1	9.990832765E2	-3.119719909E-1
1.830608391E1	9.992164321E2	-2.666220171E-1
1.832108422E1	9.995053286E2	-1.682715058E-1
1.833608454E1	9.998485060E2	-5.151576743E-2
1.835108485E1	1.000369642E3	1.256319466E-1
1.836608516E1	1.000759270E3	2.579559323E-1
1.838108547E1	1.001009896E3	3.430182141E-1
1.839608579E1	1.000936261E3	3.180311433E-1
1.841108610E1	1.000887288E3	3.014106297E-1
1.842608641E1	1.000804267E3	2.732309179E-1
1.844108672E1	1.000671750E3	2.282416989E-1
1.845608704E1	1.000527622E3	1.792968295E-1
1.847108735E1	1.000629420E3	2.138682048E-1
1.848608766E1	1.000686714E3	2.333225468E-1
1.850108797E1	1.000677384E3	2.301547094E-1
1.851608829E1	1.000805829E3	2.737611491E-1
1.853108860E1	1.000867853E3	2.948143249E-1
1.854608891E1	1.000768703E3	2.611581439E-1
1.856108922E1	1.000818243E3	2.779750714E-1
1.857608954E1	1.000843954E3	2.867022657E-1
1.859108985E1	1.000832570E3	2.828382145E-1
1.860609016E1	1.000838782E3	2.849467765E-1
1.862109047E1	1.000835437E3	2.838115771E-1
1.863609079E1	1.000876824E3	2.978589795E-1
1.865109110E1	1.000854144E3	2.901611265E-1
1.866609141E1	1.000890539E3	3.025139337E-1
1.868109172E1	1.000846346E3	2.875142860E-1
1.869609204E1	1.000889674E3	3.022201442E-1
1.871109235E1	1.000887189E3	3.013770482E-1
1.872609266E1	1.000804061E3	2.731611978E-1
1.874109297E1	1.000874536E3	2.970823363E-1
1.876960660E1	1.000814184E3	2.765974180E-1
1.878460691E1	1.000885906E3	3.009415375E-1
1.879960723E1	1.000952487E3	3.235374961E-1
1.881460754E1	1.000981427E3	3.333578899E-1
1.882960785E1	1.001089121E3	3.698981483E-1
1.884460816E1	1.001163220E3	3.950353938E-1
1.885960848E1	1.001346248E3	4.571090609E-1
1.887460879E1	1.001534540E3	5.209442259E-1
1.888960910E1	1.001822847E3	6.186401756E-1
1.890460941E1	1.001893342E3	6.425197516E-1
1.891960973E1	1.001913338E3	6.492927630E-1
1.893461004E1	1.001923150E3	6.526160723E-1
1.894961035E1	1.002036904E3	6.911394684E-1
1.896461066E1	1.001698939E3	5.766596845E-1
1.897961098E1	1.001171677E3	3.979038364E-1
1.899461129E1	1.000350996E3	1.192969285E-1
1.900961160E1	9.999222184E2	-2.644778491E-2
1.902461191E1	9.995694613E2	-1.464462169E-1
1.903961223E1	9.994081353E2	-2.013531602E-1
1.905461254E1	9.993802742E2	-2.108374481E-1
1.906961285E1	9.993451614E2	-2.227910176E-1
1.908461316E1	9.992749327E2	-2.467017583E-1
1.909961348E1	9.995097597E2	-1.667634549E-1
1.911461379E1	9.992554781E2	-2.533260481E-1
1.912961410E1	9.995182199E2	-1.638841772E-1
1.914461441E1	9.997266892E2	-9.295109297E-2
1.915961473E1	9.996492361E2	-1.193015725E-1
1.917461504E1	9.999348305E2	-2.215908610E-2
1.918961535E1	9.999434052E2	-1.924331623E-2
1.920461566E1	9.998223045E2	-6.042719345E-2
1.921961598E1	1.000270501E3	9.194557763E-2
1.923461629E1	1.000168353E3	5.723027045E-2
1.924961660E1	1.000376471E3	1.279520809E-1
1.926461691E1	1.000401201E3	1.363536992E-1
1.927961723E1	1.000602834E3	2.048401680E-1
1.929461754E1	1.000494402E3	1.680135960E-1
1.930961785E1	1.000675724E3	2.295909388E-1
1.932461816E1	1.000875660E3	2.974639812E-1
1.933961848E1	1.001063695E3	3.612719166E-1
1.935461879E1	1.001223396E3	4.154462394E-1
1.936961910E1	1.001388679E3	4.714960950E-1
1.938461941E1	1.001541107E3	5.231702853E-1
1.939961973E1	1.001690023E3	5.736384705E-1
1.941462004E1	1.001737026E3	5.895646533E-1
1.942962035E1	1.001870960E3	6.349384767E-1
1.944462066E1	1.001749332E3	5.937342489E-1
1.947123826E1	1.001956602E3	6.639455111E-1
1.948623857E1	1.001925722E3	6.534871673E-1
1.950123888E1	1.002097177E3	7.115478979E-1
1.951623919E1	1.002059030E3	6.986318087E-1
1.953123951E1	1.002119771E3	7.191976705E-1
1.954623982E1	1.002177662E3	7.387961058E-1
1.956124013E1	1.002164965E3	7.344978134E-1
1.957624044E1	1.002189226E3	7.427109427E-1
1.959124076E1	1.002238601E3	7.594243528E-1
1.960624107E1	1.002181691E3	7.401603079E-1
1.962124138E1	1.002268356E3	7.694954310E-1
1.963624169E1	1.002128265E3	7.220733732E-1
1.965124201E1	1.002074708E3	7.039404128E-1
1.966624232E1	1.002131342E3	7.231151052E-1
1.968124263E1	1.002053019E3	6.965962185E-1
1.969624294E1	1.001943028E3	6.593484395E-1
1.971124326E1	1.002005191E3	6.804006415E-1
1.972624357E1	1.001887168E3	6.404286317E-1
1.974124388E1	1.001940676E3	6.585516523E-1
1.975624419E1	1.001784688E3	6.057130131E-1
1.977124451E1	1.001673465E3	5.680273669E-1
1.978624482E1	1.001518722E3	5.155823666E-1
1.980124513E1	1.001443472E3	4.900730634E-1
1.981624544E1	1.001209438E3	4.107122815E-1
1.983124576E1	1.001242101E3	4.217905844E-1
1.984624607E1	1.000944804E3	3.209301212E-1
1.986124638E1	1.000684823E3	2.326805174E-1
1.987624669E1	1.000328068E3	1.115064353E-1
1.989124701E1	9.999590659E2	-1.391814894E-2
1.990624732E1	9.997050076E2	-1.003269951E-1
1.992124763E1	9.994668486E2	-1.813681652E-1
1.993624794E1	9.991513013E2	-2.888026719E-1
1.995124826E1	9.990253130E2	-3.317169147E-1
1.996624857E1	9.991107597E2	-3.026108005E-1
1.998124888E1	9.989641123E2	-3.525670313E-1
1.999624919E1	9.992125583E2	-2.679411629E-1
2.001124951E1	9.990772845E2	-3.140130079E-1
2.002624982E1	9.995842633E2	-1.414092702E-1
2.004125013E1	1.000213223E3	7.248019956E-2
2.005625044E1	1.000423679E3	1.439899276E-1
2.007125076E1	1.000737822E3	2.506746531E-1
2.008625107E1	1.001097053E3	3.725891197E-1
2.010125138E1	1.001301704E3	4.420039775E-1
2.011625169E1	1.001286166E3	4.367348550E-1
2.013125201E1	1.001205631E3	4.094209815E-1
2.014625232E1	1.000829025E3	2.816349497E-1
2.016404564E1	1.000860106E3	2.921848254E-1
2.017904595E1	1.000805427E3	2.736249643E-1
2.019404626E1	1.001058923E3	3.596528161E-1
2.020904658E1	1.000958328E3	3.255194178E-1
2.022404689E1	1.000933422E3	3.170676691E-1
2.023904720E1	1.001041013E3	3.535762851E-1
2.025404751E1	1.000988924E3	3.359019758E-1
2.026904783E1	1.001077077E3	3.658121099E-1
2.028404814E1	1.001104614E3	3.751542652E-1
2.029904845E1	1.001103951E3	3.749292877E-1
2.031404876E1	1.001151662E3	3.911145968E-1
2.032904908E1	1.001171980E3	3.980066260E-1
2.034404939E1	1.001170024E3	3.973432878E-1
2.035904970E1	1.001078684E3	3.663575217E-1
2.037405001E1	1.001170483E3	3.974990844E-1
2.038905033E1	1.001086610E3	3.690463471E-1
2.040405064E1	1.001084614E3	3.683692845E-1
2.041905095E1	1.001154746E3	3.921606504E-1
2.043405126E1	1.000992806E3	3.372191817E-1
2.044905158E1	1.001007890E3	3.423377180E-1
2.046405189E1	1.001140004E3	3.871601428E-1
2.047905220E1	1.001040421E3	3.533753637E-1
2.049405251E1	1.001064827E3	3.616562441E-1
2.050905283E1	1.001164604E3	3.955049220E-1
2.052405314E1	1.001094009E3	3.715566204E-1
2.053905345E1	1.001364849E3	4.634162971E-1
2.055405376E1	1.001507695E3	5.118447047E-1
2.056905408E1	1.001552846E3	5.271490139E-1
2.058405439E1	1.001849891E3	6.278015548E-1
2.059905470E1	1.002086538E3	7.079456836E-1
2.061405501E1	1.002093699E3	7.103703536E-1
2.062905533E1	1.002241887E3	7.605366752E-1
2.064405564E1	1.001979140E3	6.715784374E-1
2.065905595E1	1.001774158E3	6.021455798E-1
2.067405626E1	1.001346192E3	4.570899518E-1
2.068905658E1	1.000452717E3	1.538541977E-1
2.070405689E1	9.997252125E2	-9.345342900E-2
2.071905720E1	9.991378359E2	-2.933887282E-1
2.073405751E1	9.988693045E2	-3.848716315E-1
2.074905783E1	9.988387076E2	-3.952984731E-1
2.076405814E1	9.986023460E2	-4.758674533E-1
2.077905845E1	9.985598364E2	-4.903618358E-1
2.079405876E1	9.982975997E2	-5.798031529E-1
2.080905908E1	9.981973233E2	-6.140169526E-1
2.082405939E1	9.983509173E2	-5.616142583E-1
2.083905970E1	9.983584662E2	-5.590391751E-1
2.086917814E1	9.987753246E2	-4.169002089E-1
2.088417845E1	9.989380627E2	-3.614425055E-1
2.089917876E1	9.990426375E2	-3.258151710E-1
2.091417908E1	9.992885121E2	-2.420781148E-1
2.092917939E1	9.992684870E2	-2.488964938E-1
2.094417970E1	9.994798284E2	-1.769503724E-1
2.095918001E1	9.995572851E2	-1.505897348E-1
2.097418033E1	9.996633875E2	-1.144867837E-1
2.098918064E1	9.997302393E2	-9.174339595E-2
2.100418095E1	9.998902718E2	-3.731166773E-2
2.101918126E1	1.000018010E3	6.123425623E-3
2.103418158E1	1.000219870E3	7.473929970E-2
2.104918189E1	1.000413693E3	1.405973971E-1
2.106418220E1	1.000634879E3	2.157218153E-1
2.107918251E1	1.000780773E3	2.652555555E-1
2.109418283E1	1.001114307E3	3.784425169E-1
2.110918314E1	1.001258302E3	4.272850692E-1
2.112418345E1	1.001414050E3	4.800982281E-1
2.113918376E1	1.001545133E3	5.245347413E-1
2.115418408E1	1.001660411E3	5.636039875E-1
2.116918439E1	1.001689058E3	5.733115209E-1
2.118418470E1	1.001790944E3	6.078324938E-1
2.119918501E1	1.001737397E3	5.896903850E-1
2.121418533E1	1.001824358E3	6.191523080E-1
2.122918564E1	1.001880109E3	6.380373828E-1
2.124418595E1	1.001965532E3	6.669699470E-1
2.125918626E1	1.001930810E3	6.552103574E-1
2.127418658E1	1.001895951E3	6.434033103E-1
2.128918689E1	1.001873310E3	6.357343181E-1
2.130418720E1	1.001858720E3	6.307924084E-1
2.131918751E1	1.001963529E3	6.662916393E-1
2.133418783E1	1.001839110E3	6.241494063E-1
2.134918814E1	1.001772125E3	6.014565631E-1
2.136418845E1	1.001854653E3	6.294145187E-1
2.137918876E1	1.001808471E3	6.137703094E-1
2.139418908E1	1.001738293E3	5.899941369E-1
2.140918939E1	1.001645064E3	5.584031152E-1
2.142418970E1	1.001634937E3	5.549712589E-1
2.143919001E1	1.001461141E3	4.960631866E-1
2.145419033E1	1.001332098E3	4.523109328E-1
2.146919064E1	1.001183768E3	4.020052245E-1
2.148419095E1	1.001028926E3	3.494752531E-1
2.149919126E1	1.000875134E3	2.972852665E-1
2.151419158E1	1.000771441E3	2.620878899E-1
2.152919189E1	1.000498476E3	1.693974270E-1
2.154419220E1	1.000119736E3	4.070520740E-2
2.156355968E1	9.996212451E2	-1.288254559E-1
2.157855999E1	9.994833584E2	-1.757489436E-1
2.159356030E1	9.993449334E2	-2.228686419E-1
2.160856061E1	9.990361980E2	-3.280088009E-1
2.162356093E1	9.990265117E2	-3.313085383E-1
2.163856124E1	9.989198064E2	-3.676629638E-1
2.165356155E1	9.988463018E2	-3.927104740E-1
2.166856186E1	9.989841675E2	-3.457342452E-1
2.168356218E1	9.988234480E2	-4.004988926E-1
2.169856249E1	9.989480551E2	-3.580378890E-1
2.171356280E1	9.988448179E2	-3.932161526E-1
2.172856311E1	9.989623099E2	-3.531811211E-1
2.174356343E1	9.993171324E2	-2.323336446E-1
2.175856374E1	9.995344832E2	-1.583494117E-1
2.177356405E1	9.999700587E2	-1.018034623E-2
2.178856436E1	1.000605161E3	2.056303945E-1
2.180356468E1	1.000986015E3	3.349148303E-1
2.181856499E1	1.001111607E3	3.775265703E-1
2.183356530E1	1.001098899E3	3.732154993E-1
2.184856561E1	1.001048649E3	3.561670411E-1
2.186356593E1	1.001064981E3	3.617083953E-1
2.187856624E1	1.001021974E3	3.471163443E-1
2.189356655E1	1.000939703E3	3.191990171E-1
2.190856686E1	1.000847575E3	2.879315006E-1
2.192356718E1	1.000870821E3	2.958213733E-1
2.193856749E1	1.000836730E3	2.842503946E-1
2.195356780E1	1.000818183E3	2.779547716E-1
2.196856811E1	1.000882076E3	2.996416684E-1
2.198356843E1	1.000933775E3	3.171873432E-1
2.199856874E1	1.000855036E3	2.904639805E-1
2.201356905E1	1.000932330E3	3.166968700E-1
2.202856936E1	1.000921034E3	3.128632836E-1
2.204356968E1	1.000861375E3	2.926155454E-1
2.205856999E1	1.000962167E3	3.268221640E-1
2.207357030E1	1.000883758E3	3.002125628E-1
2.208857061E1	1.000798457E3	2.712587727E-1
2.210357093E1	1.000928600E3	3.154310075E-1
2.211857124E1	1.000819854E3	2.785221823E-1
2.213357155E1	1.000766427E3	2.603855319E-1
2.214857186E1	1.000927420E3	3.150308023E-1
2.216357218E1	1.000782804E3	2.659451061E-1
2.217857249E1	1.000809736E3	2.750875664E-1
2.219357280E1	1.000926835E3	3.148321906E-1
2.220857311E1	1.000876926E3	2.978936304E-1
2.222357343E1	1.001101446E3	3.740795966E-1
2.223857374E1	1.001113881E3	3.782983292E-1
2.226704891E1	1.001405236E3	4.771098867E-1
2.228204922E1	1.001660434E3	5.636116768E-1
2.229704953E1	1.001773869E3	6.020475765E-1
2.231204984E1	1.001977718E3	6.710968329E-1
2.232705016E1	1.002042033E3	6.928761865E-1
2.234205047E1	1.002219543E3	7.529733641E-1
2.235705078E1	1.002358145E3	7.998829784E-1
2.237205109E1	1.002337157E3	7.927804138E-1
2.238705141E1	1.001995736E3	6.771986183E-1
2.240205172E1	1.001156145E3	3.926353556E-1
2.241705203E1	1.000487744E3	1.657519487E-1
2.243205234E1	9.995170053E2	-1.642975526E-1
2.244705266E1	9.990994517E2	-3.064623981E-1
2.246205297E1	9.990163919E2	-3.347560153E-1
2.247705328E1	9.988021715E2	-4.077501046E-1
2.249205359E1	9.986315981E2	-4.658941725E-1
2.250705391E1	9.985575020E2	-4.911578228E-1
2.252205422E1	9.982593970E2	-5.928369171E-1
2.253705453E1	9.979925844E2	-6.838941470E-1
2.255205484E1	9.980464798E2	-6.654969166E-1
2.256705516E1	9.978664460E2	-7.269593540E-1
2.258205547E1	9.980584398E2	-6.614146379E-1
2.259705578E1	9.983048668E2	-5.773239350E-1
2.261205609E1	9.982604387E2	-5.924814839E-1
2.262705641E1	9.984364081E2	-5.324537807E-1
2.264205672E1	9.985935724E2	-4.788588793E-1
2.265705703E1	9.986845437E2	-4.478442620E-1
2.267205734E1	9.988778830E2	-3.819483551E-1
2.268705766E1	9.988332236E2	-3.971673936E-1
2.270205797E1	9.989852733E2	-3.453575268E-1
2.271705828E1	9.991323805E2	-2.952467993E-1
2.273205859E1	9.993538964E2	-2.198172639E-1
2.274705891E1	9.995211699E2	-1.628802258E-1
2.276205922E1	9.998117607E2	-6.401340061E-2
2.277705953E1	9.999637990E2	-1.230879424E-2
2.279205984E1	1.000124069E3	4.217830400E-2
2.280706016E1	1.000213706E3	7.264446483E-2
2.282206047E1	1.000557822E3	1.895536613E-1
2.283706078E1	1.000594621E3	2.020510201E-1
2.285206109E1	1.000647138E3	2.198847170E-1
2.286706141E1	1.000895409E3	3.041667756E-1
2.288206172E1	1.000799462E3	2.715998016E-1
2.289706203E1	1.000921097E3	3.128848805E-1
2.291206234E1	1.001073802E3	3.647012111E-1
2.292706266E1	1.001065784E3	3.619807439E-1
2.294206297E1	1.001121301E3	3.808152594E-1
2.296635606E1	1.001150859E3	3.908421126E-1
2.298135637E1	1.001167519E3	3.964937073E-1
2.299635669E1	1.001218748E3	4.138698605E-1
2.301135700E1	1.001230228E3	4.177635088E-1
2.302635731E1	1.001270789E3	4.315200139E-1
2.304135762E1	1.001192538E3	4.049798106E-1
2.305635794E1	1.001157035E3	3.929371581E-1
2.307135825E1	1.001226466E3	4.164876012E-1
2.308635856E1	1.001160810E3	3.942178726E-1
2.310135887E1	1.001145555E3	3.890430202E-1
2.311635919E1	1.001104420E3	3.750887020E-1
2.313135950E1	1.000988103E3	3.356232554E-1
2.314635981E1	1.000935203E3	3.176720324E-1
2.316136012E1	1.000733076E3	2.490634242E-1
2.317636044E1	1.000780309E3	2.650980569E-1
2.319136075E1	1.000604624E3	2.054477931E-1
2.320636106E1	1.000309212E3	1.050995517E-1
2.322136137E1	1.000040477E3	1.376157847E-2
2.323636169E1	9.997788751E2	-7.519910992E-2
2.325136200E1	9.995482387E2	-1.536682659E-1
2.326636231E1	9.993292101E2	-2.282216531E-1
2.328136262E1	9.991048548E2	-3.046220494E-1
2.329636294E1	9.990231594E2	-3.324505417E-1
2.331136325E1	9.991220125E2	-2.987780732E-1
2.332636356E1	9.993263006E2	-2.292122307E-1
2.334136387E1	9.993054602E2	-2.363076619E-1
2.335636419E1	9.994189857E2	-1.976597045E-1
2.337136450E1	9.994554513E2	-1.852474413E-1
2.338636481E1	9.994199696E2	-1.973248035E-1
2.340136512E1	9.991706210E2	-2.822229349E-1
2.341636544E1	9.993372348E2	-2.254896226E-1
2.343136575E1	9.994038683E2	-2.028056856E-1
2.344636606E1	9.995266488E2	-1.610156348E-1
2.346136637E1	9.998548528E2	-4.935720827E-2
2.347636669E1	1.000305021E3	1.036754925E-1
2.349136700E1	1.000635370E3	2.158887380E-1
2.350636731E1	1.001115788E3	3.789449907E-1
2.352136762E1	1.001250971E3	4.247987642E-1
2.353636794E1	1.001310045E3	4.448325983E-1
2.355136825E1	1.001507290E3	5.117074250E-1
2.356636856E1	1.001461183E3	4.960772950E-1
2.358136887E1	1.001506615E3	5.114785211E-1
2.359636919E1	1.001346419E3	4.571670109E-1
2.361136950E1	1.001299031E3	4.410976432E-1
2.362636981E1	1.001312537E3	4.456774887E-1
2.364137012E1	1.001184462E3	4.022406418E-1
2.367117498E1	1.001226501E3	4.164995259E-1
2.368617530E1	1.001190469E3	4.042780463E-1
2.370117561E1	1.001149340E3	3.903270157E-1
2.371617592E1	1.001123568E3	3.815844031E-1
2.373117623E1	1.001156252E3	3.926716728E-1
2.374617655E1	1.001188565E3	4.036322620E-1
2.376117686E1	1.001060403E3	3.601552316E-1
2.377617717E1	1.001089007E3	3.698596530E-1
2.379117748E1	1.001105260E3	3.753736493E-1
2.380617780E1	1.000948161E3	3.220694916E-1
2.382117811E1	1.001012980E3	3.440645971E-1
2.383617842E1	1.000979946E3	3.328553979E-1
2.385117873E1	1.000938805E3	3.188944451E-1
2.386617905E1	1.000856461E3	2.909476301E-1
2.388117936E1	1.000957671E3	3.252964693E-1
2.389617967E1	1.000933194E3	3.169901416E-1
2.391117998E1	1.000959694E3	3.259832230E-1
2.392618030E1	1.000939040E3	3.189739223E-1
2.394118061E1	1.001033227E3	3.509344912E-1
2.395618092E1	1.001114455E3	3.784929116E-1
2.397118123E1	1.001211557E3	4.114310025E-1
2.398618155E1	1.001297458E3	4.405641259E-1
2.400118186E1	1.001595011E3	5.414401476E-1
2.401618217E1	1.001628790E3	5.528879056E-1
2.403118248E1	1.001871355E3	6.350721310E-1
2.404618280E1	1.002126656E3	7.215287411E-1
2.406118311E1	1.002095137E3	7.108573420E-1
2.407618342E1	1.002185350E3	7.413986910E-1
2.409118373E1	1.002064406E3	7.004519962E-1
2.410618405E1	1.001776068E3	6.027924552E-1
2.412118436E1	1.001152312E3	3.913349750E-1
2.413618467E1	1.000261187E3	8.878022997E-2
2.415118498E1	9.997111428E2	-9.823981814E-2
2.416618530E1	9.991690644E2	-2.827530696E-1
2.418118561E1	9.989202994E2	-3.674949999E-1
2.419618592E1	9.990681607E2	-3.171208797E-1
2.421118623E1	9.988448471E2	-3.932061981E-1
2.422618655E1	9.987615119E2	-4.216081120E-1
2.424118686E1	9.986351109E2	-4.646965413E-1
2.425618717E1	9.983473165E2	-5.628425991E-1
2.427118748E1	9.981723129E2	-6.225514582E-1
2.428618780E1	9.979295596E2	-7.054102427E-1
2.430118811E1	9.976997242E2	-7.838969634E-1
2.431618842E1	9.978296910E2	-7.395100383E-1
2.433118873E1	9.977885508E2	-7.535591843E-1
2.434618905E1	9.978456268E2	-7.340683385E-1
2.436729318E1	9.980579697E2	-6.615751072E-1
2.438229349E1	9.981753961E2	-6.214993317E-1
2.439729380E1	9.984017092E2	-5.442888150E-1
2.441229411E1	9.985238880E2	-5.026200176E-1
2.442729443E1	9.987305586E2	-4.321586866E-1
2.444229474E1	9.989384189E2	-3.613211474E-1
2.445729505E1	9.989376338E2	-3.615886624E-1
2.447229536E1	9.991071837E2	-3.038288158E-1
2.448729568E1	9.992295267E2	-2.621629092E-1
2.450229599E1	9.993725170E2	-2.134781695E-1
2.451729630E1	1.000400170E3	1.360034197E-1
2.453229661E1	9.968450868E2	-1.076065396E0
2.454729693E1	1.000040635E3	1.381548519E-2
2.456229724E1	9.990147035E2	-3.353312270E-1
2.457729755E1	1.002301026E3	7.805526105E-1
2.459229786E1	9.994544499E2	-1.855882802E-1
2.460729818E1	9.996217671E2	-1.286478546E-1
2.462229849E1	9.998548869E2	-4.934562114E-2
2.463729880E1	9.998698485E2	-4.425725364E-2
2.465229911E1	9.998408620E2	-5.411553061E-2
2.466729943E1	1.000279941E3	9.515319397E-2
2.468229974E1	1.000191198E3	6.499500940E-2
2.469730005E1	1.000376231E3	1.278702798E-1
2.471230036E1	1.000038940E3	1.323915234E-2
2.472730068E1	1.000612051E3	2.079701138E-1
2.474230099E1	1.000419555E3	1.425890187E-1
2.475730130E1	1.000407135E3	1.383697282E-1
2.477230161E1	1.000214150E3	7.279557358E-2
2.478730193E1	1.000322099E3	1.094782418E-1
2.480230224E1	1.000247287E3	8.405673358E-2
2.481730255E1	1.000339965E3	1.155489027E-1
2.483230286E1	1.000059761E3	2.031736508E-2
2.484730318E1	1.000156751E3	5.328685422E-2
2.486230349E1	1.000030172E3	1.025829453E-2
2.487730380E1	9.999708455E2	-9.912811731E-3
2.489230411E1	9.997183366E2	-9.579255016E-2
2.490730443E1	9.995780802E2	-1.435132785E-1
2.492230474E1	9.995227905E2	-1.623287113E-1
2.493730505E1	9.993482339E2	-2.217450098E-1
2.495230536E1	9.990233569E2	-3.323832755E-1
2.496730568E1	9.990042050E2	-3.389077842E-1
2.498230599E1	9.990064743E2	-3.381346985E-1
2.499730630E1	9.990247408E2	-3.319118183E-1
2.501230661E1	9.993003145E2	-2.380596446E-1
2.502730693E1	9.993600858E2	-2.177101475E-1
2.504230724E1	9.994166135E2	-1.984671763E-1
2.506579771E1	9.994522036E2	-1.863528508E-1
2.508079803E1	9.993975464E2	-2.049576964E-1
2.509579834E1	9.993848562E2	-2.092776205E-1
2.511079865E1	9.992676786E2	-2.491717523E-1
2.512579896E1	9.992941575E2	-2.401559653E-1
2.514079928E1	9.991356992E2	-2.941164624E-1
2.515579959E1	9.985162485E2	-5.052251405E-1
2.517079990E1	9.991116024E2	-3.023237812E-1
2.518580021E1	1.003897389E3	1.319967944E0
2.520080053E1	9.980273550E2	-6.720249506E-1
2.521580084E1	1.003333760E3	1.129712216E0
2.523080115E1	1.000972194E3	3.302248598E-1
2.524580146E1	1.001020165E3	3.465026437E-1
2.526080178E1	9.994309831E2	-1.935758982E-1
2.527580209E1	1.000228514E3	7.767702387E-2
2.529080240E1	1.000770686E3	2.618315860E-1
2.530580271E1	1.001055605E3	3.585272344E-1
2.532080303E1	1.000918511E3	3.120070284E-1
2.533580334E1	1.001075748E3	3.653612348E-1
2.535080365E1	1.001032531E3	3.506985481E-1
2.536580396E1	1.000990684E3	3.364992835E-1
2.538080428E1	1.001086830E3	3.691209923E-1
2.539580459E1	1.001088974E3	3.698483032E-1
2.541080490E1	1.001061066E3	3.603800180E-1
2.542580521E1	1.001177536E3	3.998913703E-1
2.544080553E1	1.001075067E3	3.651301883E-1
2.545580584E1	1.001164649E3	3.955198625E-1
2.547080615E1	1.001146562E3	3.893845565E-1
2.548580646E1	1.001022814E3	3.474013125E-1
2.550080678E1	1.001019988E3	3.464425612E-1
2.551580709E1	1.001087770E3	3.694399288E-1
2.553080740E1	1.000970299E3	3.295817300E-1
2.554580771E1	1.000961506E3	3.265979563E-1
2.556080803E1	1.000858119E3	2.915103671E-1
2.557580834E1	1.000792277E3	2.691610400E-1
2.559080865E1	1.000868004E3	2.948655463E-1
2.560580896E1	1.000834897E3	2.836280163E-1
2.562080928E1	1.000748560E3	2.543199223E-1
2.563580959E1	1.000807126E3	2.742014222E-1
2.565080990E1	1.000747688E3	2.540239204E-1
2.566581021E1	1.000801042E3	2.721364477E-1
2.568081053E1	1.000847552E3	2.879236964E-1
2.569581084E1	1.000947832E3	3.219577925E-1
2.571081115E1	1.001201450E3	4.080027014E-1
2.572581146E1	1.001148680E3	3.901032016E-1
2.574081178E1	1.001286355E3	4.367988641E-1
2.576808679E1	1.001305868E3	4.434161273E-1
2.578308710E1	1.001189316E3	4.038870649E-1
2.579808741E1	1.001107815E3	3.762402580E-1
2.581308773E1	1.000681396E3	2.315168174E-1
2.582808804E1	1.000179709E3	6.109000682E-2
2.584308835E1	9.995932140E2	-1.383635274E-1
2.585808866E1	9.991793907E2	-2.792362951E-1
2.587308898E1	9.991111186E2	-3.024885432E-1
2.588808929E1	9.987819282E2	-4.146494920E-1
2.590308960E1	9.988522993E2	-3.906666194E-1
2.591808991E1	9.988787686E2	-3.816465870E-1
2.593309023E1	9.987028528E2	-4.416028668E-1
2.594809054E1	9.986662467E2	-4.540817615E-1
2.596309085E1	9.985840863E2	-4.820932496E-1
2.597809116E1	9.983706526E2	-5.548821958E-1
2.599309148E1	9.981654516E2	-6.248928462E-1
2.600809179E1	9.979610007E2	-6.946762207E-1
2.602309210E1	9.977987081E2	-7.500904176E-1
2.603809241E1	9.977921672E2	-7.523241589E-1
2.605309273E1	9.975913303E2	-8.209250183E-1
2.606809304E1	9.976287376E2	-8.081455544E-1
2.608309335E1	9.976160908E2	-8.124659854E-1
2.609809366E1	9.977462210E2	-7.680157984E-1
2.611309398E1	9.977170677E2	-7.779730391E-1
2.612809429E1	9.980657314E2	-6.589258733E-1
2.614309460E1	9.980574110E2	-6.617658061E-1
2.615809491E1	9.982258820E2	-6.042721612E-1
2.617309523E1	9.984582207E2	-5.250144176E-1
2.618809554E1	9.985886096E2	-4.805509813E-1
