"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.181250000E4	7.082641135E-2
1.183593750E4	1.513612523E-1
1.185937500E4	1.078407707E-1
1.188281250E4	1.356121920E-1
1.190625000E4	7.713922505E-2
1.192968750E4	6.781956761E-2
1.195312500E4	3.885216812E-2
1.197656250E4	6.562815736E-2
1.200000000E4	1.027359411E-1
1.202343750E4	4.176515874E-2
1.204687500E4	9.047588459E-2
1.207031250E4	7.980396125E-2
1.209375000E4	1.132357232E-1
1.211718750E4	5.866018214E-2
1.214062500E4	6.855898720E-2
1.216406250E4	6.801847587E-2
1.218750000E4	5.092638762E-2
1.221093750E4	4.166769964E-2
1.223437500E4	5.360468259E-2
1.225781250E4	1.167084693E-2
1.228125000E4	2.268850764E-1
1.230468750E4	6.339946027E-2
1.232812500E4	1.236930299E-1
1.235156250E4	4.325121457E-2
1.237500000E4	9.791713665E-2
1.239843750E4	8.004674059E-2
1.242187500E4	4.050418651E-2
1.244531250E4	6.624451954E-2
1.246875000E4	4.202528660E-2
1.249218750E4	4.081647322E-2
1.251562500E4	6.539073183E-2
1.253906250E4	3.817662595E-2
1.256250000E4	7.941304052E-2
1.258593750E4	1.264123077E-1
1.260937500E4	4.905820859E-2
1.263281250E4	9.336932625E-2
1.265625000E4	1.084778444E-1
1.267968750E4	1.971563478E-1
1.270312500E4	2.389523245E-1
1.272656250E4	2.963739379E-1
1.275000000E4	1.399571762E-1
1.277343750E4	1.911737995E-1
1.279687500E4	1.104652181E-1
1.282031250E4	5.155086572E-2
1.284375000E4	5.468185709E-2
1.286718750E4	4.746128613E-2
1.289062500E4	2.449131551E-2
1.291406250E4	1.033671045E-1
1.293750000E4	1.128453356E-2
1.296093750E4	9.298507157E-2
1.298437500E4	5.011181720E-2
1.300781250E4	1.032431999E-1
1.303125000E4	1.862190642E-1
1.305468750E4	3.316328970E-2
1.307812500E4	3.674562940E-2
1.310156250E4	8.305100988E-2
1.312500000E4	2.176470986E-1
1.314843750E4	4.547245602E-1
1.317187500E4	1.954730952E-1
1.319531250E4	2.612944902E-1
1.321875000E4	1.271197330E-1
1.324218750E4	6.696083262E-2
1.326562500E4	4.273463453E-2
1.328906250E4	1.453243620E-1
1.331250000E4	9.542795477E-2
1.333593750E4	5.478307498E-2
1.335937500E4	9.268620259E-2
1.338281250E4	7.506679353E-2
1.340625000E4	3.262227261E-2
1.342968750E4	1.082954545E-1
1.345312500E4	9.865385482E-2
1.347656250E4	1.370896340E-1
1.350000000E4	6.286709337E-2
1.352343750E4	1.142691808E-1
1.354687500E4	7.266296828E-2
1.357031250E4	9.637370144E-2
1.359375000E4	3.569700872E-1
