"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.092187500E4	9.661117887E-3
1.094531250E4	1.061139541E-2
1.096875000E4	1.440250656E-2
1.099218750E4	1.160651028E-2
1.101562500E4	3.006959011E-2
1.103906250E4	2.864913422E-2
1.106250000E4	9.381024212E-3
1.108593750E4	2.275976141E-2
1.110937500E4	2.105667823E-2
1.113281250E4	6.250015847E-3
1.115625000E4	1.997736649E-2
1.117968750E4	2.733917679E-2
1.120312500E4	2.946599010E-2
1.122656250E4	6.321113723E-3
1.125000000E4	3.869499570E-2
1.127343750E4	2.736472812E-2
1.129687500E4	4.029293062E-2
1.132031250E4	2.741501681E-2
1.134375000E4	3.704815212E-2
1.136718750E4	3.164877430E-2
1.139062500E4	3.387635212E-2
1.141406250E4	1.796936928E-2
1.143750000E4	2.537740062E-2
1.146093750E4	4.470816594E-2
1.148437500E4	1.009949138E-2
1.150781250E4	3.198406230E-2
1.153125000E4	1.787911478E-2
1.155468750E4	2.138143361E-2
1.157812500E4	9.560152826E-3
1.160156250E4	1.947126168E-2
1.162500000E4	4.487655770E-3
1.164843750E4	1.437114783E-2
1.167187500E4	8.159906157E-3
1.169531250E4	2.307079316E-2
1.171875000E4	9.627424400E-3
1.174218750E4	2.256072658E-2
1.176562500E4	7.580630775E-3
1.178906250E4	2.292817878E-2
1.181250000E4	3.329631954E-2
1.183593750E4	2.484281366E-2
1.185937500E4	2.287576496E-2
1.188281250E4	3.415392939E-2
1.190625000E4	8.871968747E-3
1.192968750E4	2.160071364E-2
1.195312500E4	1.741056393E-2
1.197656250E4	1.078438291E-2
1.200000000E4	2.442583558E-2
1.202343750E4	2.297542262E-2
1.204687500E4	2.661584388E-2
1.207031250E4	6.596066613E-3
1.209375000E4	2.571755166E-2
1.211718750E4	3.860904375E-2
1.214062500E4	7.606637631E-3
1.216406250E4	4.186886185E-3
1.218750000E4	3.146339786E-2
1.221093750E4	2.588366051E-2
1.223437500E4	3.485265096E-2
1.225781250E4	8.487630863E-3
1.228125000E4	2.152478002E-2
1.230468750E4	3.636650631E-2
1.232812500E4	4.058891566E-2
1.235156250E4	2.706742847E-2
1.237500000E4	2.979831444E-2
1.239843750E4	1.953566037E-2
1.242187500E4	1.621017872E-2
1.244531250E4	2.850088051E-2
1.246875000E4	1.976568466E-2
1.249218750E4	3.505537571E-2
1.251562500E4	2.538325379E-2
1.253906250E4	3.296947097E-3
1.256250000E4	2.592106854E-2
1.258593750E4	1.576539222E-2
1.260937500E4	3.718771936E-2
1.263281250E4	8.378170783E-3
1.265625000E4	3.916983853E-2
1.267968750E4	4.553362167E-2
1.270312500E4	2.474004440E-2
1.272656250E4	2.634506758E-2
1.275000000E4	3.858578895E-4
1.277343750E4	3.069314969E-2
1.279687500E4	1.334021250E-2
1.282031250E4	2.591309456E-2
1.284375000E4	3.751021846E-2
1.286718750E4	2.833710198E-2
1.289062500E4	3.166792325E-2
1.291406250E4	3.456695754E-2
1.293750000E4	1.211116284E-2
1.296093750E4	8.548262491E-3
1.298437500E4	1.335163006E-2
1.300781250E4	3.028693790E-2
1.303125000E4	1.471598289E-2
1.305468750E4	1.515197226E-2
1.307812500E4	2.943790389E-2
1.310156250E4	6.788782753E-3
1.312500000E4	6.800792092E-3
1.314843750E4	1.675954397E-2
1.317187500E4	2.266680675E-2
1.319531250E4	1.901221107E-2
1.321875000E4	8.530401731E-3
1.324218750E4	1.201074845E-2
1.326562500E4	1.998885171E-2
1.328906250E4	1.316387114E-2
1.331250000E4	1.620940516E-2
1.333593750E4	1.379102321E-2
1.335937500E4	2.685309020E-2
